"respondent_id","gender","age","household_income","education","location","more_grammar_correct","heard_oxford_comma","care_oxford_comma","write_following","data_singular_plural","care_data","care_proper_grammar"
3288625691,"Male","> 60","$150,000+","Bachelor degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Not at all","Some experts say it's important to drink milk, but the data are inconclusive.",FALSE,"Not at all","Very important"
3288625266,"Male","30-44","$25,000 - $49,999","Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Neither important nor unimportant (neutral)"
3288622922,"Female","30-44","$50,000 - $99,999","Graduate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3288622551,"Male","30-44","$50,000 - $99,999","Graduate degree","East North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3288622398,"Female","30-44","$25,000 - $49,999","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3288622136,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much",NA
3288621573,"Female","30-44",NA,"Graduate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"A lot","Very important"
3288619725,"Female","30-44","$25,000 - $49,999","Graduate degree","East North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3288619289,"Female","45-60","$150,000+","Some college or Associate degree","East North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3288617669,"Female","18-29","$25,000 - $49,999","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3288616764,"Female","45-60","$100,000 - $149,999","Graduate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3288616235,"Female","30-44","$25,000 - $49,999","Bachelor degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Very important"
3288614867,"Female","45-60",NA,"Bachelor degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Very important"
3288614408,"Female","45-60",NA,"Graduate degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Very important"
3288614364,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3288610808,"Male","> 60","$25,000 - $49,999","High school degree","East North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3288607926,"Female","18-29",NA,"Some college or Associate degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3288607087,"Female","30-44",NA,"Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3288606905,"Female","18-29","$50,000 - $99,999","Some college or Associate degree","West North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3288604310,"Female","18-29","$150,000+","Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3288603263,"Female","30-44","$50,000 - $99,999","Graduate degree","West North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3288601933,"Female","18-29",NA,"Bachelor degree","East North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"A lot","Very important"
3288599537,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind, and loyal.",NA,NA,NA,NA,NA,NA
3288598959,"Female","18-29","$0 - $24,999","Some college or Associate degree","West North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Very important"
3288598875,"Female","18-29","$50,000 - $99,999","Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3288597942,"Male","> 60","$50,000 - $99,999","Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Very important"
3288596276,"Female","18-29","$50,000 - $99,999","High school degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3288594770,"Female","> 60","$25,000 - $49,999","High school degree","South Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3288594622,"Female","> 60","$25,000 - $49,999","Some college or Associate degree","West South Central","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3288594136,"Male","18-29","$0 - $24,999","Bachelor degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",FALSE,"Not much","Very important"
3288591854,"Female","30-44","$50,000 - $99,999","Bachelor degree","West South Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3288590727,"Female","> 60","$25,000 - $49,999","Graduate degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3288588826,"Female","30-44","$50,000 - $99,999","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3288587762,"Male","> 60","$100,000 - $149,999","Bachelor degree","West South Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3288582451,"Male","45-60","$0 - $24,999","Bachelor degree",NA,"It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3288582330,"Female","18-29","$0 - $24,999","Less than high school degree","East North Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3288582033,"Female","18-29","$0 - $24,999","High school degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
