"ID","Churned","Age","Married","Cust_years","Churned_contacts"
"7050",0,19,1,2,1
"7051",0,65,1,3,3
"7052",0,44,0,2,0
"7053",0,19,0,2,0
"7054",0,44,0,3,1
"7055",0,49,1,3,1
"7056",0,52,1,2,1
"7057",0,59,1,3,2
"7058",0,37,1,2,0
"7059",0,59,0,1,1
"7060",0,51,0,4,1
"7061",1,19,0,2,1
"7062",0,25,0,9,2
"7063",0,58,1,3,2
"7064",0,65,0,2,0
"7065",0,29,0,2,2
"7066",0,32,0,3,1
"7067",0,40,0,3,1
"7068",0,20,0,5,1
"7069",0,58,1,3,1
"7070",1,47,0,3,0
"7071",1,28,0,3,0
"7072",0,27,1,3,1
"7073",0,51,0,5,0
"7074",0,31,0,4,2
"7075",0,65,0,3,2
"7076",0,63,0,3,0
"7077",0,46,1,2,2
"7078",0,61,1,5,2
"7079",0,35,1,4,2
"7080",0,37,0,3,1
"7081",0,31,1,2,0
"7082",0,57,1,4,1
"7083",0,46,0,5,1
"7084",0,25,0,2,1
"7085",0,50,0,3,2
"7086",0,56,1,3,2
"7087",0,53,1,2,2
"7088",1,26,1,4,1
"7089",0,21,0,3,0
"7090",0,46,1,2,3
"7091",0,30,1,2,1
"7092",0,43,1,2,1
"7093",0,28,0,5,1
"7094",0,54,1,2,2
"7095",0,44,1,3,0
"7096",0,44,0,2,3
"7097",0,58,0,2,1
"7098",0,47,1,4,0
"7099",0,64,0,2,2
"7100",0,29,1,3,2
"7101",0,21,0,5,2
"7102",0,64,1,2,1
"7103",0,54,0,4,0
"7104",0,32,1,4,0
"7105",0,58,1,3,0
"7106",0,33,1,3,3
"7107",0,30,1,3,1
"7108",0,33,0,4,2
"7109",0,33,0,2,1
"7110",0,29,0,4,1
"7111",0,55,1,4,1
"7112",0,40,0,4,2
"7113",0,55,1,5,1
"7114",1,31,1,2,2
"7115",1,34,1,4,2
"7116",0,62,0,4,0
"7117",0,29,0,3,2
"7118",0,52,1,3,1
"7119",1,19,0,2,1
"7120",0,35,0,3,2
"7121",0,25,0,2,1
"7122",0,33,0,2,0
"7123",0,49,1,4,1
"7124",0,53,1,2,0
"7125",1,43,1,5,0
"7126",0,27,0,3,0
"7127",0,28,1,2,1
"7128",0,26,1,3,1
"7129",1,28,0,2,2
"7130",0,34,0,4,2
"7131",0,48,0,2,1
"7132",0,61,0,3,3
"7133",0,37,0,4,0
"7134",0,50,1,6,0
"7135",1,32,1,2,3
"7136",0,40,0,4,2
"7137",0,61,0,3,3
"7138",0,51,1,6,0
"7139",0,56,0,3,2
"7140",0,63,0,2,1
"7141",0,51,0,2,0
"7142",0,35,0,4,3
"7143",0,47,0,5,2
"7144",0,59,1,6,1
"7145",0,53,1,2,2
"7146",0,49,0,3,1
"7147",0,53,1,2,2
"7148",0,43,1,4,1
"7149",0,54,0,3,2
"7150",0,60,0,4,3
"7151",0,44,0,3,2
"7152",0,53,1,4,1
"7153",1,32,0,5,1
"7154",0,31,1,3,2
"7155",1,21,1,3,1
"7156",1,20,0,2,0
"7157",1,31,0,3,3
"7158",0,46,1,3,3
"7159",0,31,0,2,2
"7160",0,46,1,2,1
"7161",1,37,0,3,3
"7162",0,56,0,5,2
"7163",0,61,0,6,1
"7164",0,49,0,2,3
"7165",0,26,1,2,3
"7166",0,38,1,3,1
"7167",0,50,0,5,1
"7168",1,40,0,4,2
"7169",0,39,1,3,1
"7170",0,60,0,3,1
"7171",1,27,1,3,0
"7172",0,42,1,3,2
"7173",0,28,0,3,1
"7174",0,62,1,5,0
"7175",0,59,0,3,0
"7176",1,41,1,2,3
"7177",0,21,0,2,1
"7178",0,65,0,2,1
"7179",1,38,0,3,3
"7180",0,40,1,3,1
"7181",0,56,1,4,1
"7182",1,32,0,2,1
"7183",0,60,0,4,0
"7184",1,18,0,4,1
"7185",0,60,0,4,3
"7186",1,29,0,2,1
"7187",0,30,1,3,3
"7188",0,28,1,2,2
"7189",0,47,1,2,0
"7190",0,44,0,3,2
"7191",0,44,1,3,3
"7192",0,52,0,2,1
"7193",0,23,1,4,2
"7194",1,49,1,3,2
"7195",1,26,1,3,3
"7196",0,39,1,2,2
"7197",0,41,0,4,2
"7198",0,24,0,3,2
"7199",0,61,1,3,2
"7200",0,48,1,2,3
"7201",0,53,0,4,2
"7202",0,57,1,3,3
"7203",0,51,1,4,1
"7204",0,56,1,2,2
"7205",0,32,0,5,2
"7206",0,43,0,3,1
"7207",0,56,1,4,1
"7208",0,40,1,3,2
"7209",0,45,0,1,3
"7210",1,24,0,4,1
"7211",0,44,1,6,2
"7212",0,41,0,4,2
"7213",0,55,0,4,2
"7214",0,62,0,2,2
"7215",0,52,0,4,0
"7216",0,33,0,1,2
"7217",0,23,1,4,0
"7218",0,51,1,2,3
"7219",1,44,0,3,3
"7220",0,41,1,2,3
"7221",0,45,0,3,1
"7222",0,32,0,3,2
"7223",0,21,0,4,3
"7224",0,56,1,3,2
"7225",0,62,1,3,2
"7226",0,22,1,5,1
"7227",1,21,0,2,3
"7228",0,32,1,2,2
"7229",1,28,0,3,2
"7230",0,59,1,2,1
"7231",0,61,0,3,0
"7232",0,27,0,2,1
"7233",0,44,1,3,2
"7234",0,58,1,4,1
"7235",0,50,1,5,1
"7236",0,57,0,4,1
"7237",0,52,1,2,1
"7238",0,59,0,4,1
"7239",0,35,0,4,0
"7240",0,64,0,2,0
"7241",0,45,0,2,1
"7242",0,62,1,2,2
"7243",0,60,0,3,1
"7244",0,63,1,1,1
"7245",0,56,1,2,2
"7246",0,41,0,5,3
"7247",0,31,1,2,2
"7248",1,23,1,3,2
"7249",1,22,0,2,1
"7250",0,59,0,4,2
"7251",1,38,0,5,3
"7252",0,42,0,5,2
"7253",0,32,1,4,1
"7254",1,28,0,3,2
"7255",0,33,1,3,1
"7256",0,52,1,3,0
"7257",0,39,1,3,3
"7258",0,21,1,2,1
"7259",0,47,0,5,1
"7260",0,57,1,4,3
"7261",0,42,0,3,0
"7262",0,45,0,2,2
"7263",0,37,1,4,1
"7264",1,20,0,4,1
"7265",1,24,0,3,1
"7266",0,63,0,3,1
"7267",0,26,0,3,1
"7268",0,35,0,4,1
"7269",0,27,0,3,0
"7270",0,48,0,3,2
"7271",0,56,1,4,2
"7272",0,58,1,4,2
"7273",0,22,1,5,1
"7274",0,63,1,3,2
"7275",0,51,0,4,2
"7276",0,62,1,4,1
"7277",0,37,0,4,1
"7278",0,20,1,3,3
"7279",0,63,0,3,1
"7280",0,42,0,2,2
"7281",0,42,1,2,0
"7282",1,20,0,4,2
"7283",0,42,0,5,0
"7284",0,33,0,4,1
"7285",0,44,1,2,2
"7286",0,58,0,3,0
"7287",0,60,0,3,2
"7288",0,29,1,3,0
"7289",0,56,0,4,1
"7290",0,60,1,1,1
"7291",1,19,0,5,1
"7292",0,56,1,2,2
"7293",1,28,1,3,3
"7294",0,43,1,3,1
"7295",0,46,1,4,3
"7296",0,47,0,3,2
"7297",0,36,1,2,2
"7298",0,32,1,2,0
"7299",1,33,0,2,2
"7300",1,19,0,4,2
"7301",0,56,0,2,0
"7302",0,62,1,3,0
"7303",0,62,1,4,1
"7304",0,34,1,3,1
"7305",0,38,0,3,2
"7306",0,25,0,3,0
"7307",1,20,0,2,0
"7308",0,24,0,3,1
"7309",0,61,0,4,2
"7310",0,46,1,3,2
"7311",1,27,1,3,0
"7312",0,51,0,2,3
"7313",0,31,1,4,0
"7314",1,29,1,2,1
"7315",0,63,0,4,1
"7316",0,36,0,3,2
"7317",0,40,1,3,0
"7318",0,64,1,3,0
"7319",0,36,1,3,1
"7320",0,47,1,3,1
"7321",0,52,1,3,1
"7322",0,26,0,2,2
"7323",0,43,0,2,1
"7324",1,23,1,3,2
"7325",0,64,0,4,3
"7326",0,50,1,4,0
"7327",0,49,0,6,1
"7328",0,64,1,3,1
"7329",0,65,1,3,1
"7330",0,55,0,3,1
"7331",0,35,0,3,2
"7332",1,25,1,3,1
"7333",0,55,1,4,3
"7334",0,31,1,3,2
"7335",0,56,1,2,1
"7336",0,56,1,3,0
"7337",0,30,1,3,0
"7338",0,58,1,4,2
"7339",0,61,0,2,1
"7340",0,53,1,3,3
"7341",1,33,1,2,2
"7342",0,54,1,4,1
"7343",1,23,0,2,2
"7344",0,52,0,3,1
"7345",0,55,1,2,3
"7346",0,20,0,3,2
"7347",0,47,1,2,1
"7348",0,24,1,2,0
"7349",0,60,1,4,1
"7350",0,37,1,2,3
"7351",0,56,1,5,2
"7352",0,30,0,2,0
"7353",0,43,1,2,1
"7354",0,48,0,2,1
"7355",1,29,0,4,1
"7356",0,42,0,3,2
"7357",0,35,0,3,1
"7358",0,45,1,2,2
"7359",0,18,0,3,1
"7360",0,64,0,3,2
"7361",1,18,1,3,3
"7362",0,52,0,2,2
"7363",0,29,1,2,1
"7364",0,47,0,3,1
"7365",0,32,0,3,0
"7366",0,44,0,4,3
"7367",0,33,0,2,1
"7368",1,20,1,3,2
"7369",0,57,1,2,3
"7370",0,61,1,3,1
"7371",0,63,1,3,2
"7372",0,28,1,3,2
"7373",0,56,0,4,3
"7374",0,55,0,3,3
"7375",1,28,1,4,2
"7376",1,21,0,4,1
"7377",1,25,1,5,3
"7378",0,34,0,2,0
"7379",0,22,1,4,1
"7380",0,37,1,3,3
"7381",0,59,1,3,3
"7382",0,61,1,3,2
"7383",0,41,1,3,3
"7384",0,39,0,3,0
"7385",0,35,1,4,1
"7386",0,29,1,3,2
"7387",1,37,0,5,3
"7388",0,51,1,3,1
"7389",0,32,1,3,2
"7390",1,23,0,3,1
"7391",0,53,0,4,1
"7392",0,21,1,6,2
"7393",0,20,1,5,2
"7394",1,30,0,3,0
"7395",0,18,1,4,1
"7396",0,35,1,2,1
"7397",0,58,0,3,0
"7398",0,36,0,3,0
"7399",1,19,1,3,0
"7400",0,28,0,2,1
"7401",0,58,1,2,1
"7402",0,46,0,3,2
"7403",0,54,0,5,3
"7404",0,35,1,3,1
"7405",1,19,1,3,0
"7406",0,46,1,3,2
"7407",0,43,0,3,0
"7408",0,38,0,4,2
"7409",0,29,1,3,1
"7410",0,56,0,3,1
"7411",0,58,0,4,1
"7412",0,30,0,2,3
"7413",0,45,1,4,1
"7414",0,39,0,4,2
"7415",0,38,0,4,2
"7416",0,28,1,2,1
"7417",0,34,0,4,0
"7418",0,49,0,3,1
"7419",0,55,1,4,1
"7420",1,29,0,5,1
"7421",1,31,0,3,3
"7422",0,35,0,2,0
"7423",0,57,1,2,1
"7424",0,55,1,3,1
"7425",1,23,0,3,3
"7426",0,48,0,3,0
"7427",1,27,1,3,1
"7428",0,26,1,3,1
"7429",1,34,1,3,1
"7430",1,25,0,4,1
"7431",0,60,1,2,3
"7432",0,51,0,4,2
"7433",0,48,0,3,1
"7434",0,37,1,2,2
"7435",1,20,0,4,1
"7436",1,25,1,5,2
"7437",0,46,1,2,2
"7438",0,54,0,6,1
"7439",0,39,0,4,2
"7440",0,37,0,5,1
"7441",0,23,0,3,2
"7442",1,27,1,4,2
"7443",0,19,0,1,0
"7444",0,55,0,2,2
"7445",0,50,0,3,2
"7446",0,48,0,3,3
"7447",0,33,0,2,2
"7448",0,54,0,3,3
"7449",1,19,0,5,2
"7450",0,27,0,3,2
"7451",0,62,0,3,2
"7452",0,60,0,6,2
"7453",0,42,0,2,2
"7454",0,41,0,4,3
"7455",0,31,0,3,2
"7456",0,40,1,2,1
"7457",0,39,1,4,0
"7458",0,38,1,2,2
"7459",0,35,0,5,2
"7460",0,63,0,3,3
"7461",0,60,0,4,0
"7462",0,62,0,3,1
"7463",1,52,0,3,1
"7464",0,54,1,4,3
"7465",0,53,0,4,1
"7466",0,49,1,4,1
"7467",0,60,0,2,2
"7468",0,60,0,3,0
"7469",0,19,0,4,0
"7470",0,55,1,3,2
"7471",1,31,1,3,2
"7472",0,41,1,3,2
"7473",0,56,0,3,1
"7474",0,60,0,3,1
"7475",0,53,1,4,3
"7476",0,44,0,3,2
"7477",1,40,1,3,3
"7478",0,39,1,2,2
"7479",1,24,0,3,0
"7480",0,59,1,2,3
"7481",0,58,0,3,1
"7482",0,38,1,5,1
"7483",0,58,0,4,1
"7484",1,21,1,2,1
"7485",0,60,1,2,1
"7486",0,60,0,2,2
"7487",0,50,1,2,1
"7488",0,39,0,4,0
"7489",0,23,0,2,2
"7490",0,28,1,3,3
"7491",0,40,1,5,0
"7492",0,29,1,4,2
"7493",0,46,0,5,3
"7494",0,45,1,2,2
"7495",0,52,0,2,0
"7496",0,30,1,3,1
"7497",0,42,0,2,1
"7498",0,28,0,5,1
"7499",1,18,0,3,1
"7500",0,61,1,4,0
"7501",0,62,1,3,5
"7502",0,50,0,4,5
"7503",1,41,0,3,5
"7504",1,23,1,3,6
"7505",1,21,1,3,5
"7506",0,42,1,3,6
"7507",0,48,0,4,5
"7508",1,26,1,2,4
"7509",0,65,1,1,6
"7510",1,38,1,3,4
"7511",0,59,1,4,4
"7512",0,33,0,4,5
"7513",1,25,0,4,6
"7514",0,36,0,3,4
"7515",0,24,1,2,5
"7516",0,51,0,4,4
"7517",0,44,0,2,5
"7518",0,49,1,4,5
"7519",0,59,0,2,4
"7520",0,51,1,4,5
"7521",0,18,0,4,6
"7522",0,46,0,2,4
"7523",1,23,1,2,5
"7524",1,27,0,4,5
"7525",0,64,0,2,4
"7526",0,44,1,4,5
"7527",1,47,1,3,6
"7528",0,21,1,2,5
"7529",0,60,0,3,4
"7530",0,58,0,3,4
"7531",0,45,0,3,4
"7532",0,51,1,5,5
"7533",0,40,0,2,5
"7534",0,36,1,4,4
"7535",1,42,1,2,6
"7536",0,51,1,3,4
"7537",0,51,0,4,4
"7538",0,41,1,2,4
"7539",0,55,0,4,5
"7540",0,64,0,2,6
"7541",0,38,1,1,5
"7542",1,49,1,4,5
"7543",1,20,0,3,5
"7544",1,24,0,3,5
"7545",0,48,1,3,6
"7546",1,44,0,2,5
"7547",0,49,0,2,5
"7548",1,35,1,2,5
"7549",1,41,1,3,5
"7550",0,56,1,2,5
"7551",0,38,1,4,5
"7552",1,37,1,4,4
"7553",0,61,0,5,5
"7554",0,29,0,3,4
"7555",0,49,0,3,6
"7556",1,29,0,3,6
"7557",0,58,1,2,4
"7558",1,36,0,3,5
"7559",0,37,0,4,5
"7560",1,29,1,4,5
"7561",0,42,1,3,5
"7562",0,53,0,1,5
"7563",1,41,1,2,4
"7564",1,20,0,3,5
"7565",1,27,1,3,6
"7566",0,25,1,2,5
"7567",0,47,0,3,5
"7568",1,31,0,2,5
"7569",0,62,1,2,5
"7570",0,51,1,3,5
"7571",1,37,0,4,6
"7572",0,46,1,5,4
"7573",0,48,1,3,6
"7574",0,39,1,3,4
"7575",1,28,1,4,5
"7576",1,30,1,2,5
"7577",1,20,0,4,5
"7578",1,54,0,3,5
"7579",0,36,1,3,6
"7580",0,57,1,2,6
"7581",0,48,1,6,5
"7582",0,49,0,3,4
"7583",1,54,1,3,6
"7584",0,56,1,3,5
"7585",0,36,1,3,5
"7586",1,29,0,2,5
"7587",0,58,0,2,5
"7588",1,43,0,3,5
"7589",0,57,1,3,6
"7590",1,21,1,3,4
"7591",0,43,0,3,6
"7592",1,32,0,3,5
"7593",0,60,1,2,4
"7594",0,52,0,2,5
"7595",0,45,1,2,4
"7596",1,40,0,4,4
"7597",1,23,0,7,4
"7598",0,52,0,5,5
"7599",1,19,0,3,6
"7600",0,44,1,3,6
"7601",0,61,1,5,4
"7602",0,26,1,6,5
"7603",1,36,1,2,5
"7604",0,62,1,3,6
"7605",0,47,0,4,5
"7606",0,38,0,2,6
"7607",0,50,1,4,5
"7608",0,60,1,2,4
"7609",1,27,1,2,5
"7610",0,38,1,4,5
"7611",0,31,1,4,6
"7612",0,49,0,2,4
"7613",0,33,0,1,6
"7614",1,30,1,8,5
"7615",0,64,1,2,5
"7616",1,19,0,2,4
"7617",1,25,0,2,5
"7618",0,54,1,7,5
"7619",0,52,1,4,6
"7620",0,48,0,3,6
"7621",1,61,0,3,5
"7622",1,34,1,3,6
"7623",0,49,0,4,5
"7624",0,25,1,3,5
"7625",0,47,0,3,6
"7626",0,27,1,3,4
"7627",1,20,0,4,6
"7628",0,55,0,4,6
"7629",0,63,1,5,4
"7630",0,38,0,4,4
"7631",1,38,0,2,5
"7632",0,29,1,2,4
"7633",0,50,1,3,5
"7634",1,49,0,4,5
"7635",0,46,0,4,4
"7636",0,63,0,3,6
"7637",0,64,0,3,5
"7638",0,61,0,2,5
"7639",0,40,1,2,6
"7640",0,54,1,4,5
"7641",1,24,0,4,6
"7642",0,54,1,1,5
"7643",0,58,1,3,6
"7644",0,49,1,4,5
"7645",0,23,0,2,4
"7646",1,31,0,2,6
"7647",1,22,1,2,5
"7648",1,26,0,3,6
"7649",1,29,0,2,6
"7650",0,56,0,2,5
"7651",1,31,0,2,5
"7652",0,20,0,3,4
"7653",0,65,0,5,6
"7654",0,56,0,3,5
"7655",1,24,0,5,5
"7656",1,34,0,2,5
"7657",0,60,1,3,4
"7658",1,32,0,5,5
"7659",1,19,0,5,5
"7660",0,28,0,4,4
"7661",0,50,0,2,5
"7662",0,53,1,2,5
"7663",0,57,0,6,5
"7664",0,45,1,2,5
"7665",0,51,0,3,6
"7666",0,56,0,2,6
"7667",1,30,1,2,5
"7668",0,46,1,4,4
"7669",0,39,1,2,5
"7670",0,57,0,4,6
"7671",1,31,1,4,6
"7672",1,19,1,2,4
"7673",0,46,0,2,4
"7674",0,57,1,4,5
"7675",1,18,1,2,6
"7676",0,47,0,1,4
"7677",0,57,1,2,6
"7678",1,27,1,3,6
"7679",0,45,1,3,4
"7680",0,48,1,5,4
"7681",1,37,1,4,6
"7682",0,45,0,4,5
"7683",0,37,1,4,5
"7684",1,19,0,2,4
"7685",1,47,1,4,6
"7686",0,53,1,3,6
"7687",0,36,0,2,5
"7688",1,29,0,3,4
"7689",0,41,0,5,4
"7690",0,48,1,5,5
"7691",1,28,1,4,6
"7692",0,39,0,3,5
"7693",0,52,1,3,6
"7694",1,31,0,2,4
"7695",0,64,0,3,5
"7696",0,44,1,3,5
"7697",0,50,0,2,5
"7698",1,32,1,4,5
"7699",0,26,0,2,5
"7700",1,19,1,2,5
"7701",0,23,0,4,5
"7702",1,22,1,1,5
"7703",0,61,1,3,6
"7704",1,52,0,5,4
"7705",0,34,0,3,5
"7706",0,43,1,3,5
"7707",1,32,1,5,6
"7708",0,60,0,6,6
"7709",1,27,1,5,5
"7710",1,20,1,2,5
"7711",0,60,0,3,6
"7712",1,21,1,4,5
"7713",0,48,0,2,5
"7714",1,42,1,3,4
"7715",0,47,0,2,5
"7716",1,19,0,3,5
"7717",1,58,0,2,5
"7718",1,29,1,4,5
"7719",0,65,0,4,4
"7720",1,20,1,2,6
"7721",0,53,0,2,4
"7722",0,65,0,3,5
"7723",1,23,0,3,4
"7724",1,28,1,3,5
"7725",1,18,1,2,5
"7726",1,27,0,3,5
"7727",0,40,1,4,6
"7728",0,34,1,2,4
"7729",0,51,1,3,6
"7730",1,34,0,3,5
"7731",1,24,1,7,4
"7732",0,51,0,2,5
"7733",1,36,1,3,6
"7734",0,48,1,3,4
"7735",1,26,1,2,6
"7736",0,58,0,2,4
"7737",1,19,0,3,5
"7738",1,33,1,4,5
"7739",1,35,0,2,5
"7740",1,28,0,3,5
"7741",0,56,0,2,5
"7742",0,63,1,3,4
"7743",1,19,0,3,4
"7744",1,20,0,3,5
"7745",0,33,1,3,4
"7746",0,55,0,3,4
"7747",1,27,1,5,5
"7748",0,35,0,3,4
"7749",0,52,1,3,5
"7750",0,64,0,2,6
"7751",0,50,0,5,6
"7752",0,58,1,6,5
"7753",0,64,1,2,5
"7754",1,23,0,4,6
"7755",1,20,0,3,6
"7756",0,53,1,3,5
"7757",0,51,0,3,5
"7758",0,63,0,3,6
"7759",1,45,0,5,5
"7760",0,44,0,3,5
"7761",1,27,1,4,6
"7762",1,18,0,1,6
"7763",1,21,1,4,6
"7764",1,36,0,3,5
"7765",1,40,1,2,6
"7766",0,59,1,4,4
"7767",0,57,1,2,5
"7768",0,42,0,2,5
"7769",1,23,1,3,6
"7770",1,50,0,3,5
"7771",0,27,1,3,4
"7772",1,34,1,3,5
"7773",0,53,0,3,5
"7774",0,42,0,2,6
"7775",1,27,1,3,4
"7776",0,60,0,3,6
"7777",1,35,0,2,4
"7778",0,60,1,2,6
"7779",1,52,0,5,6
"7780",0,47,0,3,4
"7781",0,60,1,4,6
"7782",0,42,0,2,5
"7783",0,47,1,2,5
"7784",1,20,1,4,5
"7785",1,23,1,4,4
"7786",1,20,1,4,5
"7787",1,36,1,2,6
"7788",0,26,0,2,5
"7789",0,44,1,4,5
"7790",0,53,1,5,6
"7791",0,47,0,2,4
"7792",0,62,0,3,5
"7793",0,43,1,2,4
"7794",0,45,1,3,5
"7795",0,22,1,3,4
"7796",0,45,1,4,6
"7797",0,36,0,2,4
"7798",0,48,1,3,4
"7799",0,64,0,3,5
"7800",1,21,1,3,6
"7801",1,47,0,3,5
"7802",1,35,1,5,4
"7803",0,47,0,3,4
"7804",0,52,1,3,6
"7805",0,42,1,3,6
"7806",0,61,0,4,5
"7807",0,55,0,2,5
"7808",1,23,1,3,5
"7809",0,39,1,3,6
"7810",1,24,0,2,5
"7811",0,46,0,3,5
"7812",0,63,1,1,5
"7813",0,59,0,1,5
"7814",1,19,1,2,6
"7815",0,44,0,4,6
"7816",0,39,0,3,5
"7817",0,54,1,3,6
"7818",1,21,1,3,4
"7819",1,25,0,3,4
"7820",0,47,0,3,6
"7821",0,59,0,4,5
"7822",0,42,0,3,6
"7823",0,40,0,2,4
"7824",0,53,0,3,5
"7825",1,25,0,3,4
"7826",1,33,0,3,6
"7827",0,52,0,2,5
"7828",0,44,0,2,6
"7829",0,59,1,2,5
"7830",0,53,1,3,4
"7831",1,28,1,3,6
"7832",1,29,0,2,6
"7833",0,57,0,3,5
"7834",0,47,0,3,5
"7835",1,30,0,3,5
"7836",0,63,0,3,5
"7837",0,36,0,3,6
"7838",1,40,1,2,4
"7839",1,21,0,3,4
"7840",0,59,1,4,4
"7841",0,36,0,2,4
"7842",0,49,0,3,5
"7843",0,52,1,3,5
"7844",0,33,1,5,5
"7845",0,48,1,3,5
"7846",1,21,0,4,5
"7847",0,57,0,4,5
"7848",0,61,0,5,5
"7849",0,53,1,3,5
"7850",1,19,0,3,6
"7851",1,27,1,3,6
"7852",0,35,0,3,5
"7853",1,21,1,4,5
"7854",0,24,1,2,5
"7855",1,26,0,2,5
"7856",0,42,1,3,4
"7857",1,33,0,3,6
"7858",0,37,0,3,5
"7859",1,29,0,4,5
"7860",0,42,0,3,6
"7861",1,18,1,3,4
"7862",0,43,0,4,4
"7863",1,31,0,2,6
"7864",0,41,1,3,4
"7865",0,52,1,5,5
"7866",0,51,1,1,6
"7867",0,63,0,2,6
"7868",0,60,1,2,6
"7869",0,65,0,4,5
"7870",0,28,1,3,5
"7871",1,30,0,3,5
"7872",0,48,0,3,5
"7873",0,56,0,3,4
"7874",0,54,1,3,4
"7875",1,19,0,3,4
"7876",0,57,0,5,6
"7877",0,28,0,2,4
"7878",0,27,0,3,4
"7879",1,34,0,2,5
"7880",0,42,1,3,6
"7881",0,37,0,3,5
"7882",0,31,0,2,5
"7883",0,63,1,3,5
"7884",1,35,1,3,5
"7885",0,57,1,3,4
"7886",0,50,1,3,5
"7887",0,56,1,2,4
"7888",0,54,1,3,5
"7889",1,20,1,2,6
"7890",0,62,1,3,5
"7891",0,61,0,3,5
"7892",0,33,0,3,5
"7893",0,61,1,2,6
"7894",1,23,0,2,4
"7895",0,39,1,4,5
"7896",0,61,0,4,5
"7897",1,25,1,2,6
"7898",0,55,0,2,5
"7899",0,38,0,3,5
"7900",0,49,1,3,4
"7901",0,38,1,4,6
"7902",0,40,1,3,4
"7903",0,52,1,4,5
"7904",0,45,0,2,4
"7905",1,27,0,2,5
"7906",0,56,0,2,6
"7907",0,49,0,5,5
"7908",0,36,1,3,4
"7909",0,59,1,4,6
"7910",0,55,0,2,5
"7911",0,45,1,3,5
"7912",0,51,0,5,4
"7913",1,29,0,3,6
"7914",1,28,0,3,4
"7915",1,19,1,3,5
"7916",0,51,1,3,6
"7917",0,57,1,2,4
"7918",1,48,1,2,6
"7919",1,33,0,3,6
"7920",0,48,0,3,5
"7921",0,57,1,2,4
"7922",0,42,1,3,5
"7923",1,27,1,4,5
"7924",1,24,1,4,4
"7925",0,62,0,4,4
"7926",0,58,1,3,5
"7927",1,42,0,4,5
"7928",0,58,1,2,5
"7929",0,61,0,2,4
"7930",1,19,1,3,5
"7931",1,37,1,1,6
"7932",1,28,1,3,6
"7933",0,55,0,5,6
"7934",1,39,1,3,5
"7935",0,62,1,3,4
"7936",0,52,0,2,4
"7937",1,44,0,3,5
"7938",0,40,1,2,6
"7939",0,58,1,4,5
"7940",0,56,1,2,6
"7941",1,20,0,2,5
"7942",0,45,0,2,5
"7943",0,53,1,3,6
"7944",0,41,0,6,4
"7945",1,46,1,3,4
"7946",1,18,0,3,4
"7947",0,61,1,5,4
"7948",1,23,0,2,4
"7949",1,31,0,2,5
"7950",1,30,1,2,5
"7951",0,64,1,2,5
"7952",0,46,1,4,5
"7953",0,28,0,2,4
"7954",0,40,0,2,6
"7955",0,48,1,3,4
"7956",1,25,1,4,5
"7957",0,51,0,2,6
"7958",0,36,0,2,5
"7959",1,27,0,4,5
"7960",1,21,0,6,5
"7961",0,45,0,3,4
"7962",1,34,1,4,4
"7963",0,46,1,7,5
"7964",0,53,0,1,5
"7965",0,23,0,3,5
"7966",0,57,0,5,4
"7967",0,48,0,3,6
"7968",0,54,1,2,5
"7969",0,61,0,2,5
"7970",0,53,1,2,5
"7971",1,27,1,5,5
"7972",0,51,0,4,5
"7973",1,26,0,4,6
"7974",0,37,0,2,4
"7975",0,43,0,5,5
"7976",0,48,0,2,4
"7977",0,30,0,3,4
"7978",0,43,0,4,6
"7979",1,27,1,2,4
"7980",1,26,1,3,5
"7981",1,26,0,4,4
"7982",1,22,1,1,4
"7983",1,25,1,3,4
"7984",1,35,1,3,4
"7985",0,34,0,4,5
"7986",1,29,1,3,5
"7987",1,21,1,3,4
"7988",1,20,1,4,5
"7989",1,45,0,2,6
"7990",0,64,0,4,6
"7991",1,28,1,3,5
"7992",0,51,1,3,6
"7993",1,46,0,2,4
"7994",1,33,0,3,6
"7995",1,42,0,3,4
"7996",1,40,1,3,5
"7997",0,25,1,3,5
"7998",0,60,1,3,6
"7999",1,38,1,7,6
"8000",0,36,1,3,5
