"respondent_id","gender","age","height","children_under_18","household_income","education","location","frequency","recline_frequency","recline_obligation","recline_rude","recline_eliminate","switch_seats_friends","switch_seats_family","wake_up_bathroom","wake_up_walk","baby","unruly_child","two_arm_rests","middle_arm_rest","shade","unsold_seat","talk_stranger","get_up","electronics","smoked"
3432133469,"Female","45-60","5'1""",FALSE,NA,"Graduate degree","East North Central","Once a year or less","Never",TRUE,"Somewhat",FALSE,"No","No","No","No","No","No","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3432131854,"Female","30-44","5'6""",FALSE,"$25,000 - $49,999","Bachelor degree","South Atlantic","Once a year or less","Usually",FALSE,"No",FALSE,"No","No","Somewhat","No","No","No","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432130915,"Female","> 60","5'7""",FALSE,"$50,000 - $99,999","Graduate degree","South Atlantic","A few times per month","Once in a while",TRUE,"Somewhat",TRUE,"No","No","No","Somewhat","No","Very","Whoever puts their arm on the arm rest first","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Four times",FALSE,FALSE
3432121736,"Female","18-29","5'8""",FALSE,"$100,000 - $149,999","Bachelor degree","South Atlantic","Once a month or less","Once in a while",TRUE,"No",FALSE,"No","No","Somewhat","Somewhat","No","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","More than five times times",FALSE,FALSE
3432120794,"Male","> 60","5'9""",FALSE,"$100,000 - $149,999","Some college or Associate degree","South Atlantic","Once a year or less","Once in a while",TRUE,"No",TRUE,"No","No","No","Somewhat","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432120431,"Female","45-60","5'4""",FALSE,"$50,000 - $99,999","Graduate degree","Middle Atlantic","Once a year or less","Usually",FALSE,"No",FALSE,"No","No","No","Very","Very","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","Somewhat","Once",FALSE,FALSE
3432120329,"Female","45-60","5'0""",TRUE,"$50,000 - $99,999","Some college or Associate degree","New England","Once a year or less","Usually",FALSE,"No",FALSE,"Somewhat","No","No","No","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Four times",FALSE,FALSE
3432118621,"Male","45-60","6'0""",TRUE,"$50,000 - $99,999","Bachelor degree","East North Central","Once a year or less","Once in a while",FALSE,"No",FALSE,"No","No","No","No","No","No","The arm rests should be shared","The person by the window","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432118237,"Female","45-60","5'7""",FALSE,NA,"Bachelor degree","New England","Once a year or less","Once in a while",FALSE,"No",FALSE,"Somewhat","Somewhat","Somewhat","Somewhat","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","Somewhat","No","Twice",FALSE,FALSE
3432116227,"Female","30-44","5'8""",TRUE,NA,"Bachelor degree","East North Central","Once a year or less","Once in a while",TRUE,"Somewhat",TRUE,"Somewhat","No","No","No","Somewhat","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432115440,"Female","30-44","5'4""",TRUE,NA,"Bachelor degree","East North Central","Once a year or less","Usually",FALSE,"No",FALSE,"No","No","Very","Very","No","No","The arm rests should be shared","Whoever puts their arm on the arm rest first","The person in the window seat should have exclusive control","No","No","Once",FALSE,FALSE
3432112874,"Female","18-29","5'3""",FALSE,NA,"Bachelor degree","New England","Once a year or less","About half the time",TRUE,"No",FALSE,"No","No","Somewhat","Somewhat","No","No","The arm rests should be shared","Whoever puts their arm on the arm rest first","The person in the window seat should have exclusive control","No","No","Once",FALSE,FALSE
3432112271,"Male","45-60","6'2""",FALSE,"$100,000 - $149,999","Some college or Associate degree","Middle Atlantic","Once a year or less","Once in a while",FALSE,"No",FALSE,"No","No","Somewhat","Somewhat","No","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Three times",TRUE,FALSE
3432109525,"Female","45-60","5'8""",FALSE,"$100,000 - $149,999","Some college or Associate degree","New England","Once a month or less","Usually",TRUE,"No",FALSE,"No","No","No","No","No","Somewhat","The person in the middle seat gets both arm rests","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Four times",FALSE,FALSE
3432108702,"Male","45-60","5'10""",TRUE,"$100,000 - $149,999","Bachelor degree","East North Central","Once a year or less","Once in a while",FALSE,"No",FALSE,"No","No","No","No","No","No","The person in the middle seat gets both arm rests","The arm rests should be shared","Everyone in the row should have some say","No","No","Twice",TRUE,FALSE
3432107773,"Female","30-44","5'4""",TRUE,"$50,000 - $99,999","Graduate degree","West North Central","Once a year or less","Once in a while",TRUE,"Somewhat",TRUE,"No","No","Somewhat","Somewhat","No","Very","The people in the aisle and window seats get both arm rests","The arm rests should be shared","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3432102440,"Female","18-29","5'4""",FALSE,NA,"Bachelor degree","South Atlantic","Once a year or less","Once in a while",TRUE,"No",TRUE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Twice",TRUE,FALSE
3432101827,"Female","30-44",NA,NA,"$25,000 - $49,999","High school degree","New England","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432099779,"Male","30-44",NA,NA,NA,"Some college or Associate degree","East South Central","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432095255,"Male","45-60","5'7""",FALSE,"$50,000 - $99,999","Some college or Associate degree","Middle Atlantic","Once a year or less","Always",TRUE,"No",TRUE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3432094936,"Female","> 60","5'2""",FALSE,NA,"Bachelor degree","New England","Once a year or less","Once in a while",TRUE,"Somewhat",TRUE,"No","No","Somewhat","Somewhat","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","It is not okay to get up during flight",FALSE,FALSE
3432093428,"Male","18-29","6'0""",FALSE,"$0 - $24,999","Some college or Associate degree","Mountain","Once a year or less","Usually",TRUE,"No",FALSE,"Somewhat","No","No","Somewhat","No","Somewhat","The arm rests should be shared","Other (please specify)","The person in the window seat should have exclusive control","Somewhat","Somewhat","Four times",TRUE,FALSE
3432092158,"Male","30-44","5'10""",TRUE,"$100,000 - $149,999","Graduate degree","New England","Once a year or less","Usually",FALSE,"No",FALSE,"Somewhat","Somewhat","No","Somewhat","No","Somewhat","Whoever puts their arm on the arm rest first","Whoever puts their arm on the arm rest first","The person in the window seat should have exclusive control","No","No","More than five times times",FALSE,FALSE
3432086587,"Female","18-29","5'2""",TRUE,"$50,000 - $99,999","Bachelor degree","East North Central","Once a year or less","Once in a while",TRUE,"Somewhat",TRUE,"No","No","Somewhat","Very","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Somewhat","Somewhat","Three times",FALSE,FALSE
3432079098,"Male","45-60","5'11""",FALSE,NA,"Graduate degree","East North Central","Once a month or less","Never",TRUE,"Somewhat",FALSE,"Somewhat","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Four times",FALSE,FALSE
3432077793,"Female","18-29","6'2""",FALSE,"$100,000 - $149,999","Graduate degree","Pacific","Once a year or less","Never",TRUE,"Very",FALSE,"No","No","Somewhat","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432076946,"Female","18-29","5'0""",FALSE,"$50,000 - $99,999","High school degree","Middle Atlantic","Once a year or less","Usually",FALSE,"No",TRUE,"No","No","No","Very","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Somewhat","Somewhat","Three times",FALSE,FALSE
3432076181,"Female","18-29","5'9""",FALSE,"$50,000 - $99,999","Some college or Associate degree","New England","A few times per month","Never",TRUE,"Very",FALSE,"No","No","Somewhat","Very","Somewhat","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Twice",TRUE,FALSE
3432074152,"Female","18-29","5'2""",FALSE,"$50,000 - $99,999","Graduate degree","Middle Atlantic","Once a month or less","Always",FALSE,"No",FALSE,"Somewhat","No","No","Somewhat","No","No","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","Somewhat","Twice",FALSE,FALSE
3432067639,"Male","30-44","5'10""",FALSE,"$100,000 - $149,999","Bachelor degree","South Atlantic","A few times per month","Never",FALSE,"Somewhat",TRUE,"Somewhat","Somewhat","Very","Very","Very","Very","Other (please specify)","Other (please specify)","The person in the window seat should have exclusive control","Very","No","It is not okay to get up during flight",FALSE,FALSE
3432063041,"Male","> 60","5'3""",FALSE,"$50,000 - $99,999","Graduate degree","East North Central","Once a year or less","About half the time",TRUE,"No",FALSE,"Somewhat","Somewhat","No","No","No","Somewhat","Other (please specify)","Other (please specify)","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3432062843,"Female","45-60","5'6""",FALSE,"$50,000 - $99,999","Some college or Associate degree","West South Central","Once a month or less","Once in a while",FALSE,"No",FALSE,"No","No","No","No","No","Very","The arm rests should be shared","Other (please specify)","The person in the window seat should have exclusive control","Somewhat","No","Once",FALSE,FALSE
3432059918,"Male","45-60",NA,NA,"$100,000 - $149,999","Some college or Associate degree","East North Central","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432055722,"Male","> 60","6'2""",FALSE,NA,"Bachelor degree","Middle Atlantic","Once a year or less","Never",TRUE,"Somewhat",TRUE,"No","No","No","Somewhat","Somewhat","Very","The arm rests should be shared","The person by the window","The person in the window seat should have exclusive control","No","No","Three times",FALSE,FALSE
3432050868,"Female","> 60","5'2""",FALSE,"$25,000 - $49,999","Some college or Associate degree","Mountain","Once a year or less","About half the time",FALSE,"No",FALSE,"Somewhat","Somewhat","No","No","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","Somewhat","More than five times times",FALSE,FALSE
3432049127,"Female","18-29",NA,NA,"$25,000 - $49,999","Some college or Associate degree","South Atlantic","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432045984,"Male","18-29","5'9""",FALSE,"$25,000 - $49,999","Graduate degree","Pacific","Once a year or less","About half the time",FALSE,"No",FALSE,"No","No","No","Very","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","Somewhat","Four times",FALSE,FALSE
3432042471,"Female","30-44","5'4""",NA,"$0 - $24,999","Some college or Associate degree","South Atlantic","Once a month or less","Never",TRUE,"No",TRUE,"No","No","No","Somewhat","No","No","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432042001,"Female","18-29","5'6""",FALSE,"$50,000 - $99,999","High school degree","Mountain","Once a month or less","Usually",TRUE,"Somewhat",FALSE,"No","No","No","Somewhat","Somewhat","Very","The person in the middle seat gets both arm rests","Whoever puts their arm on the arm rest first","Everyone in the row should have some say","No","No","Twice",TRUE,FALSE
3432026203,"Male","30-44","6'0""",TRUE,"$50,000 - $99,999","Bachelor degree","West South Central","Once a year or less","Once in a while",FALSE,"Somewhat",FALSE,"No","No","No","No","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",TRUE,FALSE
3432019714,"Female","45-60","5'5""",FALSE,"$25,000 - $49,999","High school degree","East South Central","Once a year or less","Never",TRUE,"No",FALSE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Three times",FALSE,FALSE
