"year","month","date_of_month","date","day_of_week","births"
2012,12,30,2012-12-30,"Sun",7545
2012,12,31,2012-12-31,"Mon",10634
2013,1,1,2013-01-01,"Tues",7537
2013,1,2,2013-01-02,"Wed",10887
2013,1,3,2013-01-03,"Thurs",12616
2013,1,4,2013-01-04,"Fri",12431
2013,1,5,2013-01-05,"Sat",8332
2013,1,6,2013-01-06,"Sun",7271
2013,1,7,2013-01-07,"Mon",11463
2013,1,8,2013-01-08,"Tues",12040
2013,1,9,2013-01-09,"Wed",11598
2013,1,10,2013-01-10,"Thurs",11887
2013,1,11,2013-01-11,"Fri",12082
2013,1,12,2013-01-12,"Sat",8140
2013,1,13,2013-01-13,"Sun",7092
2013,1,14,2013-01-14,"Mon",11401
2013,1,15,2013-01-15,"Tues",11953
2013,1,16,2013-01-16,"Wed",11678
2013,1,17,2013-01-17,"Thurs",12113
2013,1,18,2013-01-18,"Fri",11846
2013,1,19,2013-01-19,"Sat",7708
2013,1,20,2013-01-20,"Sun",7001
2013,1,21,2013-01-21,"Mon",10777
2013,1,22,2013-01-22,"Tues",11835
2013,1,23,2013-01-23,"Wed",11917
2013,1,24,2013-01-24,"Thurs",12016
2013,1,25,2013-01-25,"Fri",11638
2013,1,26,2013-01-26,"Sat",8047
2013,1,27,2013-01-27,"Sun",6916
2013,1,28,2013-01-28,"Mon",11520
2013,1,29,2013-01-29,"Tues",12168
2013,1,30,2013-01-30,"Wed",11752
2013,1,31,2013-01-31,"Thurs",11690
2013,2,1,2013-02-01,"Fri",11995
2013,2,2,2013-02-02,"Sat",7881
2013,2,3,2013-02-03,"Sun",6876
2013,2,4,2013-02-04,"Mon",11237
2013,2,5,2013-02-05,"Tues",12114
2013,2,6,2013-02-06,"Wed",11617
2013,2,7,2013-02-07,"Thurs",12025
2013,2,8,2013-02-08,"Fri",11959
2013,2,9,2013-02-09,"Sat",7776
2013,2,10,2013-02-10,"Sun",6735
2013,2,11,2013-02-11,"Mon",11460
2013,2,12,2013-02-12,"Tues",12243
2013,2,13,2013-02-13,"Wed",11648
2013,2,14,2013-02-14,"Thurs",12422
2013,2,15,2013-02-15,"Fri",11914
2013,2,16,2013-02-16,"Sat",7902
2013,2,17,2013-02-17,"Sun",7044
2013,2,18,2013-02-18,"Mon",10863
2013,2,19,2013-02-19,"Tues",12137
2013,2,20,2013-02-20,"Wed",11941
2013,2,21,2013-02-21,"Thurs",11899
2013,2,22,2013-02-22,"Fri",11778
2013,2,23,2013-02-23,"Sat",7866
2013,2,24,2013-02-24,"Sun",6914
2013,2,25,2013-02-25,"Mon",11358
2013,2,26,2013-02-26,"Tues",11982
2013,2,27,2013-02-27,"Wed",11695
2013,2,28,2013-02-28,"Thurs",11601
2013,3,1,2013-03-01,"Fri",12075
2013,3,2,2013-03-02,"Sat",7836
2013,3,3,2013-03-03,"Sun",7098
2013,3,4,2013-03-04,"Mon",11667
2013,3,5,2013-03-05,"Tues",12172
2013,3,6,2013-03-06,"Wed",11800
2013,3,7,2013-03-07,"Thurs",11918
2013,3,8,2013-03-08,"Fri",11787
2013,3,9,2013-03-09,"Sat",7946
2013,3,10,2013-03-10,"Sun",6610
2013,3,11,2013-03-11,"Mon",11591
2013,3,12,2013-03-12,"Tues",12102
2013,3,13,2013-03-13,"Wed",11937
2013,3,14,2013-03-14,"Thurs",11831
2013,3,15,2013-03-15,"Fri",11811
2013,3,16,2013-03-16,"Sat",7906
2013,3,17,2013-03-17,"Sun",7134
2013,3,18,2013-03-18,"Mon",11825
2013,3,19,2013-03-19,"Tues",12070
2013,3,20,2013-03-20,"Wed",12024
2013,3,21,2013-03-21,"Thurs",12096
2013,3,22,2013-03-22,"Fri",11949
2013,3,23,2013-03-23,"Sat",7876
2013,3,24,2013-03-24,"Sun",6956
2013,3,25,2013-03-25,"Mon",11619
2013,3,26,2013-03-26,"Tues",12199
2013,3,27,2013-03-27,"Wed",12204
2013,3,28,2013-03-28,"Thurs",12006
2013,3,29,2013-03-29,"Fri",10986
2013,3,30,2013-03-30,"Sat",7863
2013,3,31,2013-03-31,"Sun",6735
2013,4,1,2013-04-01,"Mon",10440
2013,4,2,2013-04-02,"Tues",12389
2013,4,3,2013-04-03,"Wed",12081
2013,4,4,2013-04-04,"Thurs",12019
2013,4,5,2013-04-05,"Fri",11858
2013,4,6,2013-04-06,"Sat",7789
2013,4,7,2013-04-07,"Sun",6796
2013,4,8,2013-04-08,"Mon",11423
2013,4,9,2013-04-09,"Tues",12074
2013,4,10,2013-04-10,"Wed",11759
2013,4,11,2013-04-11,"Thurs",11765
2013,4,12,2013-04-12,"Fri",11494
2013,4,13,2013-04-13,"Sat",7643
2013,4,14,2013-04-14,"Sun",6898
2013,4,15,2013-04-15,"Mon",11318
2013,4,16,2013-04-16,"Tues",12168
2013,4,17,2013-04-17,"Wed",11765
2013,4,18,2013-04-18,"Thurs",11665
2013,4,19,2013-04-19,"Fri",11511
2013,4,20,2013-04-20,"Sat",7718
2013,4,21,2013-04-21,"Sun",6722
2013,4,22,2013-04-22,"Mon",11410
2013,4,23,2013-04-23,"Tues",11956
2013,4,24,2013-04-24,"Wed",11537
2013,4,25,2013-04-25,"Thurs",11620
2013,4,26,2013-04-26,"Fri",11442
2013,4,27,2013-04-27,"Sat",7651
2013,4,28,2013-04-28,"Sun",6852
2013,4,29,2013-04-29,"Mon",11259
2013,4,30,2013-04-30,"Tues",11825
2013,5,1,2013-05-01,"Wed",11948
2013,5,2,2013-05-02,"Thurs",11787
2013,5,3,2013-05-03,"Fri",11805
2013,5,4,2013-05-04,"Sat",7714
2013,5,5,2013-05-05,"Sun",6609
2013,5,6,2013-05-06,"Mon",11316
2013,5,7,2013-05-07,"Tues",12275
2013,5,8,2013-05-08,"Wed",11867
2013,5,9,2013-05-09,"Thurs",11628
2013,5,10,2013-05-10,"Fri",11813
2013,5,11,2013-05-11,"Sat",7727
2013,5,12,2013-05-12,"Sun",7060
2013,5,13,2013-05-13,"Mon",11289
2013,5,14,2013-05-14,"Tues",12345
2013,5,15,2013-05-15,"Wed",12184
2013,5,16,2013-05-16,"Thurs",12145
2013,5,17,2013-05-17,"Fri",11945
2013,5,18,2013-05-18,"Sat",7764
2013,5,19,2013-05-19,"Sun",7049
2013,5,20,2013-05-20,"Mon",11968
2013,5,21,2013-05-21,"Tues",12685
2013,5,22,2013-05-22,"Wed",12366
2013,5,23,2013-05-23,"Thurs",12523
2013,5,24,2013-05-24,"Fri",12265
2013,5,25,2013-05-25,"Sat",8156
2013,5,26,2013-05-26,"Sun",6880
2013,5,27,2013-05-27,"Mon",7351
2013,5,28,2013-05-28,"Tues",12462
2013,5,29,2013-05-29,"Wed",13062
2013,5,30,2013-05-30,"Thurs",12798
2013,5,31,2013-05-31,"Fri",12082
2013,6,1,2013-06-01,"Sat",8320
2013,6,2,2013-06-02,"Sun",7015
2013,6,3,2013-06-03,"Mon",11718
2013,6,4,2013-06-04,"Tues",12315
2013,6,5,2013-06-05,"Wed",12343
2013,6,6,2013-06-06,"Thurs",11935
2013,6,7,2013-06-07,"Fri",12203
2013,6,8,2013-06-08,"Sat",8184
2013,6,9,2013-06-09,"Sun",7306
2013,6,10,2013-06-10,"Mon",11852
2013,6,11,2013-06-11,"Tues",12304
2013,6,12,2013-06-12,"Wed",11924
2013,6,13,2013-06-13,"Thurs",12096
2013,6,14,2013-06-14,"Fri",12046
2013,6,15,2013-06-15,"Sat",8235
2013,6,16,2013-06-16,"Sun",7267
2013,6,17,2013-06-17,"Mon",12166
2013,6,18,2013-06-18,"Tues",12754
2013,6,19,2013-06-19,"Wed",12217
2013,6,20,2013-06-20,"Thurs",12417
2013,6,21,2013-06-21,"Fri",12175
2013,6,22,2013-06-22,"Sat",8301
2013,6,23,2013-06-23,"Sun",7435
2013,6,24,2013-06-24,"Mon",12033
2013,6,25,2013-06-25,"Tues",12819
2013,6,26,2013-06-26,"Wed",12526
2013,6,27,2013-06-27,"Thurs",12733
2013,6,28,2013-06-28,"Fri",12585
2013,6,29,2013-06-29,"Sat",8325
2013,6,30,2013-06-30,"Sun",7319
2013,7,1,2013-07-01,"Mon",12558
2013,7,2,2013-07-02,"Tues",13437
2013,7,3,2013-07-03,"Wed",13247
2013,7,4,2013-07-04,"Thurs",8883
2013,7,5,2013-07-05,"Fri",11318
2013,7,6,2013-07-06,"Sat",8420
2013,7,7,2013-07-07,"Sun",7454
2013,7,8,2013-07-08,"Mon",12493
2013,7,9,2013-07-09,"Tues",13408
2013,7,10,2013-07-10,"Wed",12915
2013,7,11,2013-07-11,"Thurs",12806
2013,7,12,2013-07-12,"Fri",12535
2013,7,13,2013-07-13,"Sat",8485
2013,7,14,2013-07-14,"Sun",7536
2013,7,15,2013-07-15,"Mon",12506
2013,7,16,2013-07-16,"Tues",13083
2013,7,17,2013-07-17,"Wed",12912
2013,7,18,2013-07-18,"Thurs",12824
2013,7,19,2013-07-19,"Fri",12528
2013,7,20,2013-07-20,"Sat",8389
2013,7,21,2013-07-21,"Sun",7564
2013,7,22,2013-07-22,"Mon",12544
2013,7,23,2013-07-23,"Tues",13316
2013,7,24,2013-07-24,"Wed",12804
2013,7,25,2013-07-25,"Thurs",12860
2013,7,26,2013-07-26,"Fri",12249
2013,7,27,2013-07-27,"Sat",8328
2013,7,28,2013-07-28,"Sun",7492
2013,7,29,2013-07-29,"Mon",12096
2013,7,30,2013-07-30,"Tues",12880
2013,7,31,2013-07-31,"Wed",12625
2013,8,1,2013-08-01,"Thurs",12971
2013,8,2,2013-08-02,"Fri",12561
2013,8,3,2013-08-03,"Sat",8539
2013,8,4,2013-08-04,"Sun",7600
2013,8,5,2013-08-05,"Mon",12434
2013,8,6,2013-08-06,"Tues",13055
2013,8,7,2013-08-07,"Wed",13109
2013,8,8,2013-08-08,"Thurs",13207
2013,8,9,2013-08-09,"Fri",12756
2013,8,10,2013-08-10,"Sat",8777
2013,8,11,2013-08-11,"Sun",7797
2013,8,12,2013-08-12,"Mon",12391
2013,8,13,2013-08-13,"Tues",12975
2013,8,14,2013-08-14,"Wed",13049
2013,8,15,2013-08-15,"Thurs",13101
2013,8,16,2013-08-16,"Fri",12702
2013,8,17,2013-08-17,"Sat",8747
2013,8,18,2013-08-18,"Sun",7612
2013,8,19,2013-08-19,"Mon",12426
2013,8,20,2013-08-20,"Tues",13051
2013,8,21,2013-08-21,"Wed",12903
2013,8,22,2013-08-22,"Thurs",12873
2013,8,23,2013-08-23,"Fri",12805
2013,8,24,2013-08-24,"Sat",8801
2013,8,25,2013-08-25,"Sun",7638
2013,8,26,2013-08-26,"Mon",12293
2013,8,27,2013-08-27,"Tues",13131
2013,8,28,2013-08-28,"Wed",13129
2013,8,29,2013-08-29,"Thurs",12873
2013,8,30,2013-08-30,"Fri",12814
2013,8,31,2013-08-31,"Sat",8759
2013,9,1,2013-09-01,"Sun",7620
2013,9,2,2013-09-02,"Mon",7896
2013,9,3,2013-09-03,"Tues",12910
2013,9,4,2013-09-04,"Wed",13680
2013,9,5,2013-09-05,"Thurs",13337
2013,9,6,2013-09-06,"Fri",12876
2013,9,7,2013-09-07,"Sat",8800
2013,9,8,2013-09-08,"Sun",7737
2013,9,9,2013-09-09,"Mon",12653
2013,9,10,2013-09-10,"Tues",13440
2013,9,11,2013-09-11,"Wed",12074
2013,9,12,2013-09-12,"Thurs",13460
2013,9,13,2013-09-13,"Fri",12669
2013,9,14,2013-09-14,"Sat",8795
2013,9,15,2013-09-15,"Sun",7865
2013,9,16,2013-09-16,"Mon",12842
2013,9,17,2013-09-17,"Tues",13542
2013,9,18,2013-09-18,"Wed",13242
2013,9,19,2013-09-19,"Thurs",13333
2013,9,20,2013-09-20,"Fri",13040
2013,9,21,2013-09-21,"Sat",8863
2013,9,22,2013-09-22,"Sun",7817
2013,9,23,2013-09-23,"Mon",12715
2013,9,24,2013-09-24,"Tues",13173
2013,9,25,2013-09-25,"Wed",13042
2013,9,26,2013-09-26,"Thurs",13044
2013,9,27,2013-09-27,"Fri",12774
2013,9,28,2013-09-28,"Sat",8704
2013,9,29,2013-09-29,"Sun",7618
2013,9,30,2013-09-30,"Mon",12115
2013,10,1,2013-10-01,"Tues",13195
2013,10,2,2013-10-02,"Wed",12614
2013,10,3,2013-10-03,"Thurs",12880
2013,10,4,2013-10-04,"Fri",12493
2013,10,5,2013-10-05,"Sat",8593
2013,10,6,2013-10-06,"Sun",7471
2013,10,7,2013-10-07,"Mon",11877
2013,10,8,2013-10-08,"Tues",12765
2013,10,9,2013-10-09,"Wed",12393
2013,10,10,2013-10-10,"Thurs",12804
2013,10,11,2013-10-11,"Fri",12192
2013,10,12,2013-10-12,"Sat",8223
2013,10,13,2013-10-13,"Sun",7172
2013,10,14,2013-10-14,"Mon",11736
2013,10,15,2013-10-15,"Tues",12582
2013,10,16,2013-10-16,"Wed",12227
2013,10,17,2013-10-17,"Thurs",12220
2013,10,18,2013-10-18,"Fri",12169
2013,10,19,2013-10-19,"Sat",7995
2013,10,20,2013-10-20,"Sun",7121
2013,10,21,2013-10-21,"Mon",11687
2013,10,22,2013-10-22,"Tues",12462
2013,10,23,2013-10-23,"Wed",12223
2013,10,24,2013-10-24,"Thurs",12320
2013,10,25,2013-10-25,"Fri",12210
2013,10,26,2013-10-26,"Sat",8077
2013,10,27,2013-10-27,"Sun",7139
2013,10,28,2013-10-28,"Mon",12199
2013,10,29,2013-10-29,"Tues",12519
2013,10,30,2013-10-30,"Wed",11752
2013,10,31,2013-10-31,"Thurs",10975
2013,11,1,2013-11-01,"Fri",12653
2013,11,2,2013-11-02,"Sat",8407
2013,11,3,2013-11-03,"Sun",7368
2013,11,4,2013-11-04,"Mon",12164
2013,11,5,2013-11-05,"Tues",12785
2013,11,6,2013-11-06,"Wed",12113
2013,11,7,2013-11-07,"Thurs",12566
2013,11,8,2013-11-08,"Fri",12026
2013,11,9,2013-11-09,"Sat",8092
2013,11,10,2013-11-10,"Sun",7258
2013,11,11,2013-11-11,"Mon",11418
2013,11,12,2013-11-12,"Tues",13669
2013,11,13,2013-11-13,"Wed",12130
2013,11,14,2013-11-14,"Thurs",12206
2013,11,15,2013-11-15,"Fri",12339
2013,11,16,2013-11-16,"Sat",8305
2013,11,17,2013-11-17,"Sun",7348
2013,11,18,2013-11-18,"Mon",12154
2013,11,19,2013-11-19,"Tues",12413
2013,11,20,2013-11-20,"Wed",12503
2013,11,21,2013-11-21,"Thurs",12499
2013,11,22,2013-11-22,"Fri",12459
2013,11,23,2013-11-23,"Sat",8239
2013,11,24,2013-11-24,"Sun",7362
2013,11,25,2013-11-25,"Mon",12658
2013,11,26,2013-11-26,"Tues",13211
2013,11,27,2013-11-27,"Wed",11782
2013,11,28,2013-11-28,"Thurs",7175
2013,11,29,2013-11-29,"Fri",9077
2013,11,30,2013-11-30,"Sat",7778
2013,12,1,2013-12-01,"Sun",7449
2013,12,2,2013-12-02,"Mon",12512
2013,12,3,2013-12-03,"Tues",13352
2013,12,4,2013-12-04,"Wed",12947
2013,12,5,2013-12-05,"Thurs",12437
2013,12,6,2013-12-06,"Fri",11861
2013,12,7,2013-12-07,"Sat",8068
2013,12,8,2013-12-08,"Sun",7226
2013,12,9,2013-12-09,"Mon",11824
2013,12,10,2013-12-10,"Tues",12597
2013,12,11,2013-12-11,"Wed",12413
2013,12,12,2013-12-12,"Thurs",12485
2013,12,13,2013-12-13,"Fri",11484
2013,12,14,2013-12-14,"Sat",8163
2013,12,15,2013-12-15,"Sun",7305
2013,12,16,2013-12-16,"Mon",12316
2013,12,17,2013-12-17,"Tues",13252
2013,12,18,2013-12-18,"Wed",13132
2013,12,19,2013-12-19,"Thurs",13320
2013,12,20,2013-12-20,"Fri",13248
2013,12,21,2013-12-21,"Sat",8836
2013,12,22,2013-12-22,"Sun",7535
2013,12,23,2013-12-23,"Mon",12140
2013,12,24,2013-12-24,"Tues",9194
2013,12,25,2013-12-25,"Wed",6620
2013,12,26,2013-12-26,"Thurs",11375
2013,12,27,2013-12-27,"Fri",13588
2013,12,28,2013-12-28,"Sat",9203
2013,12,29,2013-12-29,"Sun",7896
2013,12,30,2013-12-30,"Mon",13096
2013,12,31,2013-12-31,"Tues",12525
2014,1,1,2014-01-01,"Wed",8018
2014,1,2,2014-01-02,"Thurs",11171
2014,1,3,2014-01-03,"Fri",12317
2014,1,4,2014-01-04,"Sat",8199
2014,1,5,2014-01-05,"Sun",7174
2014,1,6,2014-01-06,"Mon",11400
2014,1,7,2014-01-07,"Tues",12310
2014,1,8,2014-01-08,"Wed",11829
2014,1,9,2014-01-09,"Thurs",11827
2014,1,10,2014-01-10,"Fri",11989
2014,1,11,2014-01-11,"Sat",8292
2014,1,12,2014-01-12,"Sun",7298
2014,1,13,2014-01-13,"Mon",11714
2014,1,14,2014-01-14,"Tues",12598
2014,1,15,2014-01-15,"Wed",11785
2014,1,16,2014-01-16,"Thurs",11822
2014,1,17,2014-01-17,"Fri",11932
2014,1,18,2014-01-18,"Sat",8143
2014,1,19,2014-01-19,"Sun",6924
2014,1,20,2014-01-20,"Mon",11024
2014,1,21,2014-01-21,"Tues",12177
2014,1,22,2014-01-22,"Wed",11936
2014,1,23,2014-01-23,"Thurs",12162
2014,1,24,2014-01-24,"Fri",11840
2014,1,25,2014-01-25,"Sat",8190
2014,1,26,2014-01-26,"Sun",7424
2014,1,27,2014-01-27,"Mon",11561
2014,1,28,2014-01-28,"Tues",12031
2014,1,29,2014-01-29,"Wed",11381
2014,1,30,2014-01-30,"Thurs",11651
2014,1,31,2014-01-31,"Fri",11843
2014,2,1,2014-02-01,"Sat",8206
2014,2,2,2014-02-02,"Sun",7265
2014,2,3,2014-02-03,"Mon",11825
2014,2,4,2014-02-04,"Tues",12519
2014,2,5,2014-02-05,"Wed",11914
2014,2,6,2014-02-06,"Thurs",11807
2014,2,7,2014-02-07,"Fri",12246
2014,2,8,2014-02-08,"Sat",8129
2014,2,9,2014-02-09,"Sun",7060
2014,2,10,2014-02-10,"Mon",11886
2014,2,11,2014-02-11,"Tues",12311
2014,2,12,2014-02-12,"Wed",12154
2014,2,13,2014-02-13,"Thurs",11384
2014,2,14,2014-02-14,"Fri",12494
2014,2,15,2014-02-15,"Sat",8391
2014,2,16,2014-02-16,"Sun",7259
2014,2,17,2014-02-17,"Mon",11144
2014,2,18,2014-02-18,"Tues",12331
2014,2,19,2014-02-19,"Wed",11932
2014,2,20,2014-02-20,"Thurs",12142
2014,2,21,2014-02-21,"Fri",11988
2014,2,22,2014-02-22,"Sat",8049
2014,2,23,2014-02-23,"Sun",7092
2014,2,24,2014-02-24,"Mon",11621
2014,2,25,2014-02-25,"Tues",12291
2014,2,26,2014-02-26,"Wed",11932
2014,2,27,2014-02-27,"Thurs",11856
2014,2,28,2014-02-28,"Fri",11671
2014,3,1,2014-03-01,"Sat",8186
2014,3,2,2014-03-02,"Sun",7267
2014,3,3,2014-03-03,"Mon",11793
2014,3,4,2014-03-04,"Tues",12065
2014,3,5,2014-03-05,"Wed",12129
2014,3,6,2014-03-06,"Thurs",12069
2014,3,7,2014-03-07,"Fri",12035
2014,3,8,2014-03-08,"Sat",8140
2014,3,9,2014-03-09,"Sun",6789
2014,3,10,2014-03-10,"Mon",11620
2014,3,11,2014-03-11,"Tues",12084
2014,3,12,2014-03-12,"Wed",11819
2014,3,13,2014-03-13,"Thurs",11623
2014,3,14,2014-03-14,"Fri",11841
2014,3,15,2014-03-15,"Sat",8080
2014,3,16,2014-03-16,"Sun",6973
2014,3,17,2014-03-17,"Mon",11936
2014,3,18,2014-03-18,"Tues",12231
2014,3,19,2014-03-19,"Wed",11953
2014,3,20,2014-03-20,"Thurs",12266
2014,3,21,2014-03-21,"Fri",11987
2014,3,22,2014-03-22,"Sat",8109
2014,3,23,2014-03-23,"Sun",7147
2014,3,24,2014-03-24,"Mon",11542
2014,3,25,2014-03-25,"Tues",12342
2014,3,26,2014-03-26,"Wed",11809
2014,3,27,2014-03-27,"Thurs",11823
2014,3,28,2014-03-28,"Fri",11730
2014,3,29,2014-03-29,"Sat",8153
2014,3,30,2014-03-30,"Sun",7215
2014,3,31,2014-03-31,"Mon",11511
2014,4,1,2014-04-01,"Tues",11710
2014,4,2,2014-04-02,"Wed",12003
2014,4,3,2014-04-03,"Thurs",11984
2014,4,4,2014-04-04,"Fri",12319
2014,4,5,2014-04-05,"Sat",7926
2014,4,6,2014-04-06,"Sun",7127
2014,4,7,2014-04-07,"Mon",11508
2014,4,8,2014-04-08,"Tues",12187
2014,4,9,2014-04-09,"Wed",11875
2014,4,10,2014-04-10,"Thurs",12026
2014,4,11,2014-04-11,"Fri",12018
2014,4,12,2014-04-12,"Sat",7980
2014,4,13,2014-04-13,"Sun",7181
2014,4,14,2014-04-14,"Mon",11912
2014,4,15,2014-04-15,"Tues",12274
2014,4,16,2014-04-16,"Wed",11858
2014,4,17,2014-04-17,"Thurs",12070
2014,4,18,2014-04-18,"Fri",11132
2014,4,19,2014-04-19,"Sat",7641
2014,4,20,2014-04-20,"Sun",6877
2014,4,21,2014-04-21,"Mon",11664
2014,4,22,2014-04-22,"Tues",12528
2014,4,23,2014-04-23,"Wed",12014
2014,4,24,2014-04-24,"Thurs",12178
2014,4,25,2014-04-25,"Fri",11811
2014,4,26,2014-04-26,"Sat",7949
2014,4,27,2014-04-27,"Sun",7184
2014,4,28,2014-04-28,"Mon",11681
2014,4,29,2014-04-29,"Tues",12121
2014,4,30,2014-04-30,"Wed",11591
2014,5,1,2014-05-01,"Thurs",12412
2014,5,2,2014-05-02,"Fri",12011
2014,5,3,2014-05-03,"Sat",8015
2014,5,4,2014-05-04,"Sun",7171
2014,5,5,2014-05-05,"Mon",11788
2014,5,6,2014-05-06,"Tues",12487
2014,5,7,2014-05-07,"Wed",12127
2014,5,8,2014-05-08,"Thurs",12166
2014,5,9,2014-05-09,"Fri",11949
2014,5,10,2014-05-10,"Sat",8100
2014,5,11,2014-05-11,"Sun",7145
2014,5,12,2014-05-12,"Mon",11671
2014,5,13,2014-05-13,"Tues",12057
2014,5,14,2014-05-14,"Wed",12234
2014,5,15,2014-05-15,"Thurs",12387
2014,5,16,2014-05-16,"Fri",12065
2014,5,17,2014-05-17,"Sat",8051
2014,5,18,2014-05-18,"Sun",7200
2014,5,19,2014-05-19,"Mon",11925
2014,5,20,2014-05-20,"Tues",12854
2014,5,21,2014-05-21,"Wed",12545
2014,5,22,2014-05-22,"Thurs",12634
2014,5,23,2014-05-23,"Fri",12631
2014,5,24,2014-05-24,"Sat",8456
2014,5,25,2014-05-25,"Sun",7393
2014,5,26,2014-05-26,"Mon",7657
2014,5,27,2014-05-27,"Tues",12490
2014,5,28,2014-05-28,"Wed",13411
2014,5,29,2014-05-29,"Thurs",12753
2014,5,30,2014-05-30,"Fri",12257
2014,5,31,2014-05-31,"Sat",8462
2014,6,1,2014-06-01,"Sun",7474
2014,6,2,2014-06-02,"Mon",11885
2014,6,3,2014-06-03,"Tues",12246
2014,6,4,2014-06-04,"Wed",12320
2014,6,5,2014-06-05,"Thurs",12256
2014,6,6,2014-06-06,"Fri",11965
2014,6,7,2014-06-07,"Sat",8164
2014,6,8,2014-06-08,"Sun",7359
2014,6,9,2014-06-09,"Mon",11886
2014,6,10,2014-06-10,"Tues",12513
2014,6,11,2014-06-11,"Wed",12090
2014,6,12,2014-06-12,"Thurs",12442
2014,6,13,2014-06-13,"Fri",11651
2014,6,14,2014-06-14,"Sat",8199
2014,6,15,2014-06-15,"Sun",7375
2014,6,16,2014-06-16,"Mon",12068
2014,6,17,2014-06-17,"Tues",12555
2014,6,18,2014-06-18,"Wed",12524
2014,6,19,2014-06-19,"Thurs",12217
2014,6,20,2014-06-20,"Fri",12532
2014,6,21,2014-06-21,"Sat",8299
2014,6,22,2014-06-22,"Sun",7414
2014,6,23,2014-06-23,"Mon",11939
2014,6,24,2014-06-24,"Tues",12704
2014,6,25,2014-06-25,"Wed",12499
2014,6,26,2014-06-26,"Thurs",12621
2014,6,27,2014-06-27,"Fri",12236
2014,6,28,2014-06-28,"Sat",8441
2014,6,29,2014-06-29,"Sun",7563
2014,6,30,2014-06-30,"Mon",12243
2014,7,1,2014-07-01,"Tues",13575
2014,7,2,2014-07-02,"Wed",13183
2014,7,3,2014-07-03,"Thurs",13043
2014,7,4,2014-07-04,"Fri",9278
2014,7,5,2014-07-05,"Sat",7778
2014,7,6,2014-07-06,"Sun",7568
2014,7,7,2014-07-07,"Mon",13038
2014,7,8,2014-07-08,"Tues",13500
2014,7,9,2014-07-09,"Wed",12577
2014,7,10,2014-07-10,"Thurs",13146
2014,7,11,2014-07-11,"Fri",12699
2014,7,12,2014-07-12,"Sat",8650
2014,7,13,2014-07-13,"Sun",7626
2014,7,14,2014-07-14,"Mon",12394
2014,7,15,2014-07-15,"Tues",13207
2014,7,16,2014-07-16,"Wed",12881
2014,7,17,2014-07-17,"Thurs",12817
2014,7,18,2014-07-18,"Fri",12439
2014,7,19,2014-07-19,"Sat",8720
2014,7,20,2014-07-20,"Sun",7567
2014,7,21,2014-07-21,"Mon",12497
2014,7,22,2014-07-22,"Tues",13239
2014,7,23,2014-07-23,"Wed",12692
2014,7,24,2014-07-24,"Thurs",12929
2014,7,25,2014-07-25,"Fri",12662
2014,7,26,2014-07-26,"Sat",8740
2014,7,27,2014-07-27,"Sun",7822
2014,7,28,2014-07-28,"Mon",12532
2014,7,29,2014-07-29,"Tues",13252
2014,7,30,2014-07-30,"Wed",12752
2014,7,31,2014-07-31,"Thurs",12673
2014,8,1,2014-08-01,"Fri",12782
2014,8,2,2014-08-02,"Sat",8814
2014,8,3,2014-08-03,"Sun",7679
2014,8,4,2014-08-04,"Mon",12511
2014,8,5,2014-08-05,"Tues",13415
2014,8,6,2014-08-06,"Wed",12900
2014,8,7,2014-08-07,"Thurs",13152
2014,8,8,2014-08-08,"Fri",12887
2014,8,9,2014-08-09,"Sat",8958
2014,8,10,2014-08-10,"Sun",7832
2014,8,11,2014-08-11,"Mon",12589
2014,8,12,2014-08-12,"Tues",13413
2014,8,13,2014-08-13,"Wed",12817
2014,8,14,2014-08-14,"Thurs",13031
2014,8,15,2014-08-15,"Fri",13048
2014,8,16,2014-08-16,"Sat",8885
2014,8,17,2014-08-17,"Sun",7783
2014,8,18,2014-08-18,"Mon",12582
2014,8,19,2014-08-19,"Tues",13198
2014,8,20,2014-08-20,"Wed",13167
2014,8,21,2014-08-21,"Thurs",13153
2014,8,22,2014-08-22,"Fri",12891
2014,8,23,2014-08-23,"Sat",8912
2014,8,24,2014-08-24,"Sun",7630
2014,8,25,2014-08-25,"Mon",12346
2014,8,26,2014-08-26,"Tues",13278
2014,8,27,2014-08-27,"Wed",13113
2014,8,28,2014-08-28,"Thurs",13418
2014,8,29,2014-08-29,"Fri",13099
2014,8,30,2014-08-30,"Sat",8899
2014,8,31,2014-08-31,"Sun",7884
2014,9,1,2014-09-01,"Mon",8043
2014,9,2,2014-09-02,"Tues",13071
2014,9,3,2014-09-03,"Wed",13863
2014,9,4,2014-09-04,"Thurs",13556
2014,9,5,2014-09-05,"Fri",13457
2014,9,6,2014-09-06,"Sat",8806
2014,9,7,2014-09-07,"Sun",7770
2014,9,8,2014-09-08,"Mon",12743
2014,9,9,2014-09-09,"Tues",13629
2014,9,10,2014-09-10,"Wed",13230
2014,9,11,2014-09-11,"Thurs",12104
2014,9,12,2014-09-12,"Fri",13415
2014,9,13,2014-09-13,"Sat",8903
2014,9,14,2014-09-14,"Sun",8109
2014,9,15,2014-09-15,"Mon",13018
2014,9,16,2014-09-16,"Tues",13661
2014,9,17,2014-09-17,"Wed",13341
2014,9,18,2014-09-18,"Thurs",13451
2014,9,19,2014-09-19,"Fri",13129
2014,9,20,2014-09-20,"Sat",9202
2014,9,21,2014-09-21,"Sun",8002
