danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode,playlist_name,playlist_img,track_name,artist_name,album_name,album_img,year
0.733,0.39,C,-8.988,minor,0.0584,0.00182,0.914,0.112,0.299,128.947,58vsALCPIIERgBuyL15hTi,243200,4,C minor,summer_hits_2011,https://mosaic.scdn.co/640/020dd8974c37a536f4b6d110e0798505d8e811ef33080534f9716c159af3cc491162a3e8745e6d844dd5a511e378838ef564cc343304019b8f430bcd9892fc08a1fe38d63f7e404f2e3b86bb337da137,"Give Me Everything (Tonight) (Pitbull feat. Ne-Yo, Afrojack & Nayer) inst",Idolmakers United,Sing Like A Superstar,https://i.scdn.co/image/9892fc08a1fe38d63f7e404f2e3b86bb337da137,2011
0.729,0.756,G#,-5.119,major,0.0294,0.131,0,0.0527,0.522,104.945,1CkvWZme3pRgbzaxZnTl5X,228293,4,G# major,summer_hits_2011,https://mosaic.scdn.co/640/020dd8974c37a536f4b6d110e0798505d8e811ef33080534f9716c159af3cc491162a3e8745e6d844dd5a511e378838ef564cc343304019b8f430bcd9892fc08a1fe38d63f7e404f2e3b86bb337da137,Rolling in the Deep,Adele,21,https://i.scdn.co/image/4dd5a511e378838ef564cc343304019b8f430bcd,2011
0.649,0.815,D#,-3.796,minor,0.0415,0.00125,4.31e-5,0.671,0.765,126.03,455AfCsOhhLPRc68sE01D8,230747,4,D# minor,summer_hits_2011,https://mosaic.scdn.co/640/020dd8974c37a536f4b6d110e0798505d8e811ef33080534f9716c159af3cc491162a3e8745e6d844dd5a511e378838ef564cc343304019b8f430bcd9892fc08a1fe38d63f7e404f2e3b86bb337da137,Last Friday Night (T.G.I.F.),Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,https://i.scdn.co/image/33080534f9716c159af3cc491162a3e8745e6d84,2011
0.727,0.866,B,-4.288,major,0.185,0.282,3.87e-6,0.585,0.653,127.01,0iYebKFUSfF72fUu2OW6ZT,200013,4,B major,summer_hits_2011,https://mosaic.scdn.co/640/020dd8974c37a536f4b6d110e0798505d8e811ef33080534f9716c159af3cc491162a3e8745e6d844dd5a511e378838ef564cc343304019b8f430bcd9892fc08a1fe38d63f7e404f2e3b86bb337da137,Super Bass,Nicki Minaj,Pink Friday (Deluxe),https://i.scdn.co/image/bfe3e58f2f6c440dfab15937f4af2e3202a2a5af,2011
0.641,0.667,B,-6.252,major,0.0538,1.65e-4,3.22e-6,0.113,0.29,154.025,4aX4Oycsk1fhHIee1zqsDe,240307,4,B major,summer_hits_2011,https://mosaic.scdn.co/640/020dd8974c37a536f4b6d110e0798505d8e811ef33080534f9716c159af3cc491162a3e8745e6d844dd5a511e378838ef564cc343304019b8f430bcd9892fc08a1fe38d63f7e404f2e3b86bb337da137,How To Love,Lil Wayne,Tha Carter IV (Deluxe),https://i.scdn.co/image/1162d0e16369ab60268901a10171486c8bc38706,2011
0.583,0.77,A,-6.433,major,0.0401,3.91e-4,0.00993,0.109,0.401,127.973,0JNdS1n0ifOP25XvhwAMgM,320587,4,A major,summer_hits_2011,https://mosaic.scdn.co/640/020dd8974c37a536f4b6d110e0798505d8e811ef33080534f9716c159af3cc491162a3e8745e6d844dd5a511e378838ef564cc343304019b8f430bcd9892fc08a1fe38d63f7e404f2e3b86bb337da137,The Edge Of Glory,Lady Gaga,Born This Way,https://i.scdn.co/image/668042cff597d03d90667a97bc3c1ab3fbcf145c,2011
0.636,0.699,F#,-7.687,major,0.0551,0.0929,0,0.115,0.637,94.966,6OtCIsQZ64Vs1EbzztvAv4,253307,4,F# major,summer_hits_2011,https://mosaic.scdn.co/640/020dd8974c37a536f4b6d110e0798505d8e811ef33080534f9716c159af3cc491162a3e8745e6d844dd5a511e378838ef564cc343304019b8f430bcd9892fc08a1fe38d63f7e404f2e3b86bb337da137,Good Life,OneRepublic,Waking Up,https://i.scdn.co/image/63db8aefac988824ad66f6e3d36a9bea386c0521,2011
0.686,0.783,E,-4.977,major,0.119,0.0764,0,0.163,0.814,99.978,2i0AUcEnsDm3dsqLrFWUCq,200467,4,E major,summer_hits_2011,https://mosaic.scdn.co/640/020dd8974c37a536f4b6d110e0798505d8e811ef33080534f9716c159af3cc491162a3e8745e6d844dd5a511e378838ef564cc343304019b8f430bcd9892fc08a1fe38d63f7e404f2e3b86bb337da137,Tonight Tonight,Hot Chelle Rae,Whatever,https://i.scdn.co/image/de6320217aefda92b5945a35e631ffa2deb7990d,2011
0.62,0.869,C#,-5.252,major,0.175,0.0181,0,0.369,0.76,151.684,36ux3YuUsGTWPT8fXclS45,229573,4,C# major,summer_hits_2011,https://mosaic.scdn.co/640/020dd8974c37a536f4b6d110e0798505d8e811ef33080534f9716c159af3cc491162a3e8745e6d844dd5a511e378838ef564cc343304019b8f430bcd9892fc08a1fe38d63f7e404f2e3b86bb337da137,E.T. - feat. Kanye West,Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,https://i.scdn.co/image/33080534f9716c159af3cc491162a3e8745e6d84,2011
0.778,0.585,G,-6.502,major,0.0435,0.0123,0,0.108,0.626,120.069,3TGRqZ0a2l1LRblBkJoaDx,193400,4,G major,summer_hits_2012,https://mosaic.scdn.co/640/0c75da9ff305bc3b992812c3e63dc90d8767fceb33080534f9716c159af3cc491162a3e8745e6d843c8ecd66a7e8a70d3ec7ae961ce823ac76f035395966f58ee5ba6e91c94a77031367e91d388e3c46,Call Me Maybe,Carly Rae Jepsen,Kiss (Deluxe),https://i.scdn.co/image/3c8ecd66a7e8a70d3ec7ae961ce823ac76f03539,2012
0.74,0.746,E,-4.696,major,0.0424,0.0198,0,0.363,0.505,110.01,1LmN9SSHISbtp9LoaR5ZVJ,231387,4,E major,summer_hits_2012,https://mosaic.scdn.co/640/0c75da9ff305bc3b992812c3e63dc90d8767fceb33080534f9716c159af3cc491162a3e8745e6d843c8ecd66a7e8a70d3ec7ae961ce823ac76f035395966f58ee5ba6e91c94a77031367e91d388e3c46,Payphone,Maroon 5,Overexposed,https://i.scdn.co/image/5966f58ee5ba6e91c94a77031367e91d388e3c46,2012
0.857,0.517,C,-6.972,major,0.0384,0.565,1.95e-4,0.102,0.754,129.063,4wCmqSrbyCgxEXROQE6vtV,244973,4,C major,summer_hits_2012,https://mosaic.scdn.co/640/0c75da9ff305bc3b992812c3e63dc90d8767fceb33080534f9716c159af3cc491162a3e8745e6d843c8ecd66a7e8a70d3ec7ae961ce823ac76f035395966f58ee5ba6e91c94a77031367e91d388e3c46,Somebody That I Used To Know,Gotye,Making Mirrors,https://i.scdn.co/image/0c75da9ff305bc3b992812c3e63dc90d8767fceb,2012
0.514,0.683,F,-5.099,major,0.0367,0.0749,2.64e-6,0.392,0.575,159.814,5JLv62qFIS1DR3zGEcApRt,220947,4,F major,summer_hits_2012,https://mosaic.scdn.co/640/0c75da9ff305bc3b992812c3e63dc90d8767fceb33080534f9716c159af3cc491162a3e8745e6d843c8ecd66a7e8a70d3ec7ae961ce823ac76f035395966f58ee5ba6e91c94a77031367e91d388e3c46,Wide Awake,Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,https://i.scdn.co/image/33080534f9716c159af3cc491162a3e8745e6d84,2012
0.684,0.794,G#,-6.08,minor,0.0375,0.0344,0.0445,0.111,0.773,120.024,7gUpO6td4OOnu0Lf9vhcIV,211800,4,G# minor,summer_hits_2012,https://mosaic.scdn.co/640/0c75da9ff305bc3b992812c3e63dc90d8767fceb33080534f9716c159af3cc491162a3e8745e6d843c8ecd66a7e8a70d3ec7ae961ce823ac76f035395966f58ee5ba6e91c94a77031367e91d388e3c46,Lights - Single Version,Ellie Goulding,Lights,https://i.scdn.co/image/5031974d62fe1ef31b7678343e3ad4d11d922131,2012
0.712,0.853,G#,-6.337,major,0.0894,0.00306,0.0149,0.245,0.391,127.986,5WQQIDU3HRaMyPkob8mpFb,242680,4,G# major,summer_hits_2012,https://mosaic.scdn.co/640/0c75da9ff305bc3b992812c3e63dc90d8767fceb33080534f9716c159af3cc491162a3e8745e6d843c8ecd66a7e8a70d3ec7ae961ce823ac76f035395966f58ee5ba6e91c94a77031367e91d388e3c46,Where Have You Been,Rihanna,Talk That Talk,https://i.scdn.co/image/a0169dd09e414fb7a2e4d265e5098dc8f8f9a2d4,2012
0.754,0.933,C,-5.786,major,0.0448,0.0199,0,0.297,0.75,103.992,0ltBH1JNzSvQJPjJpvTu9B,225e3,4,C major,summer_hits_2012,https://mosaic.scdn.co/640/0c75da9ff305bc3b992812c3e63dc90d8767fceb33080534f9716c159af3cc491162a3e8745e6d843c8ecd66a7e8a70d3ec7ae961ce823ac76f035395966f58ee5ba6e91c94a77031367e91d388e3c46,Whistle,Flo Rida,Whistle,https://i.scdn.co/image/6c64d8053652812864032c0fad74f1151595e037,2012
0.599,0.803,C,-3.641,minor,0.0986,0.069,0.137,0.129,0.233,126.057,77TT8Xvx637TpzV8kKGkUw,245041,4,C minor,summer_hits_2012,https://mosaic.scdn.co/640/0c75da9ff305bc3b992812c3e63dc90d8767fceb33080534f9716c159af3cc491162a3e8745e6d843c8ecd66a7e8a70d3ec7ae961ce823ac76f035395966f58ee5ba6e91c94a77031367e91d388e3c46,Titanium (feat. Sia),David Guetta,Nothing But The Beat,https://i.scdn.co/image/2af69d6fcc191e4489ed3ae283ee1d8995f1c251,2012
0.378,0.638,A#,-5.576,major,0.075,0.02,7.66e-5,0.0849,0.735,184.086,7a86XRg84qjasly9f6bPSD,250627,4,A# major,summer_hits_2012,https://mosaic.scdn.co/640/0c75da9ff305bc3b992812c3e63dc90d8767fceb33080534f9716c159af3cc491162a3e8745e6d843c8ecd66a7e8a70d3ec7ae961ce823ac76f035395966f58ee5ba6e91c94a77031367e91d388e3c46,We Are Young (feat. Janelle Monáe),fun.,Some Nights (Spotify Exclusive),https://i.scdn.co/image/45aa3c0ca065d0eebe79193cc6f9753b3d415e9f,2012
0.748,0.727,B,-2.42,minor,0.0871,0.167,0,0.166,0.69,125.014,59RSrxkSKSixEWBAIvE5Wa,210627,4,B minor,summer_hits_2012,https://mosaic.scdn.co/640/0c75da9ff305bc3b992812c3e63dc90d8767fceb33080534f9716c159af3cc491162a3e8745e6d843c8ecd66a7e8a70d3ec7ae961ce823ac76f035395966f58ee5ba6e91c94a77031367e91d388e3c46,Starships,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe),https://i.scdn.co/image/cbaae5a0a78584e707943c56035123195639a48b,2012
0.862,0.608,G,-4.762,major,0.0402,0.00373,6.14e-6,0.0856,0.836,120.002,0n4bITAu0Y0nigrz3MFJMb,263827,4,G major,summer_hits_2013,https://mosaic.scdn.co/640/1d1de561a647617d660bfaacb8d8208c2fab9bd0443609cd35e43c7bdb272b3d1d9e80290e128bc5720c461b76e099758677df449324572e124c8fb4f70bb46e668e224ea67c6afa25ba438881e50d15,Blurred Lines,Robin Thicke,Blurred Lines (Deluxe),https://i.scdn.co/image/1d1de561a647617d660bfaacb8d8208c2fab9bd0,2013
0.478,0.799,A,-3.614,major,0.0638,0.126,1.06e-4,0.76,0.176,136.268,4G8gkOterJn0Ywt6uhqbhp,186813,4,A major,summer_hits_2013,https://mosaic.scdn.co/640/1d1de561a647617d660bfaacb8d8208c2fab9bd0443609cd35e43c7bdb272b3d1d9e80290e128bc5720c461b76e099758677df449324572e124c8fb4f70bb46e668e224ea67c6afa25ba438881e50d15,Radioactive,Imagine Dragons,Night Visions,https://i.scdn.co/image/443609cd35e43c7bdb272b3d1d9e80290e128bc5,2013
0.81,0.793,F#,-9.404,minor,0.0403,0.0378,1.82e-6,0.072,0.863,116.049,69kOkLUCkxIZYexIgSG8rq,369627,4,F# minor,summer_hits_2013,https://mosaic.scdn.co/640/1d1de561a647617d660bfaacb8d8208c2fab9bd0443609cd35e43c7bdb272b3d1d9e80290e128bc5720c461b76e099758677df449324572e124c8fb4f70bb46e668e224ea67c6afa25ba438881e50d15,Get Lucky,Daft Punk,Random Access Memories,https://i.scdn.co/image/720c461b76e099758677df449324572e124c8fb4,2013
0.613,0.622,C#,-5.794,minor,0.0334,0.00882,0,0.37,0.484,80.003,2y4lAQpi5VTNLu2ldeTdUH,231240,4,C# minor,summer_hits_2013,https://mosaic.scdn.co/640/1d1de561a647617d660bfaacb8d8208c2fab9bd0443609cd35e43c7bdb272b3d1d9e80290e128bc5720c461b76e099758677df449324572e124c8fb4f70bb46e668e224ea67c6afa25ba438881e50d15,We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),https://i.scdn.co/image/f70bb46e668e224ea67c6afa25ba438881e50d15,2013
0.641,0.922,D,-4.457,major,0.0786,0.0291,0,0.0862,0.847,146.078,3bidbhpOYeV4knp8AIu8Xn,258343,4,D major,summer_hits_2013,https://mosaic.scdn.co/640/1d1de561a647617d660bfaacb8d8208c2fab9bd0443609cd35e43c7bdb272b3d1d9e80290e128bc5720c461b76e099758677df449324572e124c8fb4f70bb46e668e224ea67c6afa25ba438881e50d15,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,The Heist,https://i.scdn.co/image/410191f75b2d2d48adb5a5d80d2acd09f811ff47,2013
0.464,0.945,A#,-3.342,major,0.0354,0.0189,0,0.0575,0.877,148.012,0i5el041vd6nxrGEU8QRxy,208960,4,A# major,summer_hits_2013,https://mosaic.scdn.co/640/1d1de561a647617d660bfaacb8d8208c2fab9bd0443609cd35e43c7bdb272b3d1d9e80290e128bc5720c461b76e099758677df449324572e124c8fb4f70bb46e668e224ea67c6afa25ba438881e50d15,Cruise,Florida Georgia Line,Here's To The Good Times,https://i.scdn.co/image/80aae97e243dd171aad3027a02489415926c3430,2013
0.574,0.512,F,-6.664,minor,0.0503,0.234,0,0.0946,0.512,76.899,2JZKXgq5zsokN01KWyiY6n,484147,4,F minor,summer_hits_2013,https://mosaic.scdn.co/640/1d1de561a647617d660bfaacb8d8208c2fab9bd0443609cd35e43c7bdb272b3d1d9e80290e128bc5720c461b76e099758677df449324572e124c8fb4f70bb46e668e224ea67c6afa25ba438881e50d15,Mirrors,Justin Timberlake,The 20/20 Experience,https://i.scdn.co/image/25d8e65d6bdd9b2120c3b449eb1a47f5131937ae,2013
0.874,0.692,F,-5.28,minor,0.0431,0.0412,7.24e-5,0.324,0.937,116.017,55h7vJchibLdUkxdlX3fK7,178560,4,F minor,summer_hits_2013,https://mosaic.scdn.co/640/1d1de561a647617d660bfaacb8d8208c2fab9bd0443609cd35e43c7bdb272b3d1d9e80290e128bc5720c461b76e099758677df449324572e124c8fb4f70bb46e668e224ea67c6afa25ba438881e50d15,Treasure,Bruno Mars,Unorthodox Jukebox,https://i.scdn.co/image/da39a8f80539ea048011ee3aa59f4066659290ea,2013
0.871,0.442,C,-8.766,major,0.0958,0.052,0.00819,0.0381,0.769,129.964,6mH3qVIeOsnQIAho5eWwhH,128013,4,C major,summer_hits_2013,https://mosaic.scdn.co/640/1d1de561a647617d660bfaacb8d8208c2fab9bd0443609cd35e43c7bdb272b3d1d9e80290e128bc5720c461b76e099758677df449324572e124c8fb4f70bb46e668e224ea67c6afa25ba438881e50d15,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Anna Kendrick,Ultimate Pitch Perfect (Original Motion Picture Soundtrack),https://i.scdn.co/image/6cd3a6808d3c654899d050bb963e507ef511dfe8,2013
0.517,0.801,G,-4.116,minor,0.0545,0.00965,1.64e-4,0.083,0.578,80.154,6LoQHIo74tOzQ8EsLEkhgF,231987,4,G minor,summer_hits_2013,https://mosaic.scdn.co/640/1d1de561a647617d660bfaacb8d8208c2fab9bd0443609cd35e43c7bdb272b3d1d9e80290e128bc5720c461b76e099758677df449324572e124c8fb4f70bb46e668e224ea67c6afa25ba438881e50d15,Come & Get It,Selena Gomez,Stars Dance,https://i.scdn.co/image/81a25f6f6d347a652d0d2bf85ce45c6e7d18a635,2013
0.911,0.707,G#,-4.136,major,0.0696,0.102,0,0.049,0.375,94.964,3oiMJQAWVaxSubJ7b2VUtX,199938,4,G# major,summer_hits_2014,https://mosaic.scdn.co/640/2a2d26533def4c43fddfc51f59facfcd0e97ff04403d7d3b6ef12efdfc3d90a375316581a92400ea8e4af868875b23d1662f8f7e9ae2aeae8adba7aaa43383128ea7e44509eb13bfaa7168171fbacf97,Fancy,Iggy Azalea,The New Classic (Deluxe Version),https://i.scdn.co/image/2a2d26533def4c43fddfc51f59facfcd0e97ff04,2014
0.743,0.807,C#,-3.78,major,0.0364,0.0435,0,0.309,0.899,144.062,3tCwjWLicbjsMCvXhN0WOE,224773,4,C# major,summer_hits_2014,https://mosaic.scdn.co/640/2a2d26533def4c43fddfc51f59facfcd0e97ff04403d7d3b6ef12efdfc3d90a375316581a92400ea8e4af868875b23d1662f8f7e9ae2aeae8adba7aaa43383128ea7e44509eb13bfaa7168171fbacf97,Rude,MAGIC!,Rude,https://i.scdn.co/image/a43383128ea7e44509eb13bfaa7168171fbacf97,2014
0.66,0.805,C#,-5.352,minor,0.153,0.0192,8.83e-6,0.159,0.625,103.009,7vS3Y0IKjde7Xg85LWIEdP,193920,4,C# minor,summer_hits_2014,https://mosaic.scdn.co/640/2a2d26533def4c43fddfc51f59facfcd0e97ff04403d7d3b6ef12efdfc3d90a375316581a92400ea8e4af868875b23d1662f8f7e9ae2aeae8adba7aaa43383128ea7e44509eb13bfaa7168171fbacf97,Problem,Ariana Grande,My Everything (Deluxe),https://i.scdn.co/image/403d7d3b6ef12efdfc3d90a375316581a92400ea,2014
0.43,0.428,C,-6.416,major,0.0407,0.603,1.18e-4,0.11,0.137,84.222,5Nm9ERjJZ5oyfXZTECKmRt,172724,4,C major,summer_hits_2014,https://mosaic.scdn.co/640/2a2d26533def4c43fddfc51f59facfcd0e97ff04403d7d3b6ef12efdfc3d90a375316581a92400ea8e4af868875b23d1662f8f7e9ae2aeae8adba7aaa43383128ea7e44509eb13bfaa7168171fbacf97,Stay With Me,Sam Smith,In The Lonely Hour,https://i.scdn.co/image/8e4af868875b23d1662f8f7e9ae2aeae8adba7aa,2014
0.725,0.68,G#,-5.465,major,0.0306,0.162,2.13e-6,0.158,0.76,119.939,2wqaekenSQZm7hxQOYt8oE,247520,4,G# major,summer_hits_2014,https://mosaic.scdn.co/640/2a2d26533def4c43fddfc51f59facfcd0e97ff04403d7d3b6ef12efdfc3d90a375316581a92400ea8e4af868875b23d1662f8f7e9ae2aeae8adba7aaa43383128ea7e44509eb13bfaa7168171fbacf97,Am I Wrong,Nico & Vinz,Am I Wrong,https://i.scdn.co/image/dabcfe93de11af7e7663e9390440f1b477b5a3de,2014
0.422,0.264,G#,-7.064,major,0.0322,0.922,0,0.132,0.331,119.93,3U4isOIWM3VvDubwSI3y7a,269560,4,G# major,summer_hits_2014,https://mosaic.scdn.co/640/2a2d26533def4c43fddfc51f59facfcd0e97ff04403d7d3b6ef12efdfc3d90a375316581a92400ea8e4af868875b23d1662f8f7e9ae2aeae8adba7aaa43383128ea7e44509eb13bfaa7168171fbacf97,All of Me,John Legend,Love In The Future,https://i.scdn.co/image/b3d079a2e81e76d5f4f7f570a91a54a1f09dd93d,2014
0.697,0.621,A,-6.886,minor,0.25,0.0802,0,0.162,0.721,81.946,2sLwPnIP3CUVmIuHranJZU,193296,4,A minor,summer_hits_2014,https://mosaic.scdn.co/640/2a2d26533def4c43fddfc51f59facfcd0e97ff04403d7d3b6ef12efdfc3d90a375316581a92400ea8e4af868875b23d1662f8f7e9ae2aeae8adba7aaa43383128ea7e44509eb13bfaa7168171fbacf97,Wiggle (feat. Snoop Dogg),Jason Derulo,Talk Dirty,https://i.scdn.co/image/679472c6c90c259f3ed625bfa495b5a202d60e66,2014
0.652,0.757,C#,-6.819,major,0.153,0.286,0,0.0886,0.962,159.911,6NPVjNh8Jhru9xOmyQigds,233305,4,C# major,summer_hits_2014,https://mosaic.scdn.co/640/2a2d26533def4c43fddfc51f59facfcd0e97ff04403d7d3b6ef12efdfc3d90a375316581a92400ea8e4af868875b23d1662f8f7e9ae2aeae8adba7aaa43383128ea7e44509eb13bfaa7168171fbacf97,Happy,Pharrell Williams,Despicable Me 2 (Original Motion Picture Soundtrack),https://i.scdn.co/image/d8a6239b6b6065b4d04d4f3fc97cbfc752cfd9e7,2014
0.596,0.856,E,-3.556,minor,0.0346,0.0211,0.0178,0.141,0.743,127.949,6YUTL4dYpB9xZO5qExPf05,222533,4,E minor,summer_hits_2014,https://mosaic.scdn.co/640/2a2d26533def4c43fddfc51f59facfcd0e97ff04403d7d3b6ef12efdfc3d90a375316581a92400ea8e4af868875b23d1662f8f7e9ae2aeae8adba7aaa43383128ea7e44509eb13bfaa7168171fbacf97,Summer,Calvin Harris,Motion,https://i.scdn.co/image/35f57037a887e9b35037bd82eb23c84a69a28ab4,2014
0.818,0.799,C#,-4.1,minor,0.156,0.00107,0.128,0.057,0.0815,100.014,67awxiNHNyjMXhVgsHuIrs,213733,4,C# minor,summer_hits_2014,https://mosaic.scdn.co/640/2a2d26533def4c43fddfc51f59facfcd0e97ff04403d7d3b6ef12efdfc3d90a375316581a92400ea8e4af868875b23d1662f8f7e9ae2aeae8adba7aaa43383128ea7e44509eb13bfaa7168171fbacf97,Turn Down for What,DJ Snake,Turn Down for What,https://i.scdn.co/image/fda3b1fa4fc7f23a1850802a913be317d2c09f48,2014
0.78,0.68,E,-6.081,major,0.0305,0.141,1.2e-5,0.138,0.594,118.026,023OVLNzXhX0j7CxswUt6D,180560,4,E major,summer_hits_2015,https://mosaic.scdn.co/640/08aac7ff0c2a42fa6c674dadb8c74762c667b72522d30ca92618d5c5b09ab6cf526c1b77f2518b0734beaad5faf39b2deaec8da702b37ba0805bb35ca47606ca6a3c3410c220482dd707eb0c65c24f59,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,Me 4 U,https://i.scdn.co/image/a47606ca6a3c3410c220482dd707eb0c65c24f59,2015
0.689,0.481,A#,-7.503,major,0.0815,0.369,1.03e-6,0.0649,0.283,80.025,2JzZzZUQj3Qff7wapcbKjc,229526,4,A# major,summer_hits_2015,https://mosaic.scdn.co/640/08aac7ff0c2a42fa6c674dadb8c74762c667b72522d30ca92618d5c5b09ab6cf526c1b77f2518b0734beaad5faf39b2deaec8da702b37ba0805bb35ca47606ca6a3c3410c220482dd707eb0c65c24f59,See You Again (feat. Charlie Puth),Wiz Khalifa,See You Again (feat. Charlie Puth),https://i.scdn.co/image/08aac7ff0c2a42fa6c674dadb8c74762c667b725,2015
0.65,0.793,G,-6.083,major,0.185,0.0795,1.3e-5,0.168,0.29,170.101,273dCMFseLcVsoSWx59IoE,211933,4,G major,summer_hits_2015,https://mosaic.scdn.co/640/08aac7ff0c2a42fa6c674dadb8c74762c667b72522d30ca92618d5c5b09ab6cf526c1b77f2518b0734beaad5faf39b2deaec8da702b37ba0805bb35ca47606ca6a3c3410c220482dd707eb0c65c24f59,Bad Blood,Taylor Swift,1989,https://i.scdn.co/image/22d30ca92618d5c5b09ab6cf526c1b77f2518b07,2015
0.711,0.783,A,-5.407,minor,0.0423,0.109,0,0.0947,0.587,107.972,22VdIZQfgXJea34mQxlt81,213520,4,A minor,summer_hits_2015,https://mosaic.scdn.co/640/08aac7ff0c2a42fa6c674dadb8c74762c667b72522d30ca92618d5c5b09ab6cf526c1b77f2518b0734beaad5faf39b2deaec8da702b37ba0805bb35ca47606ca6a3c3410c220482dd707eb0c65c24f59,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,https://i.scdn.co/image/34beaad5faf39b2deaec8da702b37ba0805bb35c,2015
0.825,0.77,G#,-8.508,major,0.134,0.265,0,0.334,0.965,139.982,5RIVoVdkDLEygELLCniZFr,185131,4,G# major,summer_hits_2015,https://mosaic.scdn.co/640/08aac7ff0c2a42fa6c674dadb8c74762c667b72522d30ca92618d5c5b09ab6cf526c1b77f2518b0734beaad5faf39b2deaec8da702b37ba0805bb35ca47606ca6a3c3410c220482dd707eb0c65c24f59,Watch Me (Whip / Nae Nae),Silentó,Watch Me (Whip / Nae Nae),https://i.scdn.co/image/09283c3f31c0647bc8cb7479a149d3f630b85020,2015
0.746,0.873,G,-3.803,major,0.128,0.0244,0,0.354,0.817,148.075,2d8JP84HNLKhmd6IYOoupQ,222093,4,G major,summer_hits_2015,https://mosaic.scdn.co/640/08aac7ff0c2a42fa6c674dadb8c74762c667b72522d30ca92618d5c5b09ab6cf526c1b77f2518b0734beaad5faf39b2deaec8da702b37ba0805bb35ca47606ca6a3c3410c220482dd707eb0c65c24f59,Trap Queen,Fetty Wap,Fetty Wap (Deluxe),https://i.scdn.co/image/a67ffa99f1b530d868f381c2fbcd3989f89a04f5,2015
0.578,0.866,C#,-3.804,major,0.0619,0.00701,0,0.257,0.619,128.038,4kbj5MwxO1bq9wjT5g9HaA,199080,4,C# major,summer_hits_2015,https://mosaic.scdn.co/640/08aac7ff0c2a42fa6c674dadb8c74762c667b72522d30ca92618d5c5b09ab6cf526c1b77f2518b0734beaad5faf39b2deaec8da702b37ba0805bb35ca47606ca6a3c3410c220482dd707eb0c65c24f59,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,https://i.scdn.co/image/1c87b0ac6f0cd837dc399d52bab96134442547ea,2015
0.723,0.809,G,-3.081,minor,0.0625,0.00346,0.00123,0.565,0.274,98.007,5wldXGLEOoRXxMWJ8rIUWE,176561,4,G minor,summer_hits_2015,https://mosaic.scdn.co/640/08aac7ff0c2a42fa6c674dadb8c74762c667b72522d30ca92618d5c5b09ab6cf526c1b77f2518b0734beaad5faf39b2deaec8da702b37ba0805bb35ca47606ca6a3c3410c220482dd707eb0c65c24f59,Lean On,Major Lazer,Peace Is The Mission,https://i.scdn.co/image/07b676744d50ad3b59e55e744c124765eb769056,2015
0.54,0.561,C,-6.987,minor,0.0699,0.0635,0,0.137,0.107,113.295,7fBv7CLKzipRk6EC6TWHOB,242253,4,C minor,summer_hits_2015,https://mosaic.scdn.co/640/08aac7ff0c2a42fa6c674dadb8c74762c667b72522d30ca92618d5c5b09ab6cf526c1b77f2518b0734beaad5faf39b2deaec8da702b37ba0805bb35ca47606ca6a3c3410c220482dd707eb0c65c24f59,The Hills,The Weeknd,Beauty Behind The Madness,https://i.scdn.co/image/34beaad5faf39b2deaec8da702b37ba0805bb35c,2015
0.564,0.714,G,-4.987,major,0.129,0.0549,0,0.155,0.33,175.924,37f4ITSlgPX81ad2EvmVQr,204013,4,G major,summer_hits_2015,https://mosaic.scdn.co/640/08aac7ff0c2a42fa6c674dadb8c74762c667b72522d30ca92618d5c5b09ab6cf526c1b77f2518b0734beaad5faf39b2deaec8da702b37ba0805bb35ca47606ca6a3c3410c220482dd707eb0c65c24f59,Fight Song,Rachel Platten,Wildfire,https://i.scdn.co/image/5c37d9b7e279611d48b5d3d484d017cbed290c42,2015
0.796,0.61,C#,-5.857,major,0.0516,0.00842,0.00286,0.351,0.391,103.99,1zi7xx7UVEFkmKfv06H8x0,173987,4,C# major,summer_hits_2016,https://mosaic.scdn.co/640/0a16c89b313ada7f8d935ebddebdf610377d4ae5506b3aee8a743d125460453499a56cb64e5a43ece73c706e842eb5233eab7afd3404218a2696d568ef96f4e6be04b4b8bde0861bd3d6b54f6c39408b,One Dance,Drake,Views,https://i.scdn.co/image/e73c706e842eb5233eab7afd3404218a2696d568,2016
