id,make,model,year,class,trans,drive,cyl,displ,fuel,hwy,cty
3635,Mitsubishi,Truck 2WD,1987,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,26,21
3636,Mitsubishi,Truck 2WD,1987,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2.6,Regular,22,18
3637,Mitsubishi,Truck 2WD,1987,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.6,Regular,24,18
4800,Mitsubishi,Truck 2WD,1988,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2,Regular,24,21
4801,Mitsubishi,Truck 2WD,1988,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,26,21
4802,Mitsubishi,Truck 2WD,1988,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2.6,Regular,20,18
4803,Mitsubishi,Truck 2WD,1988,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.6,Regular,23,18
5937,Mitsubishi,Truck 2WD,1989,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2,Regular,24,21
5938,Mitsubishi,Truck 2WD,1989,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,26,21
5939,Mitsubishi,Truck 2WD,1989,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2.6,Regular,20,18
5940,Mitsubishi,Truck 2WD,1989,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.6,Regular,23,18
7005,Mitsubishi,Truck 2WD,1990,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,21,17
7006,Mitsubishi,Truck 2WD,1990,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,22,17
8134,Mitsubishi,Truck 2WD,1991,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,21,17
8135,Mitsubishi,Truck 2WD,1991,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,22,17
9221,Mitsubishi,Truck 2WD,1992,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,21,17
9222,Mitsubishi,Truck 2WD,1992,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,22,17
10234,Mitsubishi,Truck 2WD,1993,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,21,17
10235,Mitsubishi,Truck 2WD,1993,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,22,17
11189,Mitsubishi,Truck 2WD,1994,Small Pickup Trucks,Automatic 4-spd,Front-Wheel Drive,4,2.3,Regular,21,17
11190,Mitsubishi,Truck 2WD,1994,Small Pickup Trucks,Manual 5-spd,Front-Wheel Drive,4,2.3,Regular,23,18
12150,Mitsubishi,Truck 2WD,1995,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,21,17
12151,Mitsubishi,Truck 2WD,1995,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,23,18
12961,Mitsubishi,Truck 2WD,1996,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,20,17
12962,Mitsubishi,Truck 2WD,1996,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,23,18
27297,Mitsubishi,Truck 4WD,1984,Small Pickup Trucks 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,4,2,Regular,20,18
27298,Mitsubishi,Truck 4WD,1984,Small Pickup Trucks 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,4,2,Regular,21,19
27299,Mitsubishi,Truck 4WD,1984,Small Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.3,Diesel,28,23
27300,Mitsubishi,Truck 4WD,1984,Small Pickup Trucks 4WD,Automatic 3-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,17,16
27301,Mitsubishi,Truck 4WD,1984,Small Pickup Trucks 4WD,Automatic 3-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,18,17
27302,Mitsubishi,Truck 4WD,1984,Small Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,20,17
27303,Mitsubishi,Truck 4WD,1984,Small Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,21,18
28289,Mitsubishi,Truck 4WD,1984,Small Pickup Trucks 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,4,2,Regular,20,18
28290,Mitsubishi,Truck 4WD,1984,Small Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.3,Diesel,24,22
28291,Mitsubishi,Truck 4WD,1984,Small Pickup Trucks 4WD,Automatic 3-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,17,16
28292,Mitsubishi,Truck 4WD,1984,Small Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,20,17
1511,Mitsubishi,Truck 4WD,1985,Small Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.3,Diesel,24,22
764,Mitsubishi,Truck 4WD,1985,Small Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.3,Diesel,28,24
765,Mitsubishi,Truck 4WD,1985,Small Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,22,18
766,Mitsubishi,Truck 4WD,1985,Small Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,20,17
2414,Mitsubishi,Truck 4WD,1986,Small Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,21,18
3845,Mitsubishi,Truck 4WD,1987,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,19,17
3846,Mitsubishi,Truck 4WD,1987,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,21,17
5016,Mitsubishi,Truck 4WD,1988,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,18,16
5017,Mitsubishi,Truck 4WD,1988,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,20,17
6145,Mitsubishi,Truck 4WD,1989,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,17,15
6146,Mitsubishi,Truck 4WD,1989,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.6,Regular,20,16
7216,Mitsubishi,Truck 4WD,1990,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,4,2.4,Regular,19,16
7217,Mitsubishi,Truck 4WD,1990,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.4,Regular,20,17
7218,Mitsubishi,Truck 4WD,1990,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,3,Regular,20,15
8340,Mitsubishi,Truck 4WD,1991,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,4,2.4,Regular,19,16
8341,Mitsubishi,Truck 4WD,1991,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.4,Regular,20,17
8342,Mitsubishi,Truck 4WD,1991,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,3,Regular,20,15
9401,Mitsubishi,Truck 4WD,1992,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,4,2.4,Regular,19,16
9402,Mitsubishi,Truck 4WD,1992,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.4,Regular,20,17
9403,Mitsubishi,Truck 4WD,1992,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,3,Regular,20,15
10402,Mitsubishi,Truck 4WD,1993,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,4,2.4,Regular,19,16
10403,Mitsubishi,Truck 4WD,1993,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.4,Regular,20,17
10404,Mitsubishi,Truck 4WD,1993,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,3,Regular,20,15
11356,Mitsubishi,Truck 4WD,1994,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,3,Regular,20,15
12152,Mitsubishi,Truck 4WD,1995,Small Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,3,Regular,20,15
3913,Mitsubishi,Van,1987,Vans,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,20,17
5072,Mitsubishi,Van,1988,Vans,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,20,17
6202,Mitsubishi,Van,1989,Vans,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,20,18
7268,Mitsubishi,Van,1990,Vans,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,20,18
3960,Mitsubishi,Wagon,1987,Vans,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,20,16
5113,Mitsubishi,Wagon,1988,Vans,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,20,16
6241,Mitsubishi,Wagon,1989,Vans,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,19,16
7301,Mitsubishi,Wagon,1990,Vans,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,19,16
31673,Mitsubishi,i-MiEV,2012,Subcompact Cars,Automatic (A1),Rear-Wheel Drive,NA,NA,Electricity,99,126
33358,Mitsubishi,i-MiEV,2013,Subcompact Cars,Automatic (A1),Rear-Wheel Drive,NA,NA,Electricity,99,126
34901,Mitsubishi,i-MiEV,2014,Subcompact Cars,Automatic (A1),Rear-Wheel Drive,NA,NA,Electricity,99,126
17371,Morgan,Plus Eight,2002,Two Seaters,Manual 5-spd,Rear-Wheel Drive,8,4,Premium,22,15
29213,Morgan,Plus Eight,2002,Two Seaters,Manual 5-spd,Rear-Wheel Drive,8,3.9,Premium,22,15
18330,Morgan,Plus Eight,2003,Two Seaters,Manual 5-spd,Rear-Wheel Drive,8,4,Premium,22,15
1209,Nissan,200SX,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,1.8,Regular,26,19
1210,Nissan,200SX,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,25,19
91,Nissan,200SX,1985,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,1.8,Regular,24,18
92,Nissan,200SX,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,1.8,Regular,24,19
93,Nissan,200SX,1985,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2,Regular,26,19
94,Nissan,200SX,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,24,19
1789,Nissan,200SX,1986,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,1.8,Regular,24,19
1790,Nissan,200SX,1986,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2,Regular,26,19
1791,Nissan,200SX,1986,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,24,19
3008,Nissan,200SX,1987,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2,Regular,25,19
3009,Nissan,200SX,1987,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,26,19
3010,Nissan,200SX,1987,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,24,16
3011,Nissan,200SX,1987,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,24,17
4233,Nissan,200SX,1988,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2,Regular,26,19
4234,Nissan,200SX,1988,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,26,20
4235,Nissan,200SX,1988,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,23,16
4236,Nissan,200SX,1988,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,24,17
5355,Nissan,240SX,1989,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,23,18
5356,Nissan,240SX,1989,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,24,18
6428,Nissan,240SX,1990,Minicompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,23,18
6429,Nissan,240SX,1990,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,24,18
7502,Nissan,240SX,1991,Minicompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Premium,25,18
7503,Nissan,240SX,1991,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.4,Premium,26,19
8599,Nissan,240SX,1992,Minicompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Premium,24,18
8600,Nissan,240SX,1992,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.4,Premium,25,19
9673,Nissan,240SX,1993,Minicompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Premium,24,18
9674,Nissan,240SX,1993,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.4,Premium,26,19
29072,Nissan,240SX,1994,Minicompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Premium,23,18
11621,Nissan,240SX,1995,Minicompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Premium,24,18
11622,Nissan,240SX,1995,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.4,Premium,26,19
12539,Nissan,240SX,1996,Minicompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Premium,24,18
12540,Nissan,240SX,1996,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.4,Premium,26,19
13286,Nissan,240SX,1997,Minicompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Premium,24,19
13287,Nissan,240SX,1997,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.4,Premium,26,19
14024,Nissan,240SX,1998,Minicompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Premium,24,19
14025,Nissan,240SX,1998,Minicompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.4,Premium,25,20
1168,Nissan,300ZX,1985,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,20,15
1169,Nissan,300ZX,1985,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,21,15
1170,Nissan,300ZX,1985,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,22,16
5,Nissan,300ZX,1985,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,18,15
6,Nissan,300ZX,1985,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,20,15
7,Nissan,300ZX,1985,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,20,15
8,Nissan,300ZX,1985,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,17
9,Nissan,300ZX,1985,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,22,15
1696,Nissan,300ZX,1986,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,23,16
1697,Nissan,300ZX,1986,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,23,15
1698,Nissan,300ZX,1986,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,16
1699,Nissan,300ZX,1986,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,24,16
2899,Nissan,300ZX,1987,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,22,15
2900,Nissan,300ZX,1987,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,24,16
2901,Nissan,300ZX,1987,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,16
2902,Nissan,300ZX,1987,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,22,16
4126,Nissan,300ZX,1988,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,22,15
4127,Nissan,300ZX,1988,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,24,16
4128,Nissan,300ZX,1988,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,15
4129,Nissan,300ZX,1988,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,15
5251,Nissan,300ZX,1989,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,24,16
5252,Nissan,300ZX,1989,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,22,15
5253,Nissan,300ZX,1989,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,15
5254,Nissan,300ZX,1989,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,15
6399,Nissan,300ZX,1990,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,17
6400,Nissan,300ZX,1990,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
6401,Nissan,300ZX,1990,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
6402,Nissan,300ZX,1990,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
7457,Nissan,300ZX,1991,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,17
7458,Nissan,300ZX,1991,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
7459,Nissan,300ZX,1991,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
7460,Nissan,300ZX,1991,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
8565,Nissan,300ZX,1992,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
8566,Nissan,300ZX,1992,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
8567,Nissan,300ZX,1992,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
8568,Nissan,300ZX,1992,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
9638,Nissan,300ZX,1993,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
9639,Nissan,300ZX,1993,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
9640,Nissan,300ZX,1993,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
9641,Nissan,300ZX,1993,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
10623,Nissan,300ZX,1994,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
10624,Nissan,300ZX,1994,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
10625,Nissan,300ZX,1994,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
10626,Nissan,300ZX,1994,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
11585,Nissan,300ZX,1995,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
11586,Nissan,300ZX,1995,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
11587,Nissan,300ZX,1995,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,17
11588,Nissan,300ZX,1995,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
12513,Nissan,300ZX,1996,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
12514,Nissan,300ZX,1996,Two Seaters,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
12515,Nissan,300ZX,1996,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,17
12516,Nissan,300ZX,1996,Two Seaters,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
1211,Nissan,300ZX 2x2,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,22,16
95,Nissan,300ZX 2x2,1985,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,20,15
96,Nissan,300ZX 2x2,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,17
1792,Nissan,300ZX 2x2,1986,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,23,15
1793,Nissan,300ZX 2x2,1986,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,24,16
3012,Nissan,300ZX 2x2,1987,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,24,16
3013,Nissan,300ZX 2x2,1987,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,16
4237,Nissan,300ZX 2x2,1988,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,24,16
4238,Nissan,300ZX 2x2,1988,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,15
5357,Nissan,300ZX 2x2,1989,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,24,16
5358,Nissan,300ZX 2x2,1989,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Regular,23,15
6485,Nissan,300ZX 2x2,1990,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,17
6486,Nissan,300ZX 2x2,1990,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
7570,Nissan,300ZX 2x2,1991,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,17
7571,Nissan,300ZX 2x2,1991,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
8659,Nissan,300ZX 2x2,1992,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
8660,Nissan,300ZX 2x2,1992,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
9717,Nissan,300ZX 2x2,1993,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
9718,Nissan,300ZX 2x2,1993,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
10703,Nissan,300ZX 2x2,1994,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
10704,Nissan,300ZX 2x2,1994,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,16
11663,Nissan,300ZX 2x2,1995,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
11664,Nissan,300ZX 2x2,1995,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,17
12575,Nissan,300ZX 2x2,1996,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,6,3,Premium,22,16
12576,Nissan,300ZX 2x2,1996,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,6,3,Premium,22,17
18331,Nissan,350z,2003,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,24,18
18332,Nissan,350z,2003,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,24,17
19378,Nissan,350z,2004,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,24,18
19379,Nissan,350z,2004,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,24,17
20500,Nissan,350z,2005,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,24,17
20501,Nissan,350z,2005,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,23,17
20502,Nissan,350z,2005,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,23,17
21653,Nissan,350z,2006,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,23,17
21654,Nissan,350z,2006,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,23,17
23917,Nissan,350z,2007,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,25,18
23918,Nissan,350z,2007,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,24,17
24761,Nissan,350z,2008,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,25,18
24762,Nissan,350z,2008,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,24,17
19380,Nissan,350z Roadster,2004,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,24,17
19381,Nissan,350z Roadster,2004,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,23,16
20503,Nissan,350z Roadster,2005,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,24,17
20504,Nissan,350z Roadster,2005,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,23,16
21655,Nissan,350z Roadster,2006,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,23,17
21656,Nissan,350z Roadster,2006,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,23,16
23919,Nissan,350z Roadster,2007,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,24,17
23920,Nissan,350z Roadster,2007,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,23,17
24763,Nissan,350z Roadster,2008,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,24,17
24764,Nissan,350z Roadster,2008,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,23,17
25794,Nissan,350z Roadster,2009,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.5,Premium,24,17
25795,Nissan,350z Roadster,2009,Two Seaters,Automatic (S5),Rear-Wheel Drive,6,3.5,Premium,23,17
29897,Nissan,370Z,2010,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.7,Premium,26,18
29898,Nissan,370Z,2010,Two Seaters,Automatic (S7),Rear-Wheel Drive,6,3.7,Premium,26,19
30981,Nissan,370Z,2011,Two Seaters,Automatic (S7),Rear-Wheel Drive,6,3.7,Premium,26,19
30982,Nissan,370Z,2011,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.7,Premium,26,18
32014,Nissan,370Z,2012,Two Seaters,Automatic (S7),Rear-Wheel Drive,6,3.7,Premium,26,19
32015,Nissan,370Z,2012,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.7,Premium,26,18
32666,Nissan,370Z,2013,Two Seaters,Automatic (S7),Rear-Wheel Drive,6,3.7,Premium,26,19
32667,Nissan,370Z,2013,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.7,Premium,26,18
33988,Nissan,370Z,2014,Two Seaters,Automatic (S7),Rear-Wheel Drive,6,3.7,Premium,26,19
33989,Nissan,370Z,2014,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.7,Premium,26,18
29821,Nissan,370Z Roadster,2010,Two Seaters,Automatic (S7),Rear-Wheel Drive,6,3.7,Premium,25,18
29822,Nissan,370Z Roadster,2010,Two Seaters,Manual 6-spd,Rear-Wheel Drive,6,3.7,Premium,25,18
