cust_id,sales_total,num_of_orders,gender
108725,113.18,3,F
108726,105.46,3,F
108727,252.14,1,F
108728,298.26,3,F
108729,33.96,1,F
108730,183.02,2,F
108731,536.82,2,F
108732,311.69,2,F
108733,77.46676752,1,M
108734,122.38,3,F
108735,206.12,3,M
108736,37.38,1,M
108737,200.05,3,F
108738,42.69,2,M
108739,518.47,4,M
108740,316.25,4,M
108741,63.36,1,F
108742,124.61,1,F
108743,150.96,2,F
108744,86.71421279,1,M
108745,118.51,3,F
108746,319.56,2,F
108747,48.6,2,M
108748,100.1,2,F
108749,593.24,3,M
108750,156.15,2,M
108751,65.23,3,F
108752,60.96,2,F
108753,582.8,5,F
108754,225.09,4,M
108755,73.58,2,M
108756,99.6,3,F
108757,459.73,1,F
108758,229.81,4,F
108759,36.36,1,M
108760,265.04,2,F
108761,46.13,1,F
108762,76.02,2,F
108763,370.43,4,F
108764,2570.35,10,F
108765,280.06,2,F
108766,60.6,2,F
108767,696.46,2,F
108768,234.6,1,F
108769,355.55,1,M
108770,34.15,2,M
108771,547.9,5,M
108772,535.38,6,F
108773,116.23,2,M
108774,155.78,3,M
108775,313.13,3,F
108776,47.89,2,F
108777,70.02,2,F
108778,240.67,3,F
108779,493.85,2,M
108780,448.38,4,M
108781,254.76,3,M
108782,205.75,3,F
108783,249.45,3,F
108784,342.97,3,M
108785,255.64,1,M
108786,70.64,3,F
108787,102.24,3,M
108788,73.15,2,M
108789,183.94,3,M
108790,36.71,1,M
108791,864.14,3,F
108792,412.6,2,M
108793,59.31,2,M
108794,35.9,2,F
108795,144.08,1,F
108796,309.91,2,M
108797,1197.85,9,M
108798,42.83,2,F
108799,32.14,1,F
108800,192.17,1,F
108801,348.6,2,F
108802,60.82,2,M
108803,200.87,2,M
108804,241.62,2,F
108805,194.46,2,F
108806,481.94,1,F
108807,65.15,3,M
108808,99.76,1,M
108809,43.69,1,M
108810,335.43,2,M
108811,244.3,1,M
108812,140.98,2,F
108813,457.73,3,M
108814,183.52,1,M
108815,54.15664443,2,F
108816,79.49134057,1,M
108817,304.74,3,F
108818,154.25,2,M
108819,199.62,2,M
108820,1066.4,7,M
108821,31.24753503,2,F
108822,112.09,3,M
108823,106.31,1,F
108824,304.41,2,M
108825,119.04,2,F
108826,33.54,1,M
108827,417.41,4,M
108828,204.03,4,M
108829,71.0701015,2,F
108830,331.89,3,F
108831,162.6,2,F
108832,289.02,2,F
108833,386.96,2,F
108834,83.71,3,M
108835,35.79,2,M
108836,184.34,1,F
108837,494.15,1,F
108838,71.24,2,M
108839,71.16,2,F
108840,377.55,4,M
108841,571.13,5,F
108842,54.81,1,M
108843,303.4,2,M
108844,36.14913561,2,F
108845,163.77,1,F
108846,219.22,4,F
108847,755.16,5,F
108848,387.85,2,F
108849,72.77,2,M
108850,90.79,1,M
108851,256.21,2,M
108852,172.59,2,M
108853,779.57,3,M
108854,126.79,2,M
108855,168.39,1,M
108856,104.03,2,F
108857,251.26,2,M
108858,321.38,1,F
108859,160.63,2,M
108860,166.16,1,M
108861,217.95,3,F
108862,128.9,2,M
108863,33.83,1,M
108864,207.03,1,M
108865,179.93,1,F
108866,109.43,2,F
108867,50.24,3,M
108868,426.24,3,M
108869,284.2,3,F
108870,61.83,3,F
108871,66.96,2,M
108872,204.75,2,M
108873,48,1,M
108874,70.52,3,M
108875,197.3,2,F
108876,91.39,2,F
108877,250.86,3,M
108878,43.12,2,M
108879,140.59,3,F
108880,35.63,1,F
108881,225.38,2,F
108882,112.75,1,F
108883,322.31,4,F
108884,62.17,3,M
108885,45.54,1,F
108886,639.51,2,F
108887,104.8,2,F
108888,258.18,2,M
108889,278.03,3,M
108890,933.57,5,F
108891,175.34,2,M
108892,363.28,1,M
108893,43.39,2,M
108894,738.94,4,M
108895,126.51,2,F
108896,141.18,2,F
108897,70.91,2,F
108898,904.76,5,F
108899,226.88,2,F
108900,532.61,2,F
108901,162.91,1,F
108902,459.95,3,M
108903,94.83,3,F
108904,141.21,3,M
108905,274.04,1,M
108906,184.5,1,M
108907,419.18,3,M
108908,191.57,2,M
108909,87.36048204,3,M
108910,92.34,2,M
108911,104.48,1,M
108912,145.23,1,F
108913,536.21,2,M
108914,146.4,3,F
108915,237.27,3,F
108916,70.07,2,M
108917,66.81,1,M
108918,33.94,2,F
108919,348.72,3,F
108920,162.7,1,F
108921,300.29,2,F
108922,62.12,1,F
108923,139.16,2,M
108924,193.17,2,M
108925,1009.46,7,M
108926,212.4,2,F
108927,200.37,2,M
108928,141.33,3,M
108929,202.99,2,F
108930,98.68,3,F
108931,515.26,3,F
108932,157.69,2,F
108933,93.05,2,M
108934,96.49493805,2,M
108935,74.61,2,F
108936,63.9,1,F
108937,247.17,1,M
108938,1503.81,5,M
108939,41.79,2,F
108940,330.67,2,M
108941,707.44,6,M
108942,492.18,2,F
108943,35.55,2,M
108944,178.72,2,M
108945,43.02,1,F
108946,72.44,2,M
108947,244.7,1,F
108948,57.19,2,F
108949,604.69,6,M
108950,60.29,3,F
108951,78.8,3,F
108952,33.35,1,F
108953,77.26,2,F
108954,846.74,4,F
108955,94.41,2,F
108956,141.34,2,M
108957,137.05,2,F
108958,45.25,1,F
108959,84.68,2,F
108960,308.98,4,M
108961,240.21,2,M
108962,57.8,2,M
108963,327.51,1,M
108964,108.42,2,M
108965,120.8,2,F
108966,180.88,3,F
108967,35.87319135,3,F
108968,42.5,2,M
108969,99.86196954,2,F
108970,61.78,2,M
108971,68.88,2,F
108972,585.69,4,M
108973,519.7,3,M
108974,441.81,3,F
108975,219.87,2,F
108976,1076.9,5,M
108977,351.18,4,F
108978,336.26,2,F
108979,403.88,2,M
108980,202.57,1,M
108981,62.34,1,F
108982,770.63,5,M
108983,582.38,3,M
108984,482,4,M
108985,200.15,3,M
108986,52,3,F
108987,281.71,3,M
108988,258.64,3,F
108989,91.67,3,M
108990,143.74,1,M
108991,3866.83,10,M
108992,195.97,1,M
108993,67.14,1,M
108994,386.18,3,M
108995,53.4,2,F
108996,118.37,3,F
108997,69.56,2,M
108998,777.55,5,M
108999,182.4,2,F
109000,98.54,2,F
109001,116.67,2,M
109002,99,2,F
109003,133.9,3,F
109004,551.24,4,F
109005,90.31,1,F
109006,446.27,3,M
109007,65.48,1,M
109008,61.06,3,F
109009,247.42,1,F
109010,198.13,2,F
109011,323.09,2,M
109012,158.99,2,F
109013,171.44,3,M
109014,55.77,3,F
109015,106.91,3,F
109016,61.08,2,M
109017,104.41,2,M
109018,118.05,2,M
109019,125.42,1,M
109020,158.64,2,F
109021,152.15,2,M
109022,102.19,2,M
109023,180.98,1,F
109024,432.34,3,M
109025,199.37,2,M
109026,576.53,2,F
109027,135.9,2,F
109028,245.67,1,F
109029,63.04,2,M
109030,208.78,4,M
109031,1126.77,4,M
109032,31.65,2,F
109033,90.33,3,F
109034,40.08421445,3,M
109035,96.16,1,M
109036,222.6,3,M
109037,86.24,1,M
109038,357.09,4,M
109039,90.36,3,F
109040,122.56,3,M
109041,866.35,4,M
109042,285.77,4,M
109043,134.87,1,F
109044,227.04,2,M
109045,146.78,1,F
109046,116.55,2,F
109047,143.46,2,F
109048,79.96,2,F
109049,60.88440967,3,M
109050,217.51,1,M
109051,141.72,2,M
109052,101.41,1,M
109053,115.62,2,M
109054,72.01,1,M
109055,265.75,3,F
109056,308.32,3,M
109057,30.05,2,M
109058,369.01,3,M
109059,341.92,2,F
109060,284.89,2,F
109061,34.66,1,F
109062,405.15,3,F
109063,76.56,2,M
109064,302.74,1,M
109065,434.03,2,F
109066,63.44,3,F
109067,85.27,1,F
109068,51.35,2,M
109069,636.4,5,M
109070,97.03,2,M
109071,141.78,2,F
109072,203.75,3,F
109073,240.48,1,M
109074,197.76,1,M
109075,143.39,3,M
109076,176.75,2,M
109077,95.79,2,M
109078,63.23,1,M
109079,934.27,5,M
109080,127.07,2,M
109081,254.58,3,M
109082,82.96,2,F
109083,53.55,1,M
109084,585.29,4,M
109085,55.42,3,M
109086,141.3,3,M
109087,230.91,3,F
109088,827.83,4,F
109089,126.5,3,M
109090,157.5,2,F
109091,167.61,1,F
109092,217.44,2,M
109093,71.17,3,M
109094,336.54,3,M
109095,107.64,1,M
109096,98.74,1,F
109097,175.88,2,F
109098,243.57,3,M
109099,278.5,4,M
109100,90.36,1,M
109101,52.35,2,M
109102,71.24,3,M
109103,1142.01,5,F
109104,357.28,3,F
109105,608.22,6,F
109106,166.97,2,M
109107,62.92,3,M
109108,226.27,2,F
109109,108.19,2,M
109110,1128.66,9,F
109111,108.45,2,F
109112,38.32,2,F
109113,60.61,2,M
109114,134.44,3,M
109115,64.54,2,F
109116,284.63,2,F
109117,210.63,1,M
109118,178.65,1,M
109119,214.34,2,F
109120,287.87,4,M
109121,466.96,3,M
109122,64.88,2,F
109123,162.12,3,M
109124,42.54,2,F
109125,156.73,2,F
109126,241.69,2,F
109127,123.71,2,M
109128,47.71,2,M
109129,742.73,4,M
109130,103.05,2,M
109131,266.22,2,F
109132,209.22,3,M
109133,438.03,4,F
109134,272.53,2,F
109135,81.74,1,M
109136,201.39,4,F
109137,165.4,3,M
109138,61.2,2,M
109139,44.29,1,M
109140,191.61,3,F
109141,195.31,1,F
109142,408.82,1,F
109143,131.53,2,M
109144,34.42,1,M
109145,318.64,1,F
109146,239.71,1,F
109147,311.75,4,F
109148,198.07,2,F
109149,93.44,3,F
109150,478.71,4,F
109151,271.14,3,M
109152,457.57,2,F
109153,208.1,4,M
109154,48.3,1,F
109155,927.67,5,M
109156,293.78,1,F
109157,1264.57,6,M
109158,152.12,3,M
109159,74.4,2,M
109160,53.76378858,3,F
109161,626.98,3,M
109162,104.84,1,M
109163,290.97,3,F
109164,68.54,1,F
109165,81.34409116,2,F
109166,1371.25,4,M
109167,234.84,4,M
109168,277.48,2,M
109169,577.88,3,M
109170,644.02,3,F
109171,205.25,1,F
109172,51.01,2,M
109173,405.28,3,F
109174,189.88,1,M
109175,69.9811959,3,F
109176,537.97,3,M
109177,106.57,2,F
109178,75.99,2,F
109179,43.78,2,M
109180,81.03,2,F
109181,258.36,2,F
109182,38.83306449,2,F
109183,334.04,3,F
109184,793.5,6,F
109185,167.18,3,F
109186,187.19,2,F
109187,382.68,2,M
109188,130.47,1,F
109189,267.27,2,F
109190,99.19,2,F
109191,91.43,3,M
109192,857.07,3,M
109193,863.71,3,F
109194,125.28,2,F
109195,163.04,3,M
109196,65.79,2,M
109197,72.12,1,F
109198,142.97,3,M
109199,74.44,2,M
109200,1194.18,8,F
109201,798.41,3,F
109202,70.39255487,2,F
109203,73.14,2,F
109204,93.74,2,M
109205,54.56299164,2,F
109206,196.61,2,M
109207,58.68,1,M
109208,34.06879818,2,M
109209,44.87,2,M
109210,200.33,2,F
109211,70.8,3,M
109212,84.82,2,F
109213,157.91,3,F
109214,87.58,2,M
109215,819.88,3,M
109216,561.71,3,M
109217,545.73,3,F
109218,128.63,1,M
109219,70.07011369,1,F
109220,88.55771035,1,F
109221,388.13,2,M
109222,120.38,1,M
109223,72.55,2,F
109224,124.48,2,F
109225,76.12,2,F
109226,79.92,3,F
109227,232.94,3,M
109228,73.82,2,F
109229,211.94,2,F
109230,248.76,3,F
109231,287.26,3,M
109232,313.92,2,F
109233,86.41,3,F
109234,56.29273718,1,M
109235,78.76,1,M
109236,97.58654953,2,M
109237,71.8,2,F
109238,126.57,3,M
109239,450.57,1,F
109240,73.09592552,2,M
109241,296.27,1,F
109242,491.93,2,F
109243,56.61775845,2,M
109244,101.97,2,M
109245,75.5,1,M
109246,40.71,2,M
109247,123.41,2,F
109248,208,3,F
109249,96.51,2,M
109250,221.83,3,F
109251,218.95,3,M
109252,63.29,1,F
109253,43.56,2,F
109254,308.98,2,M
109255,161.7,1,F
109256,114.54,1,F
109257,34.56,2,M
109258,77.21,3,M
109259,34.68185802,3,F
109260,38.95,2,F
109261,44.5,1,M
109262,32.42,1,F
109263,48.04,1,F
109264,160.49,2,F
109265,68.98572477,2,F
109266,60.29,2,F
109267,1065.12,8,F
109268,366.88,2,F
109269,217.93,3,F
109270,82.6,2,F
109271,61.43,3,F
109272,220.41,1,M
109273,67.76,3,F
109274,253.5,3,F
109275,133.94,2,F
109276,518.4,4,F
109277,88.3,3,F
109278,801.93,3,M
109279,91.95905225,1,F
109280,102.47,3,F
109281,32.5,1,F
109282,62.37,2,M
109283,97.27,1,F
109284,116.06,2,M
109285,151,1,M
109286,35.15037035,2,F
109287,36.26,2,F
109288,550.84,2,F
109289,104.47,2,F
109290,308.23,4,F
109291,203.67,2,F
109292,250.95,3,F
109293,37.12,1,M
109294,462.58,1,M
109295,380.31,1,F
109296,251.88,3,F
109297,115.45,2,F
109298,164.9,1,M
109299,151.78,2,F
109300,73.21,2,F
109301,243.62,3,F
109302,132.83,1,F
109303,228.09,2,F
109304,128.02,2,M
109305,59.81,3,M
109306,300.45,3,M
109307,49.78,2,F
109308,51.90880364,1,F
109309,54.69,2,M
109310,301.61,2,M
109311,228.93,4,M
109312,98.22,3,F
109313,32.38,1,F
109314,405.3,2,F
109315,76.04,3,M
109316,62,1,F
109317,291.6,2,M
109318,207.79,4,F
109319,121.91,3,F
109320,200.73,3,M
109321,229.08,3,F
109322,47.2330705,2,M
109323,79.43,2,M
109324,161.87,2,F
109325,282.99,3,M
109326,147.34,3,F
109327,316.62,1,F
109328,68.96,2,M
109329,51.43,2,M
109330,1363.43,6,F
109331,88.42,2,F
109332,191.28,3,F
109333,631.33,5,F
109334,648.13,3,F
109335,209.32,2,F
109336,822.22,5,F
109337,246.79,4,M
109338,99.69,2,F
109339,118.67,1,F
109340,592.99,2,F
109341,166.81,1,M
109342,800.79,4,M
109343,73.39125105,1,M
109344,36.17,2,M
109345,66.44,2,M
109346,430.22,4,M
109347,216.32,1,F
109348,306.34,4,M
109349,105.73,3,F
109350,268.71,2,M
109351,59.2,3,M
109352,1032.75,6,M
109353,52.25,3,F
109354,292.77,2,F
109355,566.58,3,F
109356,50.98,3,M
109357,42.81,2,F
109358,171.86,3,M
109359,73.13,2,F
109360,251.83,3,F
109361,348.87,1,M
109362,237.44,3,M
109363,371.47,2,F
109364,73.27,1,F
109365,116.79,2,M
109366,267.63,3,M
109367,184.32,3,M
109368,121.71,3,M
109369,126.64,3,M
109370,147.65,2,F
109371,74.9,2,F
109372,199.2,1,F
109373,85.5,2,M
109374,114.15,3,M
109375,40.54944513,2,M
109376,35.34,2,F
109377,790.44,2,M
109378,77.75,2,F
109379,111.07,2,F
109380,291.13,2,M
109381,385.68,3,M
109382,378.79,3,F
109383,49.84,1,M
109384,65.31034871,2,F
109385,70.62,2,F
109386,92.97,3,F
109387,151.89,2,F
109388,229.8,2,M
109389,132.34,3,F
109390,590.78,6,M
109391,45.36,2,M
109392,52.31817696,2,F
109393,130.1,3,M
109394,98.10791552,3,F
109395,108.31,1,F
109396,109.1,2,F
109397,112.64,1,F
109398,481.68,1,M
109399,87.94,3,F
109400,76.36,1,F
109401,45.07,2,F
109402,402.22,3,M
109403,57.9,2,F
109404,185.87,3,F
109405,127.25,2,M
109406,180.3,2,M
109407,827.52,3,M
109408,154.4,2,F
109409,418.33,3,F
109410,167.09,1,F
109411,233.66,2,F
109412,243.91,3,F
109413,149.79,3,F
109414,426.67,3,M
109415,82.14,3,M
109416,52.22,2,M
109417,374.84,3,F
109418,69.44,3,M
109419,139.45,3,F
109420,34.05014268,2,M
109421,109.71,2,F
109422,97.98,1,M
109423,520.68,5,F
109424,230.26,3,M
109425,95.62,2,F
109426,64.72,1,F
109427,136.45,2,M
109428,73.37,3,F
109429,1334.85,9,F
109430,97.51,2,F
109431,46.62,1,F
109432,568.11,3,M
109433,33.65,1,M
109434,467.02,4,M
109435,68.17,2,M
109436,185.27,3,F
109437,222.52,4,M
109438,90.35539395,3,M
109439,144.56,1,M
109440,148.29,2,M
109441,410.07,3,F
109442,210.02,4,M
109443,379.12,1,M
109444,40.37,2,M
109445,193.9,3,M
109446,324.53,4,F
109447,162.05,2,F
109448,86.4,2,F
109449,94.67,2,M
109450,111.63,2,F
109451,138.42,1,M
109452,408.74,3,M
109453,72.63,2,M
109454,258.73,4,M
109455,120.68,2,F
109456,35.13,2,M
109457,58.58,2,M
109458,119.43,1,F
109459,113.21,1,F
109460,57.19,1,M
109461,63.62,3,F
109462,42.47,1,M
109463,31.71,1,M
109464,453.49,4,F
109465,162.43,3,F
109466,47.25,1,M
109467,94,2,M
109468,114.08,3,F
109469,396.47,3,F
109470,311.6,4,F
109471,79.21,1,F
109472,92.83249035,1,F
109473,457.7,3,F
109474,31.43,2,M
109475,140.52,2,F
109476,129.26,2,F
109477,251.74,1,F
109478,258.79,2,M
109479,68.77,2,F
109480,1094.49,8,M
109481,97.95,3,M
109482,234.96,4,F
109483,573.26,3,M
109484,167.66,3,M
109485,431.98,4,M
109486,173.66,3,F
109487,158.89,3,F
109488,74.99,3,M
109489,313.12,4,M
109490,472.46,3,M
109491,326.45,3,F
109492,47.89,1,F
109493,102.86,2,F
109494,608,5,F
109495,96.33707373,2,M
109496,117.23,2,M
109497,80.5,2,F
109498,543.34,2,M
109499,142.44,3,F
109500,33.86,2,F
109501,309.97,2,M
109502,58.82786686,3,F
109503,304.75,4,M
109504,316.02,3,F
109505,603.21,3,M
109506,109.92,3,F
109507,1420.69,7,F
109508,64.53,2,M
109509,79.88477634,2,M
109510,60.09592404,2,M
109511,361.48,2,F
109512,91.30946481,2,F
109513,168.63,3,M
109514,315.27,4,M
109515,50.04,3,M
109516,101.1,1,F
109517,122.75,2,M
109518,440.37,1,M
109519,578.31,4,F
109520,233.43,2,M
109521,65.81,2,M
109522,72.01,2,F
109523,220.49,3,M
109524,145.76,3,M
109525,462.93,3,M
109526,56.54,1,M
109527,108.66,2,M
109528,178.07,2,F
109529,109.56,3,M
109530,375.36,3,M
109531,66.08,1,M
109532,104.66,2,M
109533,30.89,2,F
109534,142.67,1,M
109535,409.35,2,F
109536,32.97,2,M
109537,155.63,3,F
109538,374.09,2,F
109539,301.3,3,F
109540,350.16,3,F
109541,73.48,1,F
109542,62,2,M
109543,120.7,2,M
109544,177.98,1,F
109545,64.37,1,F
109546,113.17,2,M
109547,106.71,2,F
109548,151.47,2,F
109549,97.59,1,F
109550,371.59,3,F
109551,46.42,2,F
109552,130.96,2,F
109553,103.8,2,F
109554,508.11,2,F
109555,90.69,1,M
109556,949.77,4,F
109557,157.65,1,M
109558,89.11,2,F
109559,62.01,2,M
109560,1465.01,7,M
109561,263.04,2,M
109562,169.57,2,F
109563,196.81,2,F
109564,315.24,3,F
109565,33.19,1,F
109566,47.31,2,M
109567,109.56,3,M
109568,550.72,2,M
109569,324.5,2,F
109570,112.36,1,M
109571,3278.25,10,F
109572,182.89,2,M
109573,95.69482414,2,M
109574,292.5,3,F
109575,45.52,2,F
109576,90.79,2,F
109577,115.74,3,F
109578,58.99,3,F
109579,54.8,3,F
109580,136.09,1,M
109581,213.91,3,M
109582,146.68,2,M
109583,36.47,1,M
109584,438.86,2,F
109585,341.71,3,M
109586,359.69,2,F
109587,225.71,2,F
109588,37.20226005,3,F
109589,256.81,4,M
109590,350.76,1,M
109591,168.72,1,F
109592,221.15,1,F
109593,608.22,6,M
109594,717.96,3,M
109595,404.26,3,F
109596,80.27,1,M
109597,239.49,2,M
109598,109.71,2,F
109599,382.61,2,M
109600,291.61,2,M
109601,301.94,3,F
109602,82.68,2,M
109603,52.25,1,M
109604,89.16,2,F
109605,85.27,2,F
109606,319.37,2,M
109607,458.31,3,F
109608,134.23,2,F
109609,113.21,3,F
109610,228.17,1,M
109611,67.74,1,M
109612,91.2,2,M
109613,68.24,2,M
109614,85.58,1,M
109615,44.78,1,M
109616,51.77,2,M
109617,100.43,1,F
109618,64.2,3,F
109619,376.03,1,F
109620,394.82,2,M
109621,148.9,2,M
109622,201.31,1,M
109623,205.34,3,F
109624,100.02,2,M
109625,413.33,4,F
109626,1080.84,4,M
109627,199.4,1,F
109628,467.68,4,F
109629,48.94,1,F
109630,187.16,2,F
109631,713.54,3,M
109632,68.82,2,F
109633,1659.53,7,F
109634,117.32,3,M
109635,94.5,1,M
109636,61.35,2,M
109637,762.99,3,F
109638,43.87,1,M
109639,69.03,2,F
109640,80.16,3,M
109641,819.59,5,F
109642,34.08316993,3,M
109643,626.6,5,M
109644,289.09,3,F
109645,977.16,3,M
109646,287.44,2,F
109647,699.77,6,F
109648,459.61,2,M
109649,77.11,1,M
109650,32.61646628,3,F
109651,37.37,1,M
109652,247.72,1,M
109653,100.25,2,M
109654,52.15,2,M
109655,111.74,3,M
109656,264.81,1,F
109657,88.47,2,M
109658,172.11,2,M
109659,104.75,3,M
109660,259.65,1,F
109661,167.05,2,M
109662,144.63,2,M
109663,126.48,3,M
109664,353.22,2,F
109665,327.81,4,M
109666,41.23,2,F
109667,61.49,1,F
109668,55.36,1,F
109669,436.98,2,F
109670,2341.38,8,M
109671,145.71,1,F
109672,158.38,3,M
109673,394.48,3,M
109674,78.24342768,1,M
109675,129.38,1,F
109676,297.77,4,F
109677,103.94,3,F
109678,200.94,1,M
109679,101.65,2,F
109680,84.38,3,M
109681,212.65,3,M
109682,295.68,3,F
109683,403.15,2,M
109684,37.23,1,M
109685,349.49,3,M
109686,136.89,2,F
109687,56.29,3,F
109688,46.30481634,3,F
109689,39.23,1,F
109690,147.32,3,F
109691,66.14,2,F
109692,178.06,2,F
109693,53.42,2,F
109694,47.72,1,M
109695,49.64,2,F
109696,164.77,2,F
109697,218.41,4,F
109698,531.91,4,M
109699,52.09,3,M
109700,133.93,2,M
109701,145.04,2,F
109702,141.41,2,M
109703,90.07,3,M
109704,190.61,2,F
109705,32.76,1,M
109706,153.79,2,F
109707,160.87,2,M
109708,368.3,2,F
109709,73.1,2,M
109710,53.32,2,M
109711,191.24,2,M
109712,102.47,2,M
109713,388.83,1,F
109714,169.66,2,M
109715,1603.97,8,M
109716,681.58,3,M
109717,173.97,2,F
109718,125.94,2,M
109719,171.25,2,F
109720,77.42,2,M
109721,115.71,2,F
109722,462.36,4,F
109723,344.13,3,F
109724,781.66,3,F
109725,161.25,2,F
109726,153.05,1,M
109727,443.13,3,F
109728,55.95,2,M
109729,343.76,4,F
109730,104.6,2,M
109731,275.63,2,M
109732,70.48768983,2,F
109733,247.62,3,M
109734,148.1,3,F
109735,113.7,3,M
109736,146.7,3,M
109737,125.8,3,M
109738,151.19,3,F
109739,233.68,2,M
109740,490.03,4,M
109741,377.85,2,M
109742,118.64,1,F
109743,354.12,1,F
109744,79.72,3,M
109745,65.13202043,2,M
109746,117.53,2,M
109747,69.83,1,F
109748,279.56,3,F
109749,117.07,2,F
109750,63.98,2,F
109751,252.36,2,F
109752,83.65,1,M
109753,72.1,2,F
109754,81.95,1,F
109755,73.56,1,F
109756,107.27,2,M
109757,208.62,2,F
109758,42.63,1,F
109759,39.12,2,M
109760,184.54,1,M
109761,93.78,3,F
109762,364.22,4,M
109763,491.87,2,F
109764,458.32,3,F
109765,156.13,2,M
109766,44.5,1,F
109767,1493.28,5,M
109768,365.79,3,M
109769,120.01,3,M
109770,235.12,1,F
109771,253.93,2,M
109772,140.2,1,F
109773,228.97,3,M
109774,301.52,2,M
109775,764.91,3,F
109776,318.73,2,F
109777,84,1,F
109778,171.95,1,F
109779,32.95,1,M
109780,280.71,3,F
109781,2108.47,8,M
109782,38.12,1,F
109783,243.65,2,M
109784,37.93723385,2,M
109785,747.02,4,F
109786,172.24,3,M
109787,61.28,3,M
109788,330.16,3,F
109789,156.93,2,M
109790,40.82,1,M
109791,161.47,2,F
109792,72.29,1,F
109793,240.45,3,F
109794,248.14,3,M
109795,200.89,2,M
109796,1120.69,6,M
109797,185.73,2,F
109798,346.46,1,F
109799,87.44,3,M
109800,127.09,1,F
109801,173.54,3,F
109802,75.72,3,M
109803,693.5,4,M
109804,194.81,1,F
109805,34.49424777,1,F
109806,229.11,2,M
109807,80.49,2,M
109808,101.89,1,F
109809,65.23,2,M
109810,98.48,1,M
109811,164.65,1,F
109812,79.44,2,F
109813,117.45,2,F
109814,214.51,3,M
109815,1662.48,4,F
109816,6091.15,21,F
109817,104.27,1,F
109818,211.99,3,F
109819,83.13,2,F
109820,680.41,5,F
109821,77.57,1,M
109822,132.82,2,F
109823,86.64,3,F
109824,32.71,1,F
109825,39.67415848,2,M
109826,240.35,3,M
109827,842.77,5,F
109828,82.79,3,F
109829,453.07,4,M
109830,36.67,1,F
109831,253.69,2,F
109832,566.36,5,M
109833,315.25,1,F
109834,49.76,1,M
109835,102.69,2,F
109836,425.5,2,F
109837,56.32,2,F
109838,219.49,3,M
109839,387.54,4,M
109840,229.34,3,M
109841,339.95,2,M
109842,319.94,3,F
109843,44.17,1,F
109844,333.91,3,M
109845,1102.25,5,F
109846,1428.53,5,F
109847,199.72,3,F
109848,428.77,2,F
109849,60.5,1,M
109850,50.09,1,F
109851,54.53,2,M
