County,Municipality,Location,Route,Owner,Built,Date.Inspected,SD.FO.Status,Condition,YearInspected,AgeAtInspection,Manhattan
Sullivan,Neversink Town,AT LOWES CORNERS,SUGAR LOAF ROAD,County,1955,7/24/14,FO,5.211,2014.5589,59.558904,0
Sullivan,Neversink Town,2 MI N OF LOWES CORNERS,SUGAR LOAF ROAD,County,1997,9/30/15,N,5.745,2015.7452,18.745205,0
Sullivan,Neversink Town,1 MILE N OF LOWES CORNERS,SUGAR LOAF ROAD,County,1956,10/5/15,N,4.474,2015.7589,59.758904,0
Sullivan,Neversink Town,0.2 MI N OF LOWES CORNERS,SUGARLOAF ROAD,County,1989,7/30/14,N,6.385,2014.5753,25.575342,0
Sullivan,Neversink Town,0.4 MI N OF LOWES CORNERS,VISECOMI ROAD,County,1991,7/30/14,N,5.632,2014.5753,23.575342,0
Sullivan,Neversink Town,AT CLARYVILLE,WEST BRANCH ROAD,County,1988,10/10/14,N,5.633,2014.7726,26.772603,0
Sullivan,Neversink Town,IN WILLOWEMOC,WILLOWEMOC ROAD,County,1973,10/28/15,N,4.403,2015.8219,42.821918,0
Sullivan,Neversink Town,1 MILE EAST OF WILLOWEMOC,WILLOWEMOC ROAD,County,1983,10/28/15,N,5.571,2015.8219,32.821918,0
Sullivan,Rockland Town,0.5 MI NW EXIT 94-RTE 17,17  17 96091011,NYSDOT,1968,11/9/15,N,5.714,2015.8548,47.854795,0
Sullivan,Rockland Town,0.5 MI NW EXIT 94 - RT 17,17  17 96091011,NYSDOT,1968,11/9/15,N,5.365,2015.8548,47.854795,0
Sullivan,Rockland Town,0.1 MI SE EXIT 94-RTE 17,17  17 96091015,NYSDOT,1965,3/26/15,N,5.063,2015.2301,50.230137,0
Sullivan,Rockland Town,0.1 MI NW EXIT 94-RTE 17,17  17 96091015,NYSDOT,1965,3/26/15,N,5.172,2015.2301,50.230137,0
Sullivan,Rockland Town,13 MI SE EXIT 94 RTE 17,17  17 96091028,NYSDOT,1966,8/12/15,N,5.206,2015.611,49.610959,0
Sullivan,Rockland Town,13 MI SE EXIT 94 RTE 17,17  17 96091028,NYSDOT,1966,8/12/15,N,5.206,2015.611,49.610959,0
Sullivan,Rockland Town,16 MI SE EXIT 94 RTE 17,17  17 96091031,NYSDOT,1966,9/5/14,N,4.873,2014.6767,48.676712,0
Sullivan,Rockland Town,16 MI SE EXIT 94 RTE 17,17  17 96091031,NYSDOT,1966,9/5/14,N,5.175,2014.6767,48.676712,0
Sullivan,Rockland Town,2.1 MI SE EXIT 94-RTE 17,17  17 96091036,NYSDOT,1966,8/4/15,N,5.063,2015.589,49.589041,0
Sullivan,Rockland Town,2.1 MI SE EXIT 94 RTE-17,17  17 96091036,NYSDOT,1966,8/4/15,N,4.81,2015.589,49.589041,0
Sullivan,Rockland Town,3.2 MI SE EXIT 94 - SH 17,17  17 96091047,NYSDOT,1966,9/1/15,N,4.549,2015.6658,49.665753,0
Sullivan,Rockland Town,3.2 MI SE EXIT 94 - SH 17,17  17 96091047,NYSDOT,1966,9/1/15,N,4.577,2015.6658,49.665753,0
Sullivan,Rockland Town,07 MI NW EXIT 96 RTE 17,17  17 96091069,NYSDOT,1966,6/29/15,N,4.516,2015.4904,49.490411,0
Sullivan,Rockland Town,07 MI NW EXIT 96 RTE 17,17  17 96091069,NYSDOT,1966,7/1/15,N,4.528,2015.4959,49.49589,0
Sullivan,Rockland Town,.5 MI NW OF SH17- EXIT 96,17  17 96091071,NYSDOT,1966,6/15/15,N,5.609,2015.4521,49.452055,0
Sullivan,Rockland Town,.5 MI NW OF SH17- EXIT 96,17  17 96091071,NYSDOT,1966,6/15/15,N,5.672,2015.4521,49.452055,0
Sullivan,Rockland Town,EXIT 96/SH 17 INTERCHANGE,17  17 96091075,NYSDOT,1963,10/20/15,N,5.286,2015.8,52.8,0
Sullivan,Rockland Town,EXIT 96/SH 17 INTERCHANGE,17  17 96091075,NYSDOT,1963,10/20/15,N,5,2015.8,52.8,0
Sullivan,Rockland Town,19 MI SE EXIT 96 RTE 17,17  17 96091096,NYSDOT,1963,6/16/15,N,5.6,2015.4548,52.454795,0
Sullivan,Rockland Town,1.8 MI E OF DEBRUCE,CONKLIN HILL ROAD,County,1865,8/24/15,FO,4.468,2015.6438,150.64384,0
Sullivan,Rockland Town,1.9 MILES SE OF ROSCOE,COUNTY ROAD 123,County,2003,7/29/15,N,6.902,2015.5726,12.572603,0
Sullivan,Rockland Town,.5 MILE SE OF ROSCOE,COUNTY ROAD 124,County,1919,8/3/15,N,4.237,2015.5863,96.586301,0
Sullivan,Rockland Town,0.5 MI S OF MORSSTON,COUNTY ROAD 146,County,1995,8/13/14,N,5.509,2014.6137,19.613699,0
Sullivan,Rockland Town,AT LIVINGSTON MANOR,COUNTY ROAD 149,County,1935,9/3/15,FO,5,2015.6712,80.671233,0
Sullivan,Rockland Town,1.4 MILES SW OF LIV MANOR,COUNTY ROAD 149,County,1953,10/29/15,SD,4.333,2015.8247,62.824658,0
Sullivan,Rockland Town,.3 MILE N JCT OLD RTE 17,COUNTY ROAD 151,County,1988,9/2/15,N,5.448,2015.6685,27.668493,0
Sullivan,Rockland Town,2.2 MI N OF LVINGSTON MNR,COUNTY ROAD 151,County,1988,7/29/15,N,5.667,2015.5726,27.572603,0
Sullivan,Rockland Town,IN LEWBEACH,COUNTY ROAD 152,County,1952,8/6/15,N,5.45,2015.5945,63.594521,0
Sullivan,Rockland Town,IN LIVINGSTON MANOR,COUNTY ROAD 178,County,1960,11/3/15,N,4.328,2015.8384,55.838356,0
Sullivan,Rockland Town,1.5 MI NW OF LIV MANOR,COUNTY ROAD 179,County,1966,9/2/15,N,5.067,2015.6685,49.668493,0
Sullivan,Rockland Town,.3 MI WEST OF ROSCOE,COUNTY ROAD 179A,County,2014,11/25/14,N,7,2014.8986,0.89863014,0
Sullivan,Rockland Town,TOWN OF ROCKLAND-CO RD 92,COUNTY ROAD 92,County,1995,8/25/14,N,6.9,2014.6466,19.646575,0
Sullivan,Rockland Town,1 MI NW LIVINGSTON MANOR,COVERED BRIDGE RD,County,1860,7/14/15,FO,4.397,2015.5315,155.53151,0
Sullivan,Rockland Town,IN ROSCOE,CR 124,County,1969,8/14/15,N,5.234,2015.6164,46.616438,0
Sullivan,Rockland Town,2.2 MI E OF EXIT 96 -SH17,CR 81,County,1986,8/18/15,N,5.854,2015.6274,29.627397,0
Sullivan,Rockland Town,2.5 MI SW OF BEAVERKILL,CRAIGIE CLAIR RD,County,2007,7/27/15,FO,5.983,2015.5671,8.5671233,0
Sullivan,Rockland Town,AT BEAVERKILL,CRAIGIE CLAIR RD,Town,1865,7/14/15,FO,NA,2015.5315,150.53151,0
Sullivan,Rockland Town,AT LIVINGSTON MANOR,CREAMERY ROAD,County,1930,8/14/14,N,5.424,2014.6164,84.616438,0
Sullivan,Rockland Town,IN DEBRUCE,DEBRUCE ROAD,County,1948,10/1/15,N,4.75,2015.7479,67.747945,0
Sullivan,Rockland Town,.1 MILE WEST OF DEBRUCE,DEBRUCE ROAD,County,2007,11/11/15,N,6.128,2015.8603,8.860274,0
Sullivan,Rockland Town,1.8 MI E OF LIVNGSTON MNR,DEBRUCE ROAD,County,1940,8/24/15,N,5.167,2015.6438,75.643836,0
Sullivan,Rockland Town,FINCH STREET,FINCH STREET,Town,2000,8/5/14,N,6.288,2014.5918,14.591781,0
Sullivan,Rockland Town,2.2 MI E OF LVINGSTON MNR,GROOVILLE ROAD,County,1935,10/5/15,N,4.8,2015.7589,80.758904,0
Sullivan,Rockland Town,2.5 MI NE OF COUNTY RD 82,GROOVILLE ROAD,County,1993,10/7/15,N,5,2015.7644,22.764384,0
Sullivan,Rockland Town,5 MI NE OF LIVINGSTON MNR,GROOVILLE ROAD,County,2005,10/7/15,N,6.692,2015.7644,10.764384,0
Sullivan,Rockland Town,3.3 MILES NW OF DEBRUCE,GROOVILLE ROAD,County,1940,8/18/15,N,4.897,2015.6274,75.627397,0
Sullivan,Rockland Town,2.5 MI E EXIT 94 OF STE,HAZEL ROAD,County,1986,11/25/14,N,6.082,2014.8986,28.89863,0
Sullivan,Rockland Town,0.4 MILES SW OF LIVINGSTO,HOOS RD,Town,2012,3/23/15,FO,6.843,2015.2219,3.2219178,0
Sullivan,Rockland Town,AT INT W DEBRUCE RD,HUNTER LAKE ROAD,County,1992,6/11/15,N,5.393,2015.4411,23.441096,0
Sullivan,Rockland Town,1.2 MI S OF LEW BEACH,JOHNSTON HILL RD,County,2000,8/5/14,N,5.78,2014.5918,14.591781,0
Sullivan,Rockland Town,0.1 MI N OF CR152 IN LEWB,MARY SMITH HLL RD,County,1989,8/5/14,FO,5.541,2014.5918,25.591781,0
Sullivan,Rockland Town,.7 MILE NORTH OF DEBRUCE,MONGAUP ROAD,County,2004,8/25/14,N,6.146,2014.6466,10.646575,0
Sullivan,Rockland Town,2.4 MI SE OF LVINGSTN MNR,OLD LIBERTY ROAD,County,1963,7/21/15,FO,4.4,2015.5507,52.550685,0
Sullivan,Rockland Town,2.8 MI E OF LIV MANOR,PARKSTON ROAD,County,2009,11/3/15,N,6.488,2015.8384,6.8383562,0
Sullivan,Rockland Town,TH44-OFF CR92 AT ROSCOE,PUNCHBOWL ROAD,County,2007,10/7/15,N,6.564,2015.7644,8.7643836,0
Sullivan,Rockland Town,AT LIVINGSTON MANOR,RIVER STREET,County,2002,8/13/14,FO,6.282,2014.6137,12.613699,0
Sullivan,Rockland Town,1.1 MI SW OF LIV MANOR,SHANDELEE ROAD,County,1953,8/14/14,N,4.797,2014.6164,61.616438,0
Sullivan,Rockland Town,1.6 MILES E OF LEWBEACH,SHIN CREEK ROAD,County,2003,7/29/15,N,6.773,2015.5726,12.572603,0
Sullivan,Rockland Town,.7 MILE SW OF ROSCOE,TENNANAH LAKE RD,County,1997,6/17/15,N,6.909,2015.4575,18.457534,0
Sullivan,Rockland Town,.5 MILE WEST OF ROSCOE,TENNANAH LAKE RD,County,1961,7/16/13,N,4.783,2013.537,52.536986,0
Sullivan,Rockland Town,02 MI NW EXIT 96 RTE 17,WHITE ROE LAKE RD,NYSDOT,1963,6/23/15,FO,5.188,2015.474,52.473973,0
Sullivan,Thompson Town,35 MI NW JCT RTS 17 & 17B,17  17 96091237,NYSDOT,1992,4/14/15,N,5.72,2015.2822,23.282192,0
Sullivan,Thompson Town,35 MI NW JCT RTS 17 & 17B,17  17 96091237,NYSDOT,1992,4/14/15,N,5.72,2015.2822,23.282192,0
Sullivan,Thompson Town,3.4 MI NW JCT SH 17 & SH1,17  17 96091238,NYSDOT,1960,9/2/14,N,4.432,2014.6685,54.668493,0
Sullivan,Thompson Town,20 MI NW JCT RTS 17 + 17B,17  17 96091254,NYSDOT,1957,3/30/15,N,5.027,2015.2411,58.241096,0
Sullivan,Thompson Town,5.1 MI SE JCT SH17 & SH42,17  17 96091336,NYSDOT,2000,5/11/15,N,6.191,2015.3562,15.356164,0
Sullivan,Thompson Town,4.1 MI SE JCT SH17 & SH42,17  17 96091336,NYSDOT,2000,5/11/15,N,6.074,2015.3562,15.356164,0
Sullivan,Thompson Town,6.2 MI SE JCT RTS 17 & 42,17  17 96091349,NYSDOT,1956,7/8/14,N,5.717,2014.5151,58.515068,0
Sullivan,Thompson Town,6.2 MI SE JCT RTS 17 & 42,17  17 96091349,NYSDOT,1956,7/8/14,N,5.6,2014.5151,58.515068,0
Sullivan,Thompson Town,JCT RTE 17B + MONGAUP R,17B 17B96011174,NYSDOT,1940,7/29/15,N,4.438,2015.5726,75.572603,0
Sullivan,Thompson Town,25 MI W JCT RTS 17B + 17,17B 17B96011194,NYSDOT,1957,3/30/15,N,5.714,2015.2411,58.241096,0
Sullivan,Thompson Town,JCT RTS 17 & 17B,17B 17B96011219,NYSDOT,1993,4/16/15,N,5.731,2015.2877,22.287671,0
Sullivan,Thompson Town,JCT RTS 17 & 42,42  42 96021137,NYSDOT,1998,6/30/14,N,6.042,2014.4932,16.493151,0
Sullivan,Thompson Town,SH 17 & Neversink River,17 17 96091322,NYSDOT,2013,7/9/15,N,6.338,2015.5178,2.5178082,0
Sullivan,Thompson Town,SH 17 & Neversink River,17 17 96091322,NYSDOT,2014,7/9/15,N,6.521,2015.5178,1.5178082,0
Sullivan,Thompson Town,.5 MILE N OF MONTICELLO,ANAWANNA LAKE RD,County,1970,9/22/15,N,4.414,2015.7233,45.723288,0
Sullivan,Thompson Town,2.5 MI N OF MONTICELLO,BENMOSCHE ROAD,County,1960,4/7/15,N,4.737,2015.263,55.263014,0
Sullivan,Thompson Town,1.2 MILES SE OF KIAMESHA,CHALET ROAD,County,1962,8/5/15,FO,4.684,2015.5918,53.591781,0
Sullivan,Thompson Town,2.5 MI N OF BRIDGEVILLE,COUNTY ROAD 161,County,1937,4/8/15,N,4.4,2015.2658,78.265753,0
Sullivan,Thompson Town,AT BRIDGEVILLE,COUNTY ROAD 173,County,1982,4/9/15,N,5.841,2015.2685,33.268493,0
Sullivan,Thompson Town,1.7 MI NW OF MONTICELLO,COUNTY ROAD 174,County,1929,5/5/14,N,5.122,2014.3397,85.339726,0
Sullivan,Thompson Town,.6 MI SW OF HARRIS,COUNTY ROAD 174,County,1992,4/13/15,N,5.333,2015.2795,23.279452,0
Sullivan,Thompson Town,3 MI SW OF MONTICELLO,COUNTY ROAD 45,County,2000,5/7/14,N,6.6,2014.3452,14.345205,0
Sullivan,Thompson Town,.9 MILE SW OF HARRIS,COUNTY ROAD 75,County,1935,7/21/15,SD,4.415,2015.5507,80.550685,0
Sullivan,Thompson Town,32 MI SE JCT RTS 17 + 42,CR 161,NYSDOT,1957,5/12/15,SD,3.859,2015.3589,58.358904,0
Sullivan,Thompson Town,2 mi SE JCT RTS 17 + 42,CR 173A,NYSDOT,2011,7/21/15,N,6.694,2015.5507,4.5506849,0
Sullivan,Thompson Town,AT EXIT 102 OF SH 17,CR 174,NYSDOT,1960,7/15/14,N,5.365,2014.5342,54.534247,0
Sullivan,Thompson Town,0.3 MI S GLEN WILD,GLEN WILD ROAD,County,1941,4/13/15,N,5.543,2015.2795,74.279452,0
Sullivan,Thompson Town,.5 MILE SE OF HARRIS,HARRIS ROAD,County,1997,9/22/15,N,5.725,2015.7233,18.723288,0
Sullivan,Thompson Town,2.2 MI NE OF MONGAUP VLLY,KORTRIGHT ROAD,County,2003,8/27/15,N,6.317,2015.6521,12.652055,0
Sullivan,Thompson Town,28 MI NW JCT RTS 17 + 17B,RAPP ROAD,NYSDOT,1960,5/11/15,FO,4.422,2015.3562,55.356164,0
Sullivan,Thompson Town,2.0 MI N OF BRIDGEVILLE,RIVER ROAD,County,1973,5/5/15,N,5.586,2015.3397,42.339726,0
Sullivan,Thompson Town,2.9 MI S MONGAUP VALLEY,STARLIGHT ROAD,County,1936,6/25/15,SD,4.818,2015.4795,79.479452,0
Sullivan,Thompson Town,1 MILE NW OF HARRIS,STRONG ROAD,County,1933,4/6/15,FO,4.538,2015.2603,82.260274,0
Sullivan,Thompson Town,.5 MI W JCT SH42 & CR 109,TH 142 MEDALLION,County,2002,5/5/14,FO,6.333,2014.3397,12.339726,0
Sullivan,Thompson Town,2.6 MI SO OF ROCK HILL,WOLF BK ACCESS RO,State - Other,1988,6/25/15,FO,6.512,2015.4795,27.479452,0
Sullivan,Tusten Town,2.9 MI S JCT SH 97 & SH 5,97  97 96021231,NYSDOT,1932,5/11/15,SD,3.922,2015.3562,83.356164,0
Sullivan,Tusten Town,4 MI N JCT SH 97 & SH 52,97  97 96021304,NYSDOT,1934,4/17/14,N,5.586,2014.2904,80.290411,0
Sullivan,Tusten Town,3.3 MI NW OF ELDRED,BLIND POND ROAD,County,1956,4/21/15,N,5.705,2015.3014,59.30137,0
Sullivan,Tusten Town,1.1 MI N OF TUSTEN,BROOK ROAD,County,1930,4/1/15,FO,4.949,2015.2466,85.246575,0
Sullivan,Tusten Town,3 MI SE OF NARROWSBURG,COUNTY ROAD 23,County,2014,7/17/14,N,7,2014.5397,0.53972603,0
Sullivan,Tusten Town,4 MI SE NARROWSBURG,COUNTY ROAD 23,County,1941,4/2/15,N,4.967,2015.2493,74.249315,0
Sullivan,Tusten Town,3.5 MI E OF NARROWSBURG,HOFFMAN ROAD,County,1970,10/12/15,N,4.654,2015.7781,45.778082,0
Sullivan,Tusten Town,1.0 MI FROM NYS 97,LAKE RIDGE TR71,County,1988,7/31/14,N,5.914,2014.5781,26.578082,0
Sullivan,Tusten Town,IN NARROWSBURG,RACE COURSE ROAD,Railroad,1948,8/27/15,SD,3.95,2015.6521,67.652055,0
Sullivan,Tusten Town,AT TUSTEN,TUSTEN ROAD,County,1900,5/7/15,N,3.778,2015.3452,115.34521,0
Sullivan,Wurtsboro Village,1.4 MI NE JCT US209 &SH17,209 209 96021070,NYSDOT,1956,5/23/14,N,5.477,2014.389,58.389041,0
Sullivan,Wurtsboro Village,AT WURTSBORO,FIRST STREET,County,2002,3/31/15,N,6.907,2015.2438,13.243836,0
Tioga,Barton Town,0.2 MI SE JCT SH17 & SH34,17  17 65063005,NYSDOT,1973,10/27/14,N,4.484,2014.8192,41.819178,0
Tioga,Barton Town,.2 MI SE JCT SH 17 & SH 3,17  17 65063005,NYSDOT,1973,10/27/14,N,4.734,2014.8192,41.819178,0
Tioga,Barton Town,2 MI SE JCT SH 17 & SH 34,17  17 65063024,NYSDOT,1973,6/12/14,N,5.016,2014.4438,41.443836,0
Tioga,Barton Town,2 MI SE JCT SH 17 & SH 34,17  17 65063025,NYSDOT,1973,6/12/14,N,5.078,2014.4438,41.443836,0
Tioga,Barton Town,2.2 MI SE JCT SH17 & SH34,17  17 65063027,NYSDOT,1973,3/31/14,N,5.256,2014.2438,41.243836,0
Tioga,Barton Town,RTE 17C N END OF BARTON,17C 17 65061088,NYSDOT,1938,11/13/15,SD,6.806,2015.8658,77.865753,0
Tioga,Barton Town,RTE 17C 3.6 MI E WAVERLY,17C 17C65061047,NYSDOT,1931,5/13/14,N,4.132,2014.3616,83.361644,0
Tioga,Barton Town,1.2 MI N OF WAVERLY,34  34 65011012,NYSDOT,1939,8/11/15,SD,3.861,2015.6082,76.608219,0
Tioga,Barton Town,1.3 MI.N.OF WAVERLY,34  34 65011014,NYSDOT,1938,11/12/15,SD,4.129,2015.863,77.863014,0
Tioga,Barton Town,2.2 MI N OF WAVERLY,34  34 65011022,NYSDOT,1937,9/15/14,FO,4.486,2014.7041,77.70411,0
Tioga,Barton Town,3.1 MI N OF WAVERLY,34  34 65011031,NYSDOT,1937,9/15/14,FO,4.486,2014.7041,77.70411,0
Tioga,Barton Town,4.4 MI N OF WAVERLY,34  34 65011044,NYSDOT,1937,8/18/15,SD,4.029,2015.6274,78.627397,0
Tioga,Barton Town,6.8 MI NORTH OF WAVERLY,34  34 65011069,NYSDOT,1959,12/2/15,SD,6.587,2015.9178,56.917808,0
Tioga,Barton Town,IN BARTON,BARTON ROAD,Town,2015,10/20/15,SD,6.263,2015.8,0.8,0
Tioga,Barton Town,2 MILES SW OF BARTON,BARTON ROAD,Railroad,1913,12/16/15,SD,NA,2015.9562,102.95616,0
Tioga,Barton Town,IN BARTON,BARTON ROAD,Town,2015,10/20/15,SD,6.333,2015.8,0.8,0
Tioga,Barton Town,IN WAVERLY,BROAD STREET EXTENSION,County,1978,10/26/15,N,5.577,2015.8164,37.816438,0
Tioga,Barton Town,3.1 MI S OF LOCKWOOD,CAMPTOWN ROAD,County,2008,10/21/14,N,6.621,2014.8027,6.8027397,0
Tioga,Barton Town,3.8 MI N OF WAVERLY,CAMPTOWN ROAD,Town,1938,6/15/15,SD,3.591,2015.4521,77.452055,0
Tioga,Barton Town,0.5 MILE NORTH OF BARTON,COUNTY RD 11,County,1990,5/6/15,N,6.034,2015.3425,25.342466,0
Tioga,Barton Town,2.6 MI NW OF BARTON,COUNTY ROAD 9,County,2015,11/24/15,N,7,2015.8959,0.89589041,0
Tioga,Barton Town,1 MILE NE OF LOCKWOOD,DEAN CREEK ROAD,County,1990,9/24/15,N,4.842,2015.7288,25.728767,0
Tioga,Barton Town,1.4 MI NE OF LOCKWOOD,DEAN CREEK ROAD,County,1985,6/30/15,N,5.04,2015.4932,30.493151,0
Tioga,Barton Town,1.9 MI WEST OF BARTON,ELLIS CREEK ROAD,County,1957,4/28/15,N,4.567,2015.3205,58.320548,0
Tioga,Barton Town,2.3 MI NW OF BARTON,ELLIS CREEK ROAD,County,2003,6/10/14,N,5.316,2014.4384,11.438356,0
Tioga,Barton Town,3.7 MI SW STRAITS CORNERS,HAMILTON VLY ROAD,County,2015,9/1/15,N,7,2015.6658,0.66575342,0
Tioga,Barton Town,IN LOCKWOOD,MAIN STREET,County,1960,11/12/15,N,6.448,2015.863,55.863014,0
Tioga,Barton Town,1.0 MI S OF LOCKWOOD,MILLER HOLLOW RD.,County,2007,10/21/14,N,6.862,2014.8027,7.8027397,0
Tioga,Barton Town,1.9 MI N OF LOCKWOOD,RENIFF ROAD,County,1958,7/20/15,N,5.154,2015.5479,57.547945,0
Tioga,Berkshire Town,1.9 MI SOUTH OF BERKSHIRE,38  38 65011142,NYSDOT,1959,4/17/14,N,5.047,2014.2904,55.290411,0
Tioga,Berkshire Town,0.4 MI S OF BERSHIRE,38  38 65011155,NYSDOT,1959,9/16/14,SD,3.886,2014.7068,55.706849,0
Tioga,Berkshire Town,0.3 MI N OF BERSHIRE,38  38 65011162,NYSDOT,1930,5/14/14,SD,4.418,2014.3644,84.364384,0
Tioga,Berkshire Town,1.6 MI NW OF BERKSHIRE,38  38 65011177,NYSDOT,1987,10/14/14,N,5.233,2014.7836,27.783562,0
Tioga,Berkshire Town,2.7 MI SE OF BERKSHIRE,"""S"" HILL ROAD",Town,1960,6/12/15,N,4.772,2015.4438,55.443836,0
Tioga,Berkshire Town,1.1 MI S OF BERKSHIRE,BROWN ROAD,County,1936,10/1/14,N,6.46,2014.7479,78.747945,0
Tioga,Berkshire Town,IN VILLAGE OF BERKSHIRE,E BERKSHIRE ROAD,County,1982,4/22/15,N,5.833,2015.3041,33.30411,0
Tioga,Berkshire Town,0.5 MI SW OF BERKSHIRE,GLEN ROAD,County,1932,9/10/15,SD,4.761,2015.6904,83.690411,0
Tioga,Berkshire Town,1.2 MI NW OF BERKSHIRE,JEWETT HILL ROAD,Town,1936,8/18/15,SD,4.556,2015.6274,79.627397,0
Tioga,Candor Town,3.8 MILES NE OF CANDOR,96B 96B65011039,NYSDOT,2007,8/18/15,N,6.371,2015.6274,8.6273973,0
Tioga,Candor Town,5.2 MILES NE OF CANDOR,96B 96B65011053,NYSDOT,2001,10/2/14,N,6.739,2014.7507,13.750685,0
Tioga,Candor Town,6.8 MI NE OF CANDOR,96B 96B65011068,NYSDOT,1940,9/15/14,N,5.593,2014.7041,74.70411,0
Tioga,Candor Town,2.5 MI NE OF CANDOR,CANDOR HILL ROAD,Town,1987,7/9/15,N,5.269,2015.5178,28.517808,0
Tioga,Candor Town,0.8 MI NW OF CATATONK,CATATONK HILL RD,Town,2011,11/12/15,N,4,2015.863,4.8630137,0
Tioga,Candor Town,0.6 MI NW OF CATATONK,CATATONK HILL RD.,County,1961,12/8/14,N,6.164,2014.9342,53.934247,0
Tioga,Candor Town,8.3 MI NE OF SPENCER,CODDINGTON ROAD,County,1991,7/21/15,N,4.621,2015.5507,24.550685,0
Tioga,Candor Town,4.4 MI SW NEWARK VALLEY,CR 33,County,1949,8/20/15,N,5.972,2015.6329,66.632877,0
Tioga,Candor Town,6.4 MI NE OF SPENCER,GRIDLEYVILLE X-RD,County,1965,11/25/14,N,7,2014.8986,49.89863,0
Tioga,Candor Town,6.8 MI. NE OF SPENCER,GRIDLEYVILLE XING,County,1987,6/26/15,N,6.152,2015.4822,28.482192,0
Tioga,Candor Town,8 MILES NE OF SPENCER,HANDS HILL ROAD,Town,1988,7/9/15,N,5.058,2015.5178,27.517808,0
Tioga,Candor Town,1.0 MI NORTH OF CANDOR,HONEY POT ROAD,County,1985,10/21/14,N,5.571,2014.8027,29.80274,0
Tioga,Candor Town,1.9 MI SE OF CANDOR,KELSEY ROAD,County,1975,4/21/15,N,5.5,2015.3014,40.30137,0
Tioga,Candor Town,3.4 MI. E OF CANDOR,LOWER FAIRFIELD R,Town,1930,7/22/15,SD,4.137,2015.5534,85.553425,0
Tioga,Candor Town,2.9 MILES NW OF CANDOR,NORRIS ROAD,Town,1988,4/1/15,FO,5.053,2015.2466,27.246575,0
Tioga,Candor Town,3.2 MILES NE OF CATATONK,PARK SETTLEMNT RD,Town,1981,7/22/15,N,4.462,2015.5534,34.553425,0
Tioga,Candor Town,3.3 MI NW OF CANDOR,PROSPECT VALLEY ROAD,Town,1980,7/9/15,SD,3.982,2015.5178,35.517808,0
Tioga,Candor Town,3.6 MI N OF GRIDLEYVILLE,PROSPECT VLLY RD,Town,1986,3/31/15,N,4.558,2015.2438,29.243836,0
Tioga,Candor Town,IN STRAITS CORNERS,STRAITS CORNRS RD,County,1961,7/21/15,N,5.204,2015.5507,54.550685,0
Tioga,Candor Town,2.2 MI NORTH OF CANDOR,VANDERPOOL ROAD,Town,1997,3/31/15,N,5.508,2015.2438,18.243836,0
Tioga,Candor Town,6.4 MI NE OF CANDOR,WEST CREEK ROAD,County,2003,9/10/15,N,6.905,2015.6904,12.690411,0
Tioga,Candor Town,3.7 MI SW OF BERKSHIRE,WEST CREEK ROAD,County,1964,6/12/15,N,4.764,2015.4438,51.443836,0
Tioga,Candor Town,4.1 MI SW NEWARK VALLEY,WEST CREEK ROAD,County,1958,4/7/15,N,5.133,2015.263,57.263014,0
Tioga,Candor Village,RTE 96 SE END OF CANDOR,96  96 65011098,NYSDOT,2013,8/18/15,N,6.706,2015.6274,2.6273973,0
Tioga,Candor Village,RTE 96 OVER CATATONK CK,960H960H65011001,NYSDOT,1984,12/3/15,SD,6.382,2015.9205,31.920548,0
Tioga,Newark Valley Town,6.9 MI N OF OWEGO,38  38 65011069,NYSDOT,1940,5/5/14,SD,4.433,2014.3397,74.339726,0
Tioga,Newark Valley Town,1.6 MI N OF NEWARK VALLEY,38  38 65011116,NYSDOT,1936,7/1/15,FO,5.547,2015.4959,79.49589,0
Tioga,Newark Valley Town,2.0 MI N OF NEWARK VALLEY,38  38 65011120,NYSDOT,1962,5/14/14,N,4.422,2014.3644,52.364384,0
Tioga,Newark Valley Town,3.5 MI SW NEWARK VALLEY,BLEWER-MEAD ROAD,County,1978,4/7/15,N,5,2015.263,37.263014,0
Tioga,Newark Valley Town,0.9 MI SW NEWARK VALLEY,BRIDGE STREET,County,2007,7/1/15,N,6.667,2015.4959,8.4958904,0
Tioga,Newark Valley Town,2.7 MI S OF BERKSHIRE,BROWN ROAD,County,1958,5/20/15,SD,4.186,2015.3808,57.380822,0
Tioga,Newark Valley Town,2.7 MI W OF NEWARK VALLEY,County Road 33,County,1950,4/29/15,N,5.97,2015.3233,65.323288,0
Tioga,Newark Valley Town,3.6 MI SE OF BERKSHIRE,DALTON ROAD,Town,1937,4/22/15,SD,4.102,2015.3041,78.30411,0
Tioga,Newark Valley Town,2.9 MI SE OF BERKSHIRE,KETCHUMVILLE ROAD,Town,1950,12/8/14,N,5.588,2014.9342,64.934247,0
Tioga,Newark Valley Town,1.0 MI N OF NEWARK VALLEY,TAPPAN ROAD,County,2011,11/9/15,N,7,2015.8548,4.8547945,0
Tioga,Newark Valley Town,1.7 MI NE NEWARK VALLEY,WILSON CREEK ROAD,County,1976,4/29/15,N,5.415,2015.3233,39.323288,0
Tioga,Newark Valley Village,IN NEWARK VALLEY,WATER STREET,County,1937,4/2/15,FO,6.219,2015.2493,78.249315,0
Tioga,Nichols Town,3.8 MI NE JCT SH417&SH275,17  17 65033129,NYSDOT,1968,4/7/14,N,5.727,2014.263,46.263014,0
