Ticket ID,Issue Type,Issue Description,Case Owner,Case Owner Description,Street Address,City,State / Province,Zip / Postal Code,Neighborhood / District / Ward / etc.,Created Year Month,Ticket Created Date / Time,Ticket Last Updated Date / Time,Ticket Closed Date / Time,Ticket Status,X Coordinate,Y Coordinate,Latitude,Longitude,Location Geo. Coded,Method Received,Goal Days,Actual Completed Days
17-10367497,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,SW 242ND ST & SW 213TH PL,Miami_Dade_County,Florida,33031,District 8,20179,09/15/2017 04:28:33 PM,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,CLOSED,808399.626,439065.252,25.54081,-80.538295,"SW 242ND ST &amp; SW 213TH PL
MIAMI, Florida 33031
(25.54081, -80.538295)",PHONE,2,1
17-10367498,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,14704 SW 37TH TER,Miami_Dade_County,Florida,33185,District 11,20179,09/15/2017 04:28:47 PM,09/15/2017 04:38:52 PM,,LOCKED,843136.563,508904.435,25.732594,-80.432037,"14704 SW 37TH TER
MIAMI, Florida 33185
(25.732594, -80.432037)",PHONE,5,
17-10367500,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,11231 SW 230TH TER,Miami_Dade_County,Florida,33170,District 9,20179,09/15/2017 04:29:47 PM,09/15/2017 04:39:52 PM,,LOCKED,862921.56,443841.721,25.553338,-80.372874,"11231 SW 230TH TER
MIAMI, Florida 33170
(25.553338, -80.372874)",PHONE,5,
17-10367502,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,SW 75TH AVE & SW 16TH TER,Miami_Dade_County,Florida,33155,District 6,20179,09/15/2017 04:29:55 PM,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,CLOSED,880864.625,517118.03,25.7547,-80.317306,"SW 75TH AVE &amp; SW 16TH TER
MIAMI, Florida 33155
(25.7547, -80.317306)",PHONE,2,1
17-10367505,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,14148 NW 88TH PL,City_of_Miami_Lakes,Florida,33018,District 13,20179,09/15/2017 04:31:30 PM,09/15/2017 04:41:35 PM,,LOCKED,871733.062,570490.81,25.901669,-80.34424,"14148 NW 88TH PL
MIAMI, Florida 33018
(25.901669, -80.34424)",PHONE,10,
17-10367507,DEAD ANIMAL PICKUP MD,,Animal_Services,Animal Services,12200 CORAL WAY,Miami_Dade_County,Florida,33175,District 10,20179,09/15/2017 04:32:23 PM,09/16/2017 12:02:47 PM,09/16/2017 12:02:47 PM,CLOSED,856253.897,513205.34,25.744266,-80.392131,"12200 CORAL WAY
MIAMI, Florida 33175
(25.744266, -80.392131)",PHONE,4,1
17-10367508,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,15125 NW 89TH CT,City_of_Miami_Lakes,Florida,33018,District 13,20179,09/15/2017 04:34:11 PM,09/15/2017 04:44:14 PM,,LOCKED,871326.06,573869,25.910969,-80.345427,"15125 NW 89TH CT
MIAMI, Florida 33018
(25.910969, -80.345427)",PHONE,5,
17-10367509,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,12840 SW 133RD TER,Miami_Dade_County,Florida,33186,District 9,20179,09/15/2017 04:34:29 PM,09/15/2017 04:44:31 PM,,LOCKED,853372.105,476593.633,25.643571,-80.40139,"12840 SW 133RD TER
MIAMI, Florida 33186
(25.643571, -80.40139)",PHONE,5,
17-10367512,CAVE - INS AND / OR SINKHOLES,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,1680 NE 144TH ST,Miami_Dade_County,Florida,33181,District 2,20179,09/15/2017 04:36:41 PM,09/15/2017 04:47:15 PM,,LOCKED,930406.249,573179.185,25.908148,-80.165716,"1680 NE 144TH ST
MIAMI, Florida 33181
(25.908148, -80.165716)",PHONE,5,
17-10367513,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,3247 NW 103RD CT,City_of_Doral,Florida,33172,District 12,20179,09/15/2017 04:37:01 PM,09/15/2017 04:47:07 PM,,LOCKED,865634.497,534871.125,25.803753,-80.363316,"3247 NW 103RD CT
MIAMI, Florida 33172
(25.803753, -80.363316)",PHONE,5,
17-10367514,TRAFFIC SIGN DOWN DAMAGED FADED MISSING (OTHER THAN CONTROL SIGN),,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,15131 LINCOLN BLVD,Miami_Dade_County,Florida,33176,District 9,20179,09/15/2017 04:37:44 PM,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,CLOSED,862357.872,471010.466,25.628096,-80.374195,"15131 LINCOLN BLVD
MIAMI, Florida 33176
(25.628096, -80.374195)",PHONE,45,1
17-10367515,SOLID WASTE ACCOUNT UPDATE,,Waste_Management,Waste_Management,10467 NW 66TH ST,City_of_Doral,Florida,33178,District 12,20179,09/15/2017 04:38:09 PM,09/15/2017 04:38:57 PM,,OPEN,864141.19,545710.61,25.833595,-80.367697,"10467 NW 66TH ST
MIAMI, Florida 33178
(25.833595, -80.367697)",PHONE,30,
17-10367516,CANAL - BLOCKED,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,7025 NW 169TH ST,Miami_Dade_County,Florida,33015,District 13,20179,09/15/2017 04:38:17 PM,09/15/2017 04:50:17 PM,,LOCKED,880854.141,579677.798,25.926816,-80.316349,"7025 NW 169TH ST
MIAMI, Florida 33015
(25.926816, -80.316349)",PHONE,10,
17-10367517,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,13961 LAKE GEORGE CT,City_of_Miami_Lakes,Florida,33014,District 13,20179,09/15/2017 04:38:31 PM,09/15/2017 04:48:33 PM,,LOCKED,885286.436,569857.747,25.899735,-80.303023,"13961 LAKE GEORGE CT
MIAMI, Florida 33014
(25.899735, -80.303023)",PHONE,5,
17-10367520,ASU POLICE ASSISTANCE,,Animal_Services,Animal Services,1398 NE 156TH ST,City_of_North_Miami_Beach,Florida,33162,District 2,20179,09/15/2017 04:39:51 PM,09/15/2017 06:11:30 PM,09/15/2017 06:11:30 PM,CLOSED,928312.936,577051.498,25.918838,-80.172009,"1398 NE 156TH ST
MIAMI, Florida 33162
(25.918838, -80.172009)",PHONE,1,0
17-10367521,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,13961 LAKE GEORGE CT,City_of_Miami_Lakes,Florida,33014,District 13,20179,09/15/2017 04:40:12 PM,09/15/2017 04:50:16 PM,,LOCKED,885286.436,569857.747,25.899735,-80.303023,"13961 LAKE GEORGE CT
MIAMI, Florida 33014
(25.899735, -80.303023)",PHONE,5,
17-10367522,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,10467 NW 66TH ST,City_of_Doral,Florida,33178,District 12,20179,09/15/2017 04:40:42 PM,09/15/2017 04:50:47 PM,,ERROR,864141.19,545710.61,25.833595,-80.367697,"10467 NW 66TH ST
MIAMI, Florida 33178
(25.833595, -80.367697)",PHONE,10,
17-10367525,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,13000 SW 199TH AVE,Miami_Dade_County,Florida,33196,District 9,20179,09/15/2017 04:41:58 PM,09/15/2017 04:42:27 PM,,OPEN,815509.127,476555.203,25.643892,-80.516318,"13000 SW 199TH AVE
MIAMI, Florida 33196
(25.643892, -80.516318)",PHONE,10,
17-10367527,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,13320 N CALUSA CLUB DR,Miami_Dade_County,Florida,33186,District 7,20179,09/15/2017 04:42:02 PM,09/15/2017 04:52:07 PM,,LOCKED,850079.376,490506.937,25.681892,-80.411196,"13320 N CALUSA CLUB DR
MIAMI, Florida 33186
(25.681892, -80.411196)",PHONE,5,
17-10367528,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,13570 SW 49TH LN,Miami_Dade_County,Florida,33175,District 10,20179,09/15/2017 04:42:18 PM,09/15/2017 04:52:19 PM,,LOCKED,849402.126,503218.06,25.716873,-80.413081,"13570 SW 49TH LN
MIAMI, Florida 33175
(25.716873, -80.413081)",PHONE,10,
17-10367529,LOST PET,,Animal_Services,Animal Services,290 NW 8TH AVE,City_of_Florida_City,Florida,33034,District 9,20179,09/15/2017 04:43:02 PM,09/15/2017 04:43:02 PM,,OPEN,824635.161,406352.669,25.45064,-80.489436,"290 NW 8TH AVE
MIAMI, Florida 33034
(25.45064, -80.489436)",PHONE,3,
17-10367530,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,2811 NW 103RD ST,Miami_Dade_County,Florida,33147,District 2,20179,09/15/2017 04:43:32 PM,09/15/2017 04:53:37 PM,,LOCKED,904785.562,558580.124,25.868411,-80.243909,"2811 NW 103RD ST
MIAMI, Florida 33147
(25.868411, -80.243909)",PHONE,5,
17-10367531,CANAL - CLEANING,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,7260 SW 65TH AVE,City_of_South_Miami,Florida,33143,District 7,20179,09/15/2017 04:44:18 PM,09/15/2017 04:57:16 PM,,LOCKED,886776.498,498346.373,25.702969,-80.299648,"7260 SW 65TH AVE
MIAMI, Florida 33143
(25.702969, -80.299648)",PHONE,5,
17-10367532,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,14373 SW 97TH LN,Miami_Dade_County,Florida,33186,District 11,20179,09/15/2017 04:45:53 PM,09/15/2017 04:56:00 PM,,LOCKED,845499.876,488669.248,25.676892,-80.425125,"14373 SW 97TH LN
MIAMI, Florida 33186
(25.676892, -80.425125)",PHONE,5,
17-10367533,STRAY / DOG-AT-LARGE,,Animal_Services,Animal Services,1410 NW 90TH ST,Miami_Dade_County,Florida,33147,District 2,20179,09/15/2017 04:45:57 PM,09/15/2017 08:44:19 PM,09/15/2017 08:44:19 PM,CLOSED,911949.998,554299.374,25.856519,-80.222199,"1410 NW 90TH ST
MIAMI, Florida 33147
(25.856519, -80.222199)",WEB,3,0
17-10367534,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,16242 SW 58TH TER,Miami_Dade_County,Florida,33193,District 11,20179,09/15/2017 04:46:39 PM,09/15/2017 04:56:41 PM,,LOCKED,835128.376,500955.561,25.710817,-80.456462,"16242 SW 58TH TER
MIAMI, Florida 33193
(25.710817, -80.456462)",PHONE,10,
17-10367535,STRAY DOG PICK UP - MD,,Animal_Services,Animal Services,3510 NW 102ND ST,Miami_Dade_County,Florida,33147,District 2,20179,09/15/2017 04:46:54 PM,09/16/2017 10:47:09 AM,09/16/2017 10:47:09 AM,CLOSED,901059.874,558006.498,25.866892,-80.255248,"3510 NW 102ND ST
MIAMI, Florida 33147
(25.866892, -80.255248)",PHONE,2,1
17-10367536,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,3331 NW 177TH TER,City_of_Miami_Gardens,Florida,33056,District 1,20179,09/15/2017 04:49:27 PM,09/15/2017 04:59:31 PM,,LOCKED,900683.75,583015.436,25.935702,-80.255961,"3331 NW 177TH TER
MIAMI, Florida 33056
(25.935702, -80.255961)",PHONE,10,
17-10367537,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,13000 SW 199TH AVE,Miami_Dade_County,Florida,33196,District 9,20179,09/15/2017 04:50:06 PM,09/15/2017 05:07:15 PM,,LOCKED,815509.127,476555.203,25.643892,-80.516318,"13000 SW 199TH AVE
MIAMI, Florida 33196
(25.643892, -80.516318)",PHONE,3,
17-10367538,RECYCLING BLUE CART ISSUES,,Waste_Management,Waste_Management,3331 NW 177TH TER,City_of_Miami_Gardens,Florida,33056,District 1,20179,09/15/2017 04:50:47 PM,09/15/2017 04:50:47 PM,,OPEN,900683.75,583015.436,25.935702,-80.255961,"3331 NW 177TH TER
MIAMI, Florida 33056
(25.935702, -80.255961)",PHONE,10,
17-10367539,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,1952 SW 155TH AVE,Miami_Dade_County,Florida,33185,District 11,20179,09/15/2017 04:51:28 PM,09/15/2017 05:01:36 PM,,LOCKED,838286.064,514774.78,25.748802,-80.446696,"1952 SW 155TH AVE
MIAMI, Florida 33185
(25.748802, -80.446696)",PHONE,2,
17-10367541,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,171 NE 186TH TER,Miami_Dade_County,Florida,33179,District 1,20179,09/15/2017 04:52:07 PM,09/15/2017 05:02:12 PM,,LOCKED,919746.249,586858.372,25.945964,-80.197888,"171 NE 186TH TER
MIAMI, Florida 33179
(25.945964, -80.197888)",PHONE,10,
17-10367543,ANIMAL CRUELTY FOLLOW-UP,,Animal_Services,Animal Services,3000 NW 3RD ST,City_of_Miami,Florida,33125,District 5,20179,09/15/2017 04:52:23 PM,09/17/2017 03:32:21 PM,,OPEN,904935.061,524696.499,25.775189,-80.244046,"3000 NW 3RD ST
MIAMI, Florida 33125
(25.775189, -80.244046)",PHONE,30,
17-10367547,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,14464 SW 115TH TER,Miami_Dade_County,Florida,33186,District 11,20179,09/15/2017 04:52:46 PM,09/15/2017 05:02:53 PM,,LOCKED,844397.5,482320.498,25.659437,-80.428556,"14464 SW 115TH TER
MIAMI, Florida 33186
(25.659437, -80.428556)",PHONE,5,
17-10367546,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,1203 SW 145TH AVE,Miami_Dade_County,Florida,33184,District 11,20179,09/15/2017 04:52:46 PM,09/15/2017 05:02:52 PM,,LOCKED,843617.065,517326.591,25.75576,-80.430467,"1203 SW 145TH AVE
MIAMI, Florida 33184
(25.75576, -80.430467)",PHONE,5,
17-10367548,POOL FENCE BARRIER,,Regulatory_and_Economic_Resources,Department of Regulatory and Economic Resources,9785 SW 128TH ST,Miami_Dade_County,Florida,33176,District 8,20179,09/15/2017 04:53:22 PM,09/15/2017 05:03:32 PM,,LOCKED,869481.311,479350.406,25.650948,-80.352452,"9785 SW 128TH ST
MIAMI, Florida 33176
(25.650948, -80.352452)",PHONE,90,
17-10367549,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,16455 SW 68TH TER,Miami_Dade_County,Florida,33193,District 11,20179,09/15/2017 04:53:32 PM,09/15/2017 05:05:29 PM,,LOCKED,834109.316,497738.217,25.701976,-80.459597,"16455 SW 68TH TER
MIAMI, Florida 33193
(25.701976, -80.459597)",PHONE,5,
17-10367550,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,9735 SW 165TH TER,Miami_Dade_County,Florida,33157,District 9,20179,09/15/2017 04:53:35 PM,09/15/2017 05:03:38 PM,,LOCKED,870283.559,466797.251,25.616399,-80.350204,"9735 SW 165TH TER
MIAMI, Florida 33157
(25.616399, -80.350204)",PHONE,5,
17-10367551,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,14916 SW 38TH ST,Miami_Dade_County,Florida,33185,District 11,20179,09/15/2017 04:54:41 PM,09/15/2017 05:04:48 PM,,LOCKED,841787.126,508682.28,25.731999,-80.436139,"14916 SW 38TH ST
MIAMI, Florida 33185
(25.731999, -80.436139)",PHONE,5,
17-10367553,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,10760 SW 130TH AVE,Miami_Dade_County,Florida,33186,District 8,20179,09/15/2017 04:54:44 PM,09/15/2017 05:04:50 PM,,LOCKED,851681.885,485238.224,25.667377,-80.406402,"10760 SW 130TH AVE
MIAMI, Florida 33186
(25.667377, -80.406402)",PHONE,5,
17-10367554,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,14383 SW 97TH LN,Miami_Dade_County,Florida,33186,District 11,20179,09/15/2017 04:54:51 PM,09/15/2017 04:56:18 PM,,LOCKED,845407.438,488658.749,25.676864,-80.425406,"14383 SW 97TH LN
MIAMI, Florida 33186
(25.676864, -80.425406)",WEB,5,
17-10367555,RECYCLING BLUE CART ISSUES,,Waste_Management,Waste_Management,171 NE 186TH TER,Miami_Dade_County,Florida,33179,District 1,20179,09/15/2017 04:55:03 PM,09/15/2017 04:55:03 PM,,OPEN,919746.249,586858.372,25.945964,-80.197888,"171 NE 186TH TER
MIAMI, Florida 33179
(25.945964, -80.197888)",PHONE,10,
17-10367556,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,10010 SW 127TH AVE,Miami_Dade_County,Florida,33186,District 7,20179,09/15/2017 04:55:06 PM,09/15/2017 05:05:12 PM,,LOCKED,853582.813,487912.092,25.67471,-80.400595,"10010 SW 127TH AVE
MIAMI, Florida 33186
(25.67471, -80.400595)",PHONE,5,
17-10367557,TREE REMOVAL (RAAM),,RAAM-27-93,RAAM-27-93,21010 SW 118TH PL,Miami_Dade_County,Florida,33177,District 9,20179,09/15/2017 04:55:54 PM,09/15/2017 04:55:54 PM,,OPEN,859116.253,450346.189,25.571283,-80.384324,"21010 SW 118TH PL
MIAMI, Florida 33177
(25.571283, -80.384324)",PHONE,30,
17-10367558,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,9880 SW 166TH CT,Miami_Dade_County,Florida,33196,District 11,20179,09/15/2017 04:56:16 PM,09/15/2017 05:06:21 PM,,LOCKED,832296.36,487546.251,25.673954,-80.465228,"9880 SW 166TH CT
MIAMI, Florida 33196
(25.673954, -80.465228)",PHONE,10,
17-10367559,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,10370 SW 200TH ST,Town_of_Cutler_Bay,Florida,33157,District 8,20179,09/15/2017 04:56:21 PM,09/15/2017 05:06:26 PM,,LOCKED,867147.997,453890.939,25.580931,-80.359908,"10370 SW 200TH ST
MIAMI, Florida 33157
(25.580931, -80.359908)",PHONE,5,
17-10367560,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,7450 SW 22ND ST,Miami_Dade_County,Florida,33155,District 6,20179,09/15/2017 04:56:29 PM,09/15/2017 05:06:33 PM,,LOCKED,881098.408,515443.819,25.75009,-80.316622,"7450 SW 22ND ST
MIAMI, Florida 33155
(25.75009, -80.316622)",PHONE,5,
17-10367561,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,16503 SW 99TH AVE,Miami_Dade_County,Florida,33157,District 9,20179,09/15/2017 04:57:02 PM,09/15/2017 05:01:08 PM,,OPEN,869274.267,466856.996,25.616577,-80.353266,"16503 SW 99TH AVE
MIAMI, Florida 33157
(25.616577, -80.353266)",PHONE,10,
17-10367565,TRAFFIC STUDY REQUEST,,Public_Works_Waste_Management,Public Works,11700 SW 178TH TER,Miami_Dade_County,Florida,33177,District 9,20179,09/15/2017 04:59:53 PM,09/15/2017 05:10:15 PM,,LOCKED,860014.31,461721.346,25.602569,-80.381439,"11700 SW 178TH TER
MIAMI, Florida 33177
(25.602569, -80.381439)",PHONE,90,
17-10367568,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,20011 NW 12TH CT,City_of_Miami_Gardens,Florida,33169,District 1,20179,09/15/2017 05:00:52 PM,09/15/2017 05:10:56 PM,,LOCKED,911633.748,591005.748,25.957509,-80.222499,"20011 NW 12TH CT
MIAMI, Florida 33169
(25.957509, -80.222499)",PHONE,10,
17-10367569,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,11439 SW 143RD CT,Miami_Dade_County,Florida,33186,District 11,20179,09/15/2017 05:01:28 PM,09/15/2017 05:11:33 PM,,LOCKED,845161.939,482887.061,25.660987,-80.426228,"11439 SW 143RD CT
MIAMI, Florida 33186
(25.660987, -80.426228)",PHONE,10,
17-10367573,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,14945 SW 298TH TER,Miami_Dade_County,Florida,33033,District 8,20179,09/15/2017 05:03:01 PM,09/15/2017 05:13:04 PM,,LOCKED,843110.938,420808.628,25.490209,-80.433259,"14945 SW 298TH TER
MIAMI, Florida 33033
(25.490209, -80.433259)",PHONE,10,
17-10367574,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,11700 SW 112TH AVENUE RD,Miami_Dade_County,Florida,33176,District 8,20179,09/15/2017 05:03:25 PM,09/15/2017 05:18:09 PM,,OPEN,861221.499,482495.562,25.65971,-80.37748,"11700 SW 112TH AVENUE RD
MIAMI, Florida 33176
(25.65971, -80.37748)",PHONE,10,
17-10367575,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,10230 E CALUSA CLUB DR,Miami_Dade_County,Florida,33186,District 7,20179,09/15/2017 05:04:37 PM,09/15/2017 05:14:40 PM,,LOCKED,853004.063,487492.435,25.673562,-80.402357,"10230 E CALUSA CLUB DR
MIAMI, Florida 33186
(25.673562, -80.402357)",PHONE,5,
17-10367576,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,17861 SW 103RD AVE,Miami_Dade_County,Florida,33157,District 9,20179,09/15/2017 05:05:40 PM,09/15/2017 05:15:44 PM,,LOCKED,867554.187,462070.877,25.603432,-80.358556,"17861 SW 103RD AVE
MIAMI, Florida 33157
(25.603432, -80.358556)",PHONE,5,
17-10367578,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,14481 SW 116TH TER,Miami_Dade_County,Florida,33186,District 11,20179,09/15/2017 05:06:47 PM,09/15/2017 05:16:54 PM,,LOCKED,844403.188,482240.028,25.659216,-80.428539,"14481 SW 116TH TER
MIAMI, Florida 33186
(25.659216, -80.428539)",PHONE,5,
17-10367579,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,10400 SW 141ST AVE,Miami_Dade_County,Florida,33186,District 11,20179,09/15/2017 05:07:13 PM,09/15/2017 05:07:36 PM,,OPEN,845931.814,486276.497,25.670303,-80.423846,"10400 SW 141ST AVE
MIAMI, Florida 33186
(25.670303, -80.423846)",PHONE,10,
17-10367581,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,21425 SW 87TH CT,Town_of_Cutler_Bay,Florida,33189,District 8,20179,09/15/2017 05:07:53 PM,09/15/2017 05:08:15 PM,,LOCKED,876359.3523704995,448793.96321032516,25.566783,-80.332041,"21425 SW 87TH CT
MIAMI, Florida 33189
(25.566783, -80.332041)",WEB,2,
17-10367582,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,10404 SW 129TH TER,Miami_Dade_County,Florida,33176,District 8,20179,09/15/2017 05:08:01 PM,09/15/2017 05:18:03 PM,,LOCKED,865886.747,478525.374,25.648726,-80.363376,"10404 SW 129TH TER
MIAMI, Florida 33176
(25.648726, -80.363376)",PHONE,10,
17-10367588,ANIMAL BITE TO A PERSON,,Animal_Services,Animal Services,3310 SW 3RD ST,City_of_Miami,Florida,33135,District 5,20179,09/15/2017 05:12:16 PM,09/17/2017 05:05:33 PM,09/17/2017 05:05:33 PM,CLOSED,902913.559,522459.216,25.769065,-80.250227,"3310 SW 3RD ST
MIAMI, Florida 33135
(25.769065, -80.250227)",PHONE,14,2
17-10367589,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,15623 SW 116TH TER,Miami_Dade_County,Florida,33196,District 11,20179,09/15/2017 05:12:27 PM,09/15/2017 05:22:33 PM,,LOCKED,838078.498,481938.065,25.658459,-80.447743,"15623 SW 116TH TER
MIAMI, Florida 33196
(25.658459, -80.447743)",PHONE,5,
17-10367590,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,22002 SW 115TH CT,Miami_Dade_County,Florida,33170,District 9,20179,09/15/2017 05:12:32 PM,09/15/2017 05:22:37 PM,,LOCKED,860875.122,447105.627,25.562344,-80.379035,"22002 SW 115TH CT
MIAMI, Florida 33170
(25.562344, -80.379035)",PHONE,5,
17-10367591,SOLID WASTE ACCOUNT UPDATE,,Waste_Management,Waste_Management,27540 SW 138TH PATH,Miami_Dade_County,Florida,33032,District 9,20179,09/15/2017 05:13:09 PM,09/15/2017 05:13:09 PM,,OPEN,848639.876,428461.19,25.511199,-80.416396,"27540 SW 138TH PATH
MIAMI, Florida 33032
(25.511199, -80.416396)",PHONE,30,
17-10367592,PET ACCOUNT UPDATE,,Animal_Services,Animal Services,9385 HAITIAN DR,Town_of_Cutler_Bay,Florida,33189,District 8,20179,09/15/2017 05:14:32 PM,09/15/2017 05:14:38 PM,,OPEN,872483.625,454604.69,25.582823,-80.343711,"9385 HAITIAN DR
MIAMI, Florida 33189
(25.582823, -80.343711)",PHONE,30,
17-10367593,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,14761 HARRISON LN,Miami_Dade_County,Florida,33033,District 8,20179,09/15/2017 05:14:37 PM,09/15/2017 05:24:41 PM,,LOCKED,844138.315,422396.001,25.494565,-80.430124,"14761 HARRISON LN
MIAMI, Florida 33033
(25.494565, -80.430124)",PHONE,10,
17-10367594,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,1203 SW 145TH AVE,Miami_Dade_County,Florida,33184,District 11,20179,09/15/2017 05:15:08 PM,09/15/2017 05:25:11 PM,,LOCKED,843617.065,517326.591,25.75576,-80.430467,"1203 SW 145TH AVE
MIAMI, Florida 33184
(25.75576, -80.430467)",PHONE,5,
17-10367595,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,11429 SW 132ND PL,Miami_Dade_County,Florida,33186,District 8,20179,09/15/2017 05:15:33 PM,09/15/2017 05:25:39 PM,,LOCKED,850748.492,483216.306,25.661825,-80.409264,"11429 SW 132ND PL
MIAMI, Florida 33186
(25.661825, -80.409264)",PHONE,5,
17-10367597,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,12761 SW 107TH ST,Miami_Dade_County,Florida,33186,District 8,20179,09/15/2017 05:16:19 PM,09/15/2017 05:26:22 PM,,LOCKED,853053.69,485541.967,25.668195,-80.402234,"12761 SW 107TH ST
MIAMI, Florida 33186
(25.668195, -80.402234)",PHONE,5,
17-10367598,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,10621 SW 141ST DR,Miami_Dade_County,Florida,33176,District 9,20179,09/15/2017 05:16:26 PM,09/15/2017 05:26:31 PM,,LOCKED,865039.747,474669.499,25.638128,-80.366003,"10621 SW 141ST DR
MIAMI, Florida 33176
(25.638128, -80.366003)",PHONE,10,
17-10367600,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,921 NW 127TH PL,Miami_Dade_County,Florida,33182,District 12,20179,09/15/2017 05:16:48 PM,09/15/2017 05:26:53 PM,,LOCKED,853068.188,525559.186,25.778295,-80.401639,"921 NW 127TH PL
MIAMI, Florida 33182
(25.778295, -80.401639)",PHONE,10,
